Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-19,00:15,28.4,28.4,100.0,0.0,N @0.0,0.0,0.12,0,34.8,28.0,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,00:30,28.3,28.3,100.0,0.0,N @0.0,0.0,0.12,0,34.8,27.9,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,00:45,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,01:00,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,01:15,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.9,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,01:30,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,01:45,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,02:00,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,02:15,28.2,28.2,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.7,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,02:30,28.0,28.0,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,02:45,28.0,28.0,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,03:00,28.0,28.0,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.5,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,03:15,28.0,28.0,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.4,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,03:30,27.9,27.9,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.3,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,03:45,27.8,27.8,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.3,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,04:00,27.9,27.9,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.4,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,04:15,28.0,28.0,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.5,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,04:30,28.0,28.0,100.0,0.0,N @0.0,0.0,0.09,0,34.8,27.4,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,04:45,27.7,27.7,100.0,0.0,N @0.0,0.0,0.08,0,34.8,27.1,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,05:00,27.4,27.4,100.0,0.0,N @0.0,0.0,0.09,0,34.8,26.9,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,05:15,28.0,28.0,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.5,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,05:30,28.1,28.1,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,05:45,28.2,28.2,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,06:00,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.7,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,06:15,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,06:30,28.4,28.4,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,06:45,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,07:00,28.3,28.3,100.0,0.0,N @0.0,0.0,0.11,0,34.8,27.7,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,07:15,28.0,28.0,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.5,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,07:30,27.9,27.9,100.0,0.0,N @0.0,0.0,0.1,0,34.8,27.3,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,07:45,27.7,27.7,100.0,0.0,N @0.0,0.0,0.1,2,34.8,27.2,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,08:00,27.7,27.7,100.0,0.0,N @0.0,0.0,0.1,5,34.8,27.2,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,08:15,27.5,27.5,100.0,0.0,N @0.0,0.0,0.1,8,34.8,27.0,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,08:30,27.6,27.6,100.0,0.0,N @0.0,0.0,0.1,14,34.8,27.1,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,08:45,28.1,28.1,100.0,0.0,N @0.0,0.0,0.12,48,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,09:00,28.1,28.1,100.0,0.0,N @0.0,0.0,0.11,23,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,09:15,28.1,28.1,100.0,0.0,N @0.0,0.0,0.11,23,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,09:30,28.2,28.2,100.0,0.0,N @0.0,0.0,0.12,67,34.8,27.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,09:45,28.4,28.4,100.0,0.0,N @0.0,0.0,0.14,93,34.8,27.8,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,10:00,28.7,28.7,100.0,0.0,N @0.0,0.0,0.18,105,34.8,28.2,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,10:15,28.9,28.9,100.0,0.0,N @0.0,0.0,0.18,93,34.8,28.6,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,10:30,28.9,28.9,100.0,0.0,N @0.0,0.0,0.18,67,34.8,28.5,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,10:45,29.4,29.4,100.0,0.0,N @0.0,0.0,0.24,98,34.8,28.9,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,11:00,29.5,29.5,100.0,0.0,SE@0.0,1.4,0.21,89,34.8,28.9,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,11:15,28.9,28.9,100.0,0.0,N @0.0,0.0,0.2,100,34.8,28.4,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,11:30,28.9,28.9,100.0,0.0,N @0.0,0.0,0.21,79,34.8,28.4,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
2019-12-19,11:45,29.0,29.0,100.0,0.0,N @0.0,0.0,0.19,65,34.8,28.5,"RoyalCty.E (Royal City East), Grant County",330041,RoyalCty.E,2020-01-21 15:34:43.735695
