Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-09-12,00:15,58.1,47.9,68.7,0.0,0,29.93,N ,0.0,0.0,0.0,73.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,00:30,57.6,47.9,70.1,0.0,0,29.94,N ,0.0,1.4,0.0,73.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,00:45,55.6,48.8,77.7,0.0,0,29.94,NE,0.0,1.4,0.03,73.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,01:00,55.3,48.6,77.9,0.0,0,29.94,N,0.2,3.1,0.03,73.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,01:15,57.0,47.6,70.8,0.0,0,29.94,N,1.8,4.2,0.0,73.8,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,01:30,57.9,47.5,68.1,0.0,0,29.94,N,0.7,3.1,0.0,73.8,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,01:45,59.6,46.6,62.0,0.0,0,29.94,N ,2.4,4.6,0.0,73.8,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,02:00,59.9,46.0,59.8,0.0,0,29.94,N ,1.6,4.6,0.0,73.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,02:15,60.5,45.9,58.5,0.0,0,29.94,N ,0.9,4.6,0.0,73.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,02:30,58.7,46.2,63.1,0.0,0,29.94,N,1.7,7.4,0.0,73.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,02:45,57.7,46.5,66.1,0.0,0,29.94,N ,1.9,4.9,0.0,73.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,03:00,56.9,46.9,69.0,0.0,0,29.94,N ,1.2,3.1,0.0,73.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,03:15,55.6,46.8,72.0,0.0,0,29.94,N ,0.5,2.8,0.01,73.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,03:30,55.9,45.8,68.7,0.0,0,29.94,N ,1.1,3.5,0.0,73.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,03:45,58.1,45.6,63.0,0.0,0,29.94,N ,1.5,4.2,0.0,73.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,04:00,57.1,45.5,65.1,0.0,0,29.94,N ,0.7,3.9,0.0,73.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,04:15,55.5,45.9,70.0,0.0,0,29.95,N ,1.8,3.9,0.0,73.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,04:30,55.2,45.5,69.6,0.0,0,29.95,NW,1.4,3.5,0.0,73.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,04:45,58.7,43.7,57.4,0.0,0,29.95,N ,3.0,6.0,0.0,73.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,05:00,61.3,42.7,50.3,0.0,0,29.95,N,2.1,4.6,0.0,73.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,05:15,56.5,43.6,62.0,0.0,0,29.95,N ,2.8,6.0,0.0,73.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,05:30,56.4,43.7,62.4,0.0,1,29.95,N,1.7,5.3,0.0,73.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,05:45,53.2,44.9,73.2,0.0,8,29.95,NE,1.8,3.5,0.0,73.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,06:00,53.0,44.6,73.1,0.0,22,29.96,N,1.3,3.5,0.0,73.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,06:15,52.1,44.8,76.0,0.0,35,29.96,NE,0.9,3.5,0.0,72.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,06:30,53.1,45.0,73.8,0.0,55,29.96,NW,0.9,3.1,0.0,72.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,06:45,54.5,46.0,72.9,0.0,72,29.96,N ,1.0,3.9,0.0,72.8,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,07:00,55.0,46.4,72.5,0.0,89,29.97,NE,1.7,4.2,0.0,72.8,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,07:15,57.9,47.5,68.0,0.0,125,29.97,SE,0.7,3.5,0.0,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,07:30,60.6,48.5,64.4,0.0,180,29.96,N ,1.6,6.7,0.0,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,07:45,67.1,45.4,45.6,0.0,214,29.96,W,1.6,5.3,0.0,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,08:00,67.5,46.9,47.6,0.0,244,29.96,N ,0.7,4.6,0.0,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,08:15,69.2,44.1,40.4,0.0,247,29.96,W,0.4,2.4,0.0,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,08:30,69.5,46.0,42.8,0.0,267,29.96,NW,1.4,3.1,0.0,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,08:45,70.2,45.8,41.5,0.0,279,29.96,NE,0.5,3.1,0.0,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,09:00,71.4,45.1,38.9,0.0,292,29.95,NE,1.7,3.9,0.0,72.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,09:15,72.6,43.0,34.4,0.0,312,29.95,W,2.2,5.7,0.0,72.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,09:30,73.0,43.8,35.0,0.0,341,29.95,W,2.1,4.6,0.0,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,09:45,72.9,47.8,40.9,0.0,346,29.95,S,3.6,5.3,0.0,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,10:00,72.9,48.9,42.5,0.0,360,29.94,S,2.7,4.2,0.0,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,10:15,73.5,48.2,40.7,0.0,370,29.94,S,3.9,5.7,0.0,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,10:30,74.0,49.8,42.5,0.0,382,29.94,S,4.4,6.4,0.0,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,10:45,74.6,49.8,41.7,0.0,393,29.93,S,4.0,5.7,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,11:00,74.5,51.8,44.9,0.0,382,29.93,S,4.8,7.4,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,11:15,74.4,50.9,43.6,0.0,384,29.93,S,4.9,7.8,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,11:30,74.4,48.6,40.1,0.0,387,29.92,SE,5.2,7.8,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,11:45,75.0,48.4,38.9,0.0,406,29.92,SE,5.1,8.2,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,12:00,75.5,48.5,38.5,0.0,366,29.92,SE,5.1,8.9,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,12:15,75.1,48.6,39.2,0.0,364,29.92,SE,5.1,7.8,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,12:30,75.4,49.3,39.8,0.0,367,29.92,SE,5.6,8.2,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,12:45,75.6,49.3,39.6,0.0,364,29.92,SE,5.9,8.5,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,13:00,75.9,49.2,39.0,0.0,385,29.91,E,6.5,9.6,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,13:15,76.1,49.5,39.1,0.0,369,29.91,SE,5.4,8.9,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,13:30,76.7,49.6,38.6,0.0,395,29.91,SE,4.9,8.2,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,13:45,77.2,49.7,38.1,0.0,376,29.91,SE,4.6,6.7,0.0,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,14:00,77.3,49.2,37.2,0.0,317,29.91,SE,4.4,7.4,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,14:15,77.5,49.2,37.0,0.0,286,29.9,SE,3.7,5.7,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,14:30,77.0,48.1,36.0,0.0,269,29.9,SE,4.3,6.4,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,14:45,76.6,48.2,36.6,0.0,243,29.9,SE,4.0,6.4,0.0,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,15:00,76.6,48.3,36.8,0.0,218,29.9,SE,3.0,4.6,0.0,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,15:15,76.5,48.8,37.7,0.0,197,29.9,SE,2.3,3.9,0.0,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,15:30,75.9,51.7,42.7,0.0,174,29.9,S,1.1,3.5,0.0,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,15:45,75.1,51.9,44.4,0.0,147,29.9,S,1.2,2.8,0.0,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,16:00,74.4,51.8,45.2,0.0,127,29.9,S,1.9,3.9,0.0,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,16:15,73.7,49.6,42.6,0.0,119,29.9,SE,2.4,4.9,0.0,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,16:30,72.9,50.5,45.2,0.0,101,29.9,S,2.3,5.3,0.0,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,16:45,71.1,52.7,52.2,0.0,82,29.9,SW,1.9,3.9,0.0,72.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,17:00,69.4,55.5,61.1,0.0,60,29.9,N ,0.0,0.0,0.0,72.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,17:15,66.7,56.9,70.7,0.0,44,29.9,N ,0.0,0.0,0.0,72.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,17:30,65.2,56.8,74.2,0.0,28,29.91,E,0.7,2.8,0.0,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,17:45,62.9,56.6,79.7,0.0,17,29.91,SE,0.1,2.4,0.02,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,18:00,60.8,55.7,83.0,0.0,10,29.91,NE,0.0,1.4,0.06,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,18:15,60.2,54.5,81.3,0.0,5,29.91,NE,0.1,2.1,0.1,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,18:30,58.7,54.6,86.3,0.0,1,29.92,NE,0.0,1.4,0.51,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,18:45,57.4,54.2,88.8,0.0,0,29.92,N ,0.0,0.0,0.9,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,19:00,56.7,53.3,88.3,0.0,0,29.92,N ,0.0,0.0,0.92,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,19:15,56.0,52.6,88.4,0.0,0,29.92,N ,0.0,0.0,0.92,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,19:30,55.9,51.6,85.5,0.0,0,29.93,N ,0.8,2.8,0.92,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,19:45,55.0,51.3,87.4,0.0,0,29.93,NE,0.1,2.4,0.91,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,20:00,54.1,51.6,90.9,0.0,0,29.93,N ,0.3,2.4,0.93,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,20:15,54.1,51.0,89.2,0.0,0,29.93,N ,0.4,2.8,0.94,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,20:30,54.3,50.8,87.7,0.0,0,29.93,N ,0.0,0.0,0.94,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,20:45,53.3,50.4,89.6,0.0,0,29.93,N,0.0,1.4,0.94,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,21:00,52.7,50.1,90.7,0.0,0,29.93,N ,0.0,0.0,0.94,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,21:15,52.7,49.8,89.7,0.0,0,29.93,N ,0.0,0.0,0.94,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,21:30,52.3,49.4,89.7,0.0,0,29.93,N ,0.0,0.0,0.94,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,21:45,52.4,49.0,88.0,0.0,0,29.93,NE,0.5,2.8,0.94,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,22:00,51.8,48.5,88.3,0.0,0,29.93,N ,0.0,0.0,0.94,72.7,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,22:15,51.9,47.8,85.7,0.0,0,29.93,NW,0.0,1.4,0.94,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,22:30,51.7,47.9,86.6,0.0,0,29.93,N ,0.0,0.0,0.94,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,22:45,51.9,47.2,83.9,0.0,0,29.94,N ,0.0,0.0,0.94,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-12,23:00,52.9,46.9,80.2,0.0,0,29.94,NW,0.0,1.4,0.93,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,23:15,52.7,46.6,79.7,0.0,0,29.94,N,1.0,3.1,0.89,72.6,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,23:30,51.1,47.1,85.9,0.0,0,29.94,N ,0.0,0.0,0.9,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,23:45,50.7,45.9,83.6,0.0,0,29.94,N ,1.0,3.9,0.85,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,24:00,51.0,45.9,82.7,0.0,0,29.94,NW,0.0,1.4,0.74,72.5,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,00:15,53.0,44.6,73.2,0.0,0,29.94,NW,2.3,3.9,0.65,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,00:30,54.5,43.0,65.2,0.0,0,29.94,N,2.7,4.2,0.6,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,00:45,56.1,42.1,59.1,0.0,0,29.94,N,1.9,4.2,0.53,72.4,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,01:00,54.8,42.4,62.7,0.0,0,29.95,N ,3.0,4.9,0.46,72.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,01:15,56.3,41.0,56.4,0.0,0,29.94,N ,3.5,4.6,0.39,72.3,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,01:30,57.0,40.2,53.3,0.0,0,29.94,N,3.0,5.3,0.32,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,01:45,56.4,40.5,54.9,0.0,0,29.94,N ,3.1,4.2,0.24,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,02:00,55.5,40.8,57.6,0.0,0,29.94,N ,2.1,3.1,0.19,72.2,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,02:15,54.4,41.3,61.1,0.0,0,29.94,N,1.5,3.5,0.15,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,02:30,53.4,41.5,64.1,0.0,0,29.94,NW,1.6,2.8,0.13,72.1,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,02:45,52.8,41.6,65.3,0.0,0,29.94,NW,0.6,2.4,0.1,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,03:00,53.1,40.6,62.4,0.0,0,29.94,N,2.4,4.6,0.08,72.0,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,03:15,54.8,39.5,56.2,0.0,0,29.94,N,3.0,4.6,0.06,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,03:30,54.2,39.5,57.3,0.0,0,29.94,N,2.3,3.9,0.05,71.9,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,03:45,53.1,40.0,61.0,0.0,0,29.94,N ,1.3,3.1,0.03,71.8,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
2020-09-13,04:00,51.5,40.9,66.9,0.0,0,29.94,N ,0.2,2.4,0.03,71.8,"Naches, Yakima County",310126,Naches,2020-12-14 04:27:31.670326
