Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-03-15,00:15,27.4,11.6,52.6,0.0,E@3.9,7.8,0.0,0,41.1,30.15,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,00:30,27.3,11.0,51.4,0.0,E@4.6,9.2,0.0,0,41.1,30.15,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,00:45,26.9,10.7,51.8,0.0,NE@4.2,8.5,0.0,0,41.1,30.15,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,01:00,26.9,10.5,51.4,0.0,NE@5.5,9.2,0.0,0,41.1,30.15,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,01:15,27.2,10.2,49.8,0.0,NE@5.5,11.4,0.0,0,41.1,30.15,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,01:30,26.9,10.6,51.4,0.0,N @3.7,7.8,0.0,0,41.1,30.15,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,01:45,26.9,10.5,51.2,0.0,N @3.5,9.2,0.0,0,41.1,30.14,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,02:00,27.3,10.7,50.8,0.0,NE@4.5,8.2,0.0,0,41.1,30.14,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,02:15,27.1,10.9,51.5,0.0,N @4.6,12.1,0.0,0,41.0,30.14,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,02:30,27.8,10.4,48.9,0.0,N @4.5,9.9,0.0,0,41.0,30.14,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
2020-03-15,02:45,27.9,10.2,48.3,0.0,N @4.9,9.9,0.0,0,41.0,30.13,"Naches, Yakima County",310126,Naches,2020-05-03 16:09:51.939179
