Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2009-06-24,00:15,57.6,,54.2,88.1,0.01,NE@1.4,3.5,72.7,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,00:30,57.9,,53.6,85.4,0.01,N@1.2,2.4,72.6,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,00:45,57.2,,54.4,90.1,0.01,N@0.5,2.8,72.5,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,01:00,56.3,,54.4,93.6,0.02,NE@0.6,2.4,72.4,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,01:15,56.6,,54.6,92.9,0.02,NE@0.8,2.1,72.3,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,01:30,57.1,,54.1,89.8,0.01,NW@0.8,2.4,72.2,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,01:45,56.6,,54.4,92.4,0.03,E@0.3,2.1,72.1,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,02:00,55.8,,54.0,93.7,0.04,N@1.3,3.1,72.0,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,02:15,56.2,,53.8,91.6,0.02,NE@0.7,3.5,71.9,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,02:30,56.7,,53.6,89.1,0.02,N@1.1,3.5,71.8,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,02:45,56.6,,53.2,88.3,0.01,N@2.7,3.5,71.7,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,03:00,57.1,,52.5,84.6,0.01,N@2.5,3.1,71.7,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,03:15,56.9,,52.9,86.5,0.01,N@0.7,2.8,71.6,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,03:30,56.3,,52.3,86.5,0.02,N@2.4,3.1,71.5,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,03:45,54.1,,51.4,90.2,0.09,N@2.7,3.5,71.4,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,04:00,52.5,,50.1,91.7,0.26,N@2.6,3.5,71.3,0.0,0,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,04:15,51.7,,49.5,92.1,0.38,N@2.7,3.9,71.2,0.0,4,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,04:30,52.3,,49.7,90.9,0.4,N@2.5,3.5,71.1,0.0,8,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,04:45,52.0,,49.6,91.3,0.41,N@2.6,3.5,71.0,0.0,16,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,05:00,52.7,,49.3,88.3,0.22,N@2.7,3.9,70.9,0.0,22,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,05:15,55.0,,49.6,82.0,0.01,N@3.4,4.6,70.9,0.0,44,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,05:30,54.9,,50.3,84.4,0.01,NE@3.2,3.9,70.8,0.0,47,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,05:45,56.6,,50.3,79.5,0.0,NE@2.9,3.9,70.7,0.0,134,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,06:00,58.7,,50.1,73.2,0.0,NE@3.1,4.2,70.6,0.0,114,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
2009-06-24,06:15,60.9,,50.6,68.7,0.0,N@3.6,6.4,70.5,0.0,224,,"Naches, Yakima County",310126,Naches,2017-12-09 06:58:52.286166
