Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2021-01-05,23:15,44.4,42.1,91.8,0.0,0,29.93,S,10.7,18.5,0.12,43.2,43.5,11.0,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-05,23:30,44.5,42.0,90.8,0.0,0,29.94,S,8.8,14.6,0.11,43.2,43.5,11.0,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-05,23:45,44.5,42.0,91.0,0.0,0,29.94,S,8.9,18.5,0.1,43.2,43.5,11.0,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-05,24:00,44.6,41.9,90.3,0.0,0,29.94,S,8.8,15.3,0.09,43.3,43.5,11.0,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,00:15,44.4,41.8,90.4,0.0,0,29.95,S,9.3,16.4,0.07,43.3,43.5,11.0,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,00:30,44.5,41.8,90.4,0.0,0,29.96,S,7.9,12.1,0.05,43.3,43.6,11.0,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,00:45,44.5,41.9,90.4,0.0,0,29.96,S,6.9,12.1,0.0,43.3,43.6,11.0,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,01:00,44.7,42.0,90.4,0.0,0,29.97,S,7.6,13.5,0.0,43.3,43.6,10.9,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,01:15,44.7,42.1,90.3,0.0,0,29.98,S,8.0,11.0,0.0,43.3,43.6,10.9,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,01:30,44.7,42.1,90.4,0.0,0,29.98,S,8.8,13.2,0.0,43.3,43.6,10.9,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,01:45,44.7,42.1,90.7,0.0,0,29.98,S,8.2,11.4,0.0,43.3,43.6,10.9,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,02:00,44.6,42.0,90.6,0.0,0,29.98,S,8.9,16.0,0.0,43.3,43.6,10.9,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,02:15,44.2,41.8,91.4,0.01,0,29.98,S,8.5,13.9,0.08,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,02:30,43.8,41.5,91.2,0.0,0,29.98,S,9.4,13.9,0.09,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,02:45,43.8,41.2,90.6,0.0,0,29.99,S,9.2,14.6,0.09,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,03:00,43.6,41.0,90.6,0.0,0,29.99,S,8.5,14.6,0.08,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,03:15,43.0,40.7,91.7,0.0,0,30.0,S,5.4,8.5,0.07,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,03:30,42.7,40.7,92.4,0.0,0,30.0,S,5.9,9.6,0.06,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,03:45,42.7,40.4,91.3,0.0,0,30.01,S,5.5,10.3,0.01,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,04:00,42.6,40.1,90.7,0.0,0,30.01,S,5.2,8.5,0.0,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,04:15,42.7,40.2,90.8,0.0,0,30.02,SW,3.6,8.9,0.0,43.3,43.6,10.8,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,04:30,42.6,40.2,91.0,0.0,0,30.02,S,4.5,8.5,0.0,43.3,43.6,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,04:45,42.2,39.8,91.2,0.0,0,30.02,S,2.2,7.1,0.0,43.2,43.6,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,05:00,41.7,39.7,92.4,0.0,0,30.02,S,2.6,4.9,0.02,43.2,43.6,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,05:15,41.3,39.5,93.1,0.0,0,30.02,S,2.7,5.7,0.08,43.2,43.6,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,05:30,41.0,39.4,93.7,0.0,0,30.02,S,2.5,3.9,0.1,43.2,43.6,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,05:45,40.7,39.1,94.1,0.0,0,30.03,SE,2.2,3.9,0.11,43.1,43.5,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,06:00,40.4,38.9,94.2,0.0,0,30.03,S,1.6,3.5,0.11,43.1,43.5,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,06:15,40.0,38.7,94.8,0.0,0,30.04,S,3.2,4.9,0.11,43.0,43.5,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,06:30,40.0,38.8,95.3,0.0,0,30.04,S,2.6,4.6,0.11,43.0,43.5,10.7,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,06:45,39.8,38.7,95.6,0.0,0,30.05,SE,2.5,4.9,0.12,43.0,43.5,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,07:00,40.0,38.9,95.8,0.0,0,30.06,SE,2.7,3.9,0.12,42.9,43.5,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,07:15,39.8,38.6,95.7,0.0,0,30.06,SE,1.3,3.1,0.12,42.9,43.5,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,07:30,39.3,38.2,95.7,0.0,0,30.07,SE,1.3,3.5,0.12,42.9,43.5,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,07:45,39.1,38.0,95.9,0.0,0,30.07,SE,1.8,3.9,0.12,42.8,43.5,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,08:00,38.8,37.8,96.0,0.0,1,30.08,SE,1.1,3.1,0.12,42.8,43.5,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,08:15,38.2,37.2,96.0,0.0,4,30.09,S,1.1,2.8,0.12,42.7,43.4,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,08:30,37.8,36.8,96.1,0.0,12,30.09,S,0.9,2.8,0.12,42.7,43.4,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,08:45,38.1,37.2,96.3,0.0,23,30.09,SW,1.5,2.8,0.13,42.6,43.4,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,09:00,37.8,36.9,96.4,0.0,41,30.1,S,0.3,2.1,0.13,42.6,43.4,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,09:15,37.9,37.0,96.4,0.0,57,30.1,S,0.8,2.4,0.13,42.5,43.4,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,09:30,38.5,37.6,96.6,0.0,60,30.1,SE,2.3,4.2,0.13,42.5,43.4,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,09:45,39.6,38.7,96.7,0.0,80,30.1,SE,1.4,3.5,0.14,42.4,43.4,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
2021-01-06,10:00,40.2,39.3,96.7,0.0,88,30.1,SE,2.9,4.2,0.14,42.4,43.3,10.6,"Chimacum, Chimacum, Jefferson County",300220,Chimacum,2021-04-15 13:52:37.971405
