Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-06-14,00:15,48.6,48.5,36.0,61.4,0.0,SW@10.8,15.3,64.4,66.1,29.4,0.0,0,29.96,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,00:30,47.8,47.6,36.2,64.0,0.0,SW@9.2,12.1,64.2,66.0,29.4,0.0,0,29.96,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,00:45,47.3,47.2,36.4,65.6,0.0,SW@10.0,12.8,64.1,66.0,29.4,0.0,0,29.97,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,01:00,47.2,47.0,36.5,66.1,0.0,SW@9.2,12.8,63.8,65.9,29.4,0.0,0,29.97,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,01:15,47.0,46.8,36.5,66.8,0.0,SW@9.7,13.9,63.5,65.9,29.4,0.0,0,29.97,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,01:30,46.7,46.5,36.6,67.8,0.0,SW@8.7,12.4,63.3,65.8,29.4,0.0,0,29.98,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,01:45,46.3,46.1,36.8,69.4,0.0,SW@8.6,11.7,63.0,65.7,29.4,0.0,0,29.98,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,02:00,46.1,45.9,36.8,69.8,0.0,W@8.5,12.1,62.8,65.7,29.4,0.0,0,29.98,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,02:15,46.7,46.5,36.6,67.5,0.0,W@8.6,12.1,62.5,65.6,29.3,0.0,0,29.98,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,02:30,45.4,45.2,36.5,70.7,0.0,W@8.5,12.4,62.2,65.5,29.3,0.0,0,29.99,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,02:45,45.8,45.6,36.3,69.3,0.0,W@8.8,12.1,61.9,65.4,29.3,0.0,0,29.99,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
2018-06-14,03:00,45.3,45.2,36.3,70.5,0.0,W@8.7,11.7,61.6,65.3,29.3,0.0,0,30.0,"Harrington South, Harrington, Lincoln County",300202,Harrington South,2018-10-02 09:54:14.939356
