Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-09-16,00:15,53.0,52.4,97.8,N@0.2,0.5,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,00:30,53.0,52.4,97.8,E@0.2,0.8,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,00:45,53.1,52.4,97.5,E@0.2,0.6,0.0,0,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,01:00,53.0,52.6,98.5,NE@0.3,0.8,0.0,0,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,01:15,52.9,52.6,98.7,N @0.2,0.8,0.0,0,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,01:30,52.7,52.4,98.8,N @0.3,0.9,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,01:45,52.7,52.4,98.7,NE@0.2,0.7,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,02:00,52.5,52.3,98.9,NE@0.3,0.6,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,02:15,52.5,52.2,98.7,N@0.3,0.6,0.0,0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,02:30,52.6,52.2,98.5,NW@0.3,0.7,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,02:45,52.7,52.4,98.7,NW@0.3,0.5,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,03:00,52.7,52.4,98.8,NE@0.3,1.0,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,03:15,52.5,52.4,99.5,N @0.3,0.7,0.0,0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,03:30,52.3,52.3,99.8,NE@0.4,1.5,0.0,0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,03:45,51.9,51.9,99.9,NE@0.4,1.1,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,04:00,51.8,51.8,100.0,NE@0.3,1.4,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,04:15,51.8,51.8,99.8,NE@0.3,0.7,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,04:30,51.8,51.8,99.8,NE@0.4,1.3,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,04:45,51.8,51.7,99.7,N @0.3,0.8,0.0,0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,05:00,51.8,51.8,99.7,NE@0.2,0.5,0.0,0,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,05:15,51.8,51.8,99.7,NE@0.3,0.8,0.0,0,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,05:30,51.8,51.7,99.8,NE@0.4,0.9,0.0,0,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,05:45,51.6,51.6,99.8,NE@0.2,0.7,0.0,0,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,06:00,51.3,,100.1,N@0.2,0.5,0.0,2,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,06:15,51.2,51.2,99.8,E@0.3,0.8,0.0,5,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,06:30,51.0,51.0,99.9,NE@0.4,0.9,0.0,10,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,06:45,51.2,51.2,100.0,NE@0.2,0.6,0.0,17,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,07:00,51.2,51.2,99.7,NE@0.5,1.4,0.0,30,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,07:15,51.7,51.7,99.9,NE@0.4,0.9,0.0,48,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,07:30,52.1,52.0,99.8,NE@0.4,1.3,0.0,38,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,07:45,52.3,,100.1,NE@0.4,0.9,0.0,40,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,08:00,52.4,52.4,99.8,NW@0.3,1.1,0.0,146,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,08:15,53.4,53.3,99.8,NW@0.6,1.3,0.0,196,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,08:30,54.6,54.5,99.9,NW@0.7,1.9,0.0,243,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,08:45,55.5,55.2,98.8,NW@0.7,1.8,0.0,257,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,09:00,56.6,56.2,98.5,NW@0.6,1.4,0.0,292,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,09:15,58.5,56.8,94.0,N@0.6,2.1,0.0,497,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,09:30,59.6,57.0,91.0,N@0.7,2.3,0.0,362,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,09:45,60.0,56.0,86.7,NW@0.6,2.6,0.0,286,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,10:00,59.9,55.0,83.9,NW@0.8,1.9,0.0,123,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,10:15,60.9,54.5,79.3,NW@0.8,2.0,0.0,102,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,10:30,60.0,54.3,81.4,NW@1.1,2.9,0.0,134,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,10:45,59.9,53.7,79.9,NW@1.0,3.5,0.0,155,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,11:00,60.0,53.9,80.0,NW@1.1,3.6,0.0,149,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,11:15,59.5,54.1,82.1,NW@1.0,2.6,0.0,125,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,11:30,60.3,54.3,80.5,NW@0.7,3.3,0.0,72,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,11:45,61.4,53.9,76.2,N@0.7,3.4,0.0,71,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,12:00,61.3,53.9,76.7,W@0.6,2.3,0.0,95,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,12:15,62.7,54.3,73.9,NW@1.0,3.3,0.0,173,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,12:30,63.7,55.1,73.5,NW@1.0,3.4,0.0,158,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,12:45,63.4,54.6,73.1,NW@1.3,5.9,0.0,77,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,13:00,63.6,54.5,72.2,NW@1.2,3.0,0.0,87,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,13:15,62.3,54.1,74.6,NW@1.3,5.6,0.0,61,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
2019-09-16,13:30,61.1,53.0,74.8,NW@0.9,2.4,0.0,95,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-11-27 07:08:32.419291
