Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-03-14,00:15,34.9,W@1.5,5.7,0.0,0,33.5,94.6,29.54,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,00:30,35.4,SW@1.9,3.5,0.0,0,33.8,93.8,29.54,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,00:45,35.1,NW@1.9,4.9,0.0,0,33.8,94.9,29.54,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,01:00,35.1,W@3.0,6.0,0.0,0,33.5,94.1,29.55,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,01:15,34.9,W@1.8,4.3,0.01,0,33.5,94.6,29.55,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,01:30,34.7,W@1.9,3.3,0.0,0,33.5,95.5,29.55,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,01:45,34.5,W@2.2,4.5,0.0,0,33.5,96.2,29.56,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,02:00,34.5,W@1.6,4.8,0.01,0,33.3,95.5,29.57,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,02:15,34.1,NW@2.3,4.6,0.01,0,33.2,96.3,29.57,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,02:30,33.5,NW@2.9,6.0,0.01,0,33.0,97.7,29.58,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,02:45,32.8,NW@2.5,5.4,0.0,0,32.4,98.4,29.58,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,03:00,32.7,NW@3.5,7.2,0.0,0,32.0,97.1,29.58,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,03:15,32.4,W@2.7,5.2,0.0,0,31.7,97.2,29.58,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,03:30,32.3,W@1.9,4.6,0.0,0,31.6,97.0,29.58,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,03:45,32.2,NW@2.1,5.9,0.0,0,31.5,97.4,29.59,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,04:00,32.1,NW@3.6,6.5,0.0,0,31.1,96.1,29.59,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,04:15,32.0,NW@2.6,6.9,0.0,0,31.0,96.8,29.6,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,04:30,31.8,NW@3.0,6.8,0.0,0,31.0,97.2,29.6,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,04:45,31.7,NE@2.8,6.9,0.0,0,31.0,97.9,29.61,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,05:00,32.0,NE@4.3,10.5,0.0,0,31.1,96.5,29.62,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,05:15,31.7,NE@3.5,10.7,0.0,0,30.7,96.6,29.63,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,05:30,31.4,E@2.9,10.0,0.0,0,29.9,95.1,29.65,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,05:45,30.9,NE@2.8,9.3,0.0,0,29.0,93.5,29.66,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,06:00,30.7,SE@2.5,9.5,0.0,0,28.3,91.8,29.67,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,06:15,30.7,E@3.4,9.9,0.0,0,27.6,89.1,29.68,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,06:30,30.4,E@3.5,13.5,0.0,0,27.2,89.2,29.68,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,06:45,30.2,E@4.2,15.1,0.0,0,26.7,88.0,29.69,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,07:00,29.9,E@2.9,7.8,0.0,0,26.2,87.3,29.71,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,07:15,29.6,E@3.0,11.1,0.0,0,26.0,87.7,29.72,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
2020-03-14,07:30,29.5,E@3.1,8.9,0.0,1,25.6,87.1,29.74,"Dog.River*, Hood River, Hood River County",100002,"Dog.River, OR",2020-05-03 12:52:16.349650
