Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-06-27,00:15,45.6,44.7,96.7,E@0.5,2.1,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,00:30,45.5,44.1,94.9,E@0.5,1.6,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,00:45,45.4,44.3,95.9,E@0.5,1.5,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,01:00,45.5,44.5,96.4,E@0.4,1.7,0.0,0,29.94,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,01:15,45.3,44.3,96.3,E@0.5,1.6,0.0,0,29.94,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,01:30,45.0,44.3,97.3,E@0.5,1.5,0.0,0,29.94,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,01:45,44.4,43.9,98.3,NE@0.3,0.9,0.0,0,29.94,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,02:00,44.4,43.6,97.2,E@0.2,0.6,0.0,0,29.94,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,02:15,46.4,43.9,90.7,SE@0.5,2.0,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,02:30,46.7,45.1,94.0,E@0.4,2.1,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,02:45,45.2,45.0,99.4,NE@0.4,1.1,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,03:00,45.5,44.6,96.5,SE@0.3,2.0,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,03:15,45.3,44.6,97.4,E@0.4,1.2,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,03:30,45.1,44.4,97.3,E@0.4,1.1,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,03:45,44.9,44.3,97.7,E@0.4,1.9,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,04:00,44.8,44.2,97.8,E@0.5,1.8,0.0,0,29.95,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,04:15,44.6,44.1,98.0,E@0.5,1.3,0.0,0,29.96,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,04:30,45.0,44.0,96.4,E@0.4,1.6,0.0,0,29.96,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
2019-06-27,04:45,44.7,44.3,98.3,E@0.4,1.6,0.0,0,29.97,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2019-07-26 09:18:20.527951
