Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-14,00:15,31.8,32.0,NW@1.0,2.1,0.0,0,31.8,100.0,29.74,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,00:30,31.8,32.0,NW@0.9,2.0,0.0,0,31.8,100.0,29.74,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,00:45,31.8,31.8,NW@1.5,2.9,0.0,0,31.8,100.0,29.74,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,01:00,31.6,31.8,W@1.2,2.2,0.0,0,31.4,99.7,29.73,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,01:15,31.6,31.8,NW@1.3,2.7,0.0,0,31.4,99.8,29.74,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,01:30,31.4,31.7,NW@1.1,2.8,0.0,0,31.4,100.0,29.74,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,01:45,31.2,31.6,NW@1.1,2.3,0.0,0,30.9,99.8,29.74,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,02:00,31.0,31.5,NW@1.2,2.6,0.0,0,31.0,100.0,29.74,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,02:15,30.8,31.3,NW@1.2,2.1,0.0,0,30.8,100.0,29.75,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,02:30,30.7,31.1,NW@1.0,1.6,0.0,0,30.4,99.9,29.75,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,02:45,30.7,31.0,NW@0.9,1.3,0.0,0,30.7,100.0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,03:00,30.4,30.9,NW@1.0,2.3,0.0,0,30.4,100.0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,03:15,30.3,30.7,NW@0.7,1.7,0.0,0,30.3,100.0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,03:30,30.0,30.4,NW@0.9,1.4,0.0,0,30.0,100.0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,03:45,29.9,30.2,NW@1.0,1.9,0.0,0,29.4,99.5,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,04:00,29.5,30.0,NW@1.0,1.9,0.0,0,29.0,99.9,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,04:15,29.2,29.7,NW@1.5,4.1,0.0,0,28.6,99.8,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,04:30,28.7,29.4,NW@1.7,3.2,0.0,0,28.7,100.0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,04:45,28.5,29.0,NW@1.0,2.6,0.0,0,27.9,100.0,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,05:00,28.5,28.8,NW@0.9,2.3,0.0,0,27.9,99.9,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,05:15,28.6,28.8,W@0.6,1.7,0.0,0,27.9,99.7,29.76,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,05:30,28.7,28.8,NW@0.7,1.8,0.0,0,28.1,99.7,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,05:45,28.7,28.8,NW@1.0,3.0,0.0,0,28.7,100.0,29.77,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,06:00,28.7,28.8,NE@0.6,1.2,0.0,0,28.0,99.3,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,06:15,28.9,28.8,NE@0.6,1.6,0.0,0,28.9,100.0,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,06:30,29.0,28.9,W@0.7,1.9,0.0,0,28.4,99.8,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,06:45,29.1,29.1,W@1.5,3.5,0.0,0,28.5,99.9,29.78,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,07:00,28.6,29.0,NW@1.2,2.7,0.0,0,28.0,100.0,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,07:15,28.3,28.8,NW@1.3,3.7,0.0,0,28.3,100.0,29.79,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,07:30,27.9,28.5,NW@1.3,2.9,0.0,0,27.9,100.0,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,07:45,27.7,28.2,N@0.9,1.5,0.0,1,26.8,99.6,29.8,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,08:00,27.8,28.1,N @0.7,1.6,0.0,4,26.9,99.3,29.81,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,08:15,27.9,28.2,NW@0.6,1.3,0.0,11,27.9,100.0,29.81,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,08:30,28.3,28.2,E@0.7,1.8,0.0,7,27.5,99.5,29.81,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,08:45,29.9,29.0,E@1.0,3.4,0.0,6,28.8,97.2,29.82,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,09:00,29.0,29.8,NW@1.7,5.6,0.0,6,28.4,99.7,29.83,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,09:15,28.1,29.2,NE@1.3,3.5,0.0,14,28.1,100.0,29.84,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,09:30,29.7,29.6,SE@0.9,2.9,0.0,26,29.2,99.7,29.84,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,09:45,29.9,30.6,W@1.6,4.7,0.0,19,29.9,100.0,29.85,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,10:00,29.3,30.5,W@2.1,4.9,0.0,12,28.8,99.9,29.87,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,10:15,29.7,30.5,NW@1.0,2.1,0.0,24,29.7,100.0,29.88,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,10:30,30.1,31.1,N @0.6,1.4,0.0,38,29.7,99.8,29.88,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,10:45,30.9,31.8,W@1.2,3.4,0.0,45,30.6,99.7,29.88,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,11:00,31.2,32.3,SW@1.6,4.7,0.0,48,31.0,99.8,29.89,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,11:15,32.0,33.6,SW@2.4,6.8,0.0,85,32.0,100.0,29.89,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,11:30,32.2,34.7,W@2.3,5.9,0.0,66,31.5,97.1,29.89,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,11:45,31.8,34.1,W@3.0,6.4,0.0,57,29.5,91.5,29.9,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,12:00,31.8,33.8,W@2.7,6.6,0.0,59,28.6,88.2,29.9,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,12:15,31.8,33.7,W@2.6,6.0,0.0,51,28.2,87.2,29.9,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
2020-01-14,12:30,31.6,33.4,SW@2.4,7.1,0.0,43,27.9,86.5,29.9,"Dog.River, Hood River, Hood River County",100002,"Dog.River, OR",2020-01-21 14:03:21.925044
