Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-03-10,23:15,31.9,27.2,83.0,0.0,0,30.18,S,2.3,4.7,42.6,43.8,-9.0,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-10,23:30,33.4,27.4,78.4,0.0,0,30.19,SW,2.9,6.3,42.5,43.7,-9.0,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-10,23:45,33.4,28.3,81.6,0.0,0,30.19,S,3.6,6.1,42.3,43.7,-9.0,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-10,24:00,31.3,27.8,87.4,0.0,0,30.2,SE,2.7,4.9,42.2,43.6,-9.0,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-11,00:15,30.6,26.6,86.2,0.0,0,30.21,SW,1.4,2.6,42.1,43.5,-9.0,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-11,00:30,30.1,25.8,85.2,0.0,0,30.21,SE,2.0,3.9,41.9,43.5,-9.1,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-11,00:45,29.9,25.3,84.3,0.0,0,30.22,S,2.3,4.0,41.8,43.3,-9.1,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-11,01:00,29.7,25.2,84.4,0.0,0,30.22,SE,2.3,5.6,41.7,43.3,-9.1,-9.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-11,01:15,29.3,25.1,85.6,0.0,0,30.22,W,1.9,3.2,41.6,43.3,-9.1,-9.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
2021-03-11,01:30,29.3,24.6,84.1,0.0,0,30.24,W,1.8,3.7,41.5,43.2,-9.1,-9.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:54:57.115509
