Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2009-10-29,00:15,42.2,40.0,91.7,0.0,0,,NE,2.6,4.2,,48.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,00:30,42.2,40.1,92.3,0.0,0,,NE,1.6,6.0,,48.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,00:45,42.2,40.1,92.3,0.01,0,,N ,1.3,3.9,,48.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,01:00,42.0,40.0,92.5,0.0,0,,NE,3.0,5.7,,48.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,01:15,41.7,39.9,93.1,0.0,0,,NE,3.7,5.7,,48.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,01:30,41.7,39.9,93.4,0.0,0,,NE,3.4,6.7,,48.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,01:45,42.0,39.4,90.3,0.0,0,,N ,1.6,7.1,,48.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,02:00,42.1,39.4,90.3,0.0,0,,NE,3.9,7.1,,48.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,02:15,41.7,39.4,91.5,0.0,0,,E,3.3,7.4,,48.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,02:30,41.7,39.4,91.4,0.0,0,,NE,4.0,8.5,,48.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,02:45,42.1,39.0,88.5,0.0,0,,NE,3.5,6.0,,48.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,03:00,42.2,38.9,87.8,0.0,0,,N,1.0,3.9,,48.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,03:15,41.8,39.1,90.2,0.0,0,,N,3.3,4.9,,48.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,03:30,41.7,39.4,91.3,0.0,0,,N ,3.8,5.7,,48.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,03:45,41.4,39.1,91.4,0.0,0,,N ,4.2,8.2,,48.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,04:00,41.4,39.1,91.4,0.0,0,,N,1.2,2.8,,48.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,04:15,41.7,39.3,91.1,0.0,0,,N ,1.7,4.6,,48.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,04:30,42.4,38.6,86.3,0.0,0,,E,1.6,3.9,,48.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,04:45,41.9,38.8,88.7,0.0,0,,E,1.5,4.2,,48.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,05:00,42.1,38.5,86.9,0.0,0,,N ,3.3,7.8,,48.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,05:15,41.8,39.0,89.4,0.0,0,,NE,5.1,8.9,,48.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,05:30,41.3,39.0,91.5,0.0,0,,NE,3.6,6.7,,48.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,05:45,41.3,39.2,92.4,0.01,0,,NW,1.6,3.1,,48.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,06:00,40.9,38.9,92.7,0.0,0,,NW,2.3,4.6,,48.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,06:15,41.0,39.0,92.5,0.01,0,,NE,2.4,4.6,,48.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,06:30,40.9,38.8,92.2,0.0,0,,NE,3.2,4.9,,48.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,06:45,41.7,39.0,90.1,0.01,0,,N ,2.2,4.6,,48.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,07:00,41.3,39.0,91.2,0.0,0,,NE,4.9,9.6,,48.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,07:15,41.3,39.0,91.6,0.0,0,,NE,3.7,7.1,,48.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,07:30,41.3,38.9,91.1,0.0,0,,N ,3.6,6.0,,48.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,07:45,41.1,38.9,92.0,0.0,0,,N ,3.7,6.7,,48.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,08:00,41.1,39.1,92.6,0.0,0,,NE,3.6,7.4,,48.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,08:15,41.3,39.1,91.6,0.0,3,,N ,4.4,9.6,,48.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,08:30,41.3,38.9,91.1,0.0,6,,N ,4.6,7.8,,48.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,08:45,41.3,39.2,91.9,0.0,9,,N ,4.2,6.0,,48.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,09:00,41.4,39.1,91.6,0.01,12,,N ,3.7,6.0,,48.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,09:15,41.6,39.3,91.2,0.0,15,,N ,3.6,6.4,,48.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,09:30,41.7,39.5,91.5,0.0,21,,N ,4.3,7.1,,48.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,09:45,41.6,39.5,92.2,0.0,25,,NE,3.3,4.9,,48.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,10:00,41.7,39.7,92.5,0.0,38,,NE,2.1,4.2,,48.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,10:15,41.7,39.8,92.9,0.0,38,,N,3.2,6.0,,48.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,10:30,41.9,40.0,93.1,0.0,35,,N,3.1,5.3,,48.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,10:45,41.9,39.9,92.7,0.01,39,,N ,4.2,7.1,,48.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,11:00,41.9,40.0,93.0,0.0,53,,N ,3.6,7.1,,48.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,11:15,42.0,40.2,93.4,0.0,40,,N,4.8,7.1,,48.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
2009-10-29,11:30,42.2,40.5,93.5,0.0,57,,N,4.4,6.0,,48.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 12:51:47.883121
