Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2012-11-01,00:15,49.1,48.8,98.5,0.0,0,,N ,4.2,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,00:30,49.1,48.7,98.4,0.0,0,,N ,3.8,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,00:45,49.0,48.6,98.5,0.0,0,,N ,4.1,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,01:00,49.0,48.7,98.6,0.0,0,,N ,5.2,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,01:15,49.2,48.8,98.6,0.0,0,,N ,4.2,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,01:30,49.2,48.8,98.5,0.0,0,,N ,3.6,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,01:45,49.3,48.9,98.7,0.0,0,,N ,4.7,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,02:00,49.3,49.0,98.8,0.0,0,,N ,5.1,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,02:15,49.3,49.0,98.8,0.0,0,,N ,4.2,0.0,,53.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,02:30,49.3,48.9,98.7,0.0,0,,N ,4.0,0.0,,52.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
2012-11-01,02:45,49.3,49.0,98.7,0.0,0,,N ,5.3,0.0,,52.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-16 01:29:20.383687
