Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2019-10-31,00:15,29.7,27.9,94.3,0.0,0,,N ,0.0,0.0,,46.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,00:30,28.1,26.2,94.8,0.0,0,,N ,0.0,0.0,,46.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,00:45,28.5,26.7,95.5,0.0,0,,SE,0.4,3.1,,46.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,01:00,28.3,26.6,95.6,0.0,0,,S,0.5,2.8,,46.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,01:15,28.2,26.5,95.9,0.0,0,,N ,0.0,0.0,,45.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,01:30,28.4,26.8,96.1,0.0,0,,SE,1.9,3.5,,45.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,01:45,29.7,28.3,96.3,0.0,0,,NW,1.5,3.5,,45.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,02:00,30.6,29.4,96.3,0.0,0,,NW,0.2,2.4,,45.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,02:15,30.5,29.1,95.9,0.0,0,,SE,0.3,2.1,,45.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,02:30,30.5,29.1,96.1,0.0,0,,N,0.7,2.1,,45.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,02:45,30.8,29.6,96.0,0.0,0,,SE,0.5,2.4,,45.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,03:00,31.1,29.9,95.9,0.0,0,,S,1.0,5.7,,45.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,03:15,30.5,29.0,95.4,0.0,0,,N ,0.0,0.0,,45.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,03:30,31.1,29.7,95.7,0.0,0,,NE,0.7,3.1,,45.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,03:45,31.7,30.4,95.5,0.0,0,,NE,0.4,2.8,,45.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,04:00,31.4,30.1,95.4,0.0,0,,S,1.0,2.8,,45.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,04:15,31.2,29.9,95.7,0.0,0,,SW,0.3,2.4,,45.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,04:30,31.9,30.7,95.9,0.0,0,,NE,0.8,2.8,,45.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,04:45,31.9,30.7,95.7,0.0,0,,NE,0.2,2.1,,45.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,05:00,31.7,30.6,95.9,0.0,0,,S,1.3,3.5,,45.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,05:15,32.3,31.3,96.0,0.0,0,,SW,1.0,2.4,,45.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
2019-10-31,05:30,32.6,31.5,95.7,0.0,0,,NE,0.5,2.1,,45.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:42.648797
