Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2010-03-11,00:15,44.5,28.8,53.9,0.0,0,,S,14.5,26.0,,43.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,00:30,44.0,29.4,56.2,0.0,0,,S,13.5,24.6,,43.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,00:45,43.5,29.8,58.2,0.0,0,,SE,15.6,26.8,,43.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,01:00,43.7,29.2,56.5,0.0,0,,SE,14.6,20.0,,43.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,01:15,43.6,29.7,57.8,0.0,0,,SE,10.6,19.6,,43.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,01:30,43.5,30.0,58.6,0.0,0,,S,11.0,24.3,,43.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,01:45,42.7,31.0,62.9,0.0,0,,SE,8.1,15.3,,43.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,02:00,42.9,31.2,63.0,0.0,0,,SE,8.1,13.9,,43.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,02:15,42.7,31.8,65.0,0.0,0,,SE,10.6,20.7,,43.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,02:30,42.5,32.0,66.1,0.0,0,,SE,10.1,17.5,,43.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,02:45,42.2,32.1,66.9,0.0,0,,SE,12.1,20.7,,43.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,03:00,42.7,31.7,64.7,0.0,0,,SE,11.3,20.3,,43.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,03:15,43.6,31.2,61.3,0.0,0,,SE,8.8,17.5,,42.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,03:30,44.0,31.1,60.1,0.0,0,,SE,8.2,13.2,,42.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,03:45,44.9,30.8,57.7,0.0,0,,SE,8.0,13.2,,42.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,04:00,44.6,31.2,59.1,0.0,0,,SE,9.0,15.7,,42.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,04:15,44.4,31.8,61.0,0.0,0,,SE,7.7,16.0,,42.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,04:30,43.9,32.4,63.6,0.0,0,,SE,8.9,18.2,,42.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,04:45,44.1,32.2,62.6,0.0,0,,SE,6.9,15.3,,42.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,05:00,44.6,31.7,60.1,0.0,0,,SE,5.9,10.7,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,05:15,45.5,31.4,57.7,0.0,0,,SE,6.9,13.9,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,05:30,45.4,31.8,58.7,0.0,0,,SE,8.4,17.8,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,05:45,44.9,33.0,63.0,0.0,0,,SE,10.9,21.0,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,06:00,44.4,33.7,65.8,0.0,0,,SE,10.7,21.0,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,06:15,44.6,33.4,64.4,0.0,0,,S,11.1,18.9,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,06:30,45.9,33.1,60.8,0.0,0,,S,10.4,21.0,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,06:45,45.9,33.4,61.4,0.0,1,,S,10.5,21.0,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,07:00,46.7,33.6,60.0,0.0,2,,S,9.8,21.4,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,07:15,46.7,34.7,62.9,0.0,4,,S,16.4,32.5,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,07:30,45.4,36.1,69.5,0.0,18,,S,14.3,24.3,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,07:45,45.2,36.4,71.0,0.0,40,,S,13.1,23.5,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,08:00,45.3,36.7,71.6,0.0,39,,S,11.5,21.0,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,08:15,45.1,36.8,72.6,0.0,46,,S,14.8,26.4,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,08:30,45.3,37.0,72.5,0.0,91,,S,14.8,28.2,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,08:45,45.1,36.9,72.7,0.0,62,,S,17.4,28.2,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,09:00,44.9,37.4,74.6,0.0,87,,S,15.9,25.3,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,09:15,45.4,37.0,72.3,0.0,108,,S,15.7,22.8,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,09:30,45.4,37.1,72.4,0.0,123,,S,15.0,25.0,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,09:45,45.3,37.2,73.1,0.0,96,,S,18.6,27.1,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,10:00,44.9,37.7,75.7,0.0,72,,S,15.9,27.8,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,10:15,45.2,37.5,74.1,0.0,70,,S,16.0,28.9,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,10:30,45.3,36.9,72.3,0.0,77,,S,17.4,25.3,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,10:45,45.2,37.3,73.6,0.0,69,,S,17.9,28.2,,42.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,11:00,44.9,37.4,74.6,0.0,71,,S,18.5,29.3,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,11:15,44.4,37.6,76.8,0.0,95,,S,16.0,26.4,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,11:30,44.0,37.9,79.0,0.0,135,,S,13.6,23.9,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,11:45,43.9,38.5,81.2,0.0,129,,S,12.7,21.8,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,12:00,43.5,38.3,81.7,0.0,139,,S,13.7,21.0,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,12:15,43.7,39.1,83.6,0.01,240,,S,12.4,19.6,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,12:30,44.4,40.2,85.1,0.0,336,,S,11.1,17.8,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,12:45,44.6,40.1,84.2,0.0,291,,S,11.9,18.2,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,13:00,45.0,40.4,83.7,0.0,206,,S,9.9,17.5,,42.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,13:15,44.7,39.9,83.1,0.0,157,,S,10.8,18.9,,42.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,13:30,44.6,39.7,82.9,0.0,148,,S,10.9,17.5,,42.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,13:45,44.4,39.8,83.8,0.01,144,,S,9.4,15.3,,42.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,14:00,44.3,40.0,84.7,0.02,159,,S,9.5,15.3,,42.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,14:15,44.4,40.1,84.8,0.01,160,,S,8.0,14.2,,42.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,14:30,44.2,39.3,82.7,0.0,102,,S,7.4,11.7,,42.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,14:45,43.8,38.7,82.1,0.0,66,,S,9.3,16.4,,43.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,15:00,44.3,38.9,81.2,0.0,88,,S,8.3,13.2,,43.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,15:15,44.7,39.5,81.7,0.0,125,,S,7.4,17.1,,43.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,15:30,44.8,39.7,82.2,0.0,73,,S,6.2,9.6,,43.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,15:45,44.9,39.8,82.1,0.0,64,,S,6.5,9.9,,43.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,16:00,45.3,40.4,82.7,0.0,134,,S,5.6,11.0,,43.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,16:15,45.8,40.3,80.8,0.0,142,,S,7.5,12.1,,43.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,16:30,45.4,40.3,82.3,0.0,83,,S,6.5,11.0,,43.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,16:45,45.2,40.3,82.8,0.0,33,,S,4.7,7.8,,43.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,17:00,44.9,39.9,82.6,0.0,19,,S,4.5,7.1,,43.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,17:15,45.2,39.6,80.8,0.0,16,,S,4.1,7.4,,43.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
2010-03-11,17:30,45.3,39.6,80.2,0.0,10,,SW,3.1,5.3,,43.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-26 17:16:07.006531
