Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2018-03-07,23:15,39.6,35.5,84.9,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-07,23:30,39.6,35.7,85.8,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-07,23:45,40.0,36.7,88.0,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-07,24:00,39.8,37.0,89.3,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,00:15,39.3,37.0,91.6,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,00:30,39.3,37.4,92.9,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,00:45,39.3,37.4,92.9,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,01:00,39.2,37.5,93.5,0.0,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,01:15,39.4,37.9,94.2,0.01,0,,N ,0.0,0.0,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,01:30,39.3,38.0,94.9,0.02,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,01:45,39.3,38.2,95.8,0.03,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,02:00,39.3,38.3,96.1,0.03,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,02:15,39.2,38.3,96.5,0.02,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,02:30,39.3,38.5,97.0,0.01,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,02:45,39.2,38.5,97.3,0.0,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,03:00,39.0,38.4,97.6,0.01,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,03:15,39.0,38.5,97.9,0.0,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,03:30,38.9,38.4,98.2,0.0,0,,N ,0.0,0.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,03:45,38.9,38.5,98.5,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,04:00,38.4,38.0,98.6,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,04:15,37.9,37.6,98.7,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,04:30,36.3,35.9,98.7,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,04:45,35.7,35.5,98.9,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,05:00,36.1,35.9,99.2,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,05:15,35.6,35.4,99.2,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,05:30,35.8,35.6,99.4,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,05:45,35.6,35.5,99.4,0.0,0,,N ,0.0,0.0,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,06:00,36.3,36.2,99.4,0.0,0,,N ,0.0,0.0,,40.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,06:15,36.3,36.1,99.4,0.0,0,,N ,0.0,0.0,,40.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,06:30,36.6,36.5,99.4,0.0,0,,N ,0.0,0.0,,40.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,06:45,36.9,36.8,99.4,0.0,2,,N ,0.0,0.0,,40.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,07:00,38.1,38.0,99.4,0.0,12,,N ,0.0,0.0,,40.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,07:15,38.2,38.0,99.3,0.0,13,,N ,0.0,0.0,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,07:30,38.6,38.3,98.9,0.0,26,,N ,0.0,0.0,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,07:45,39.4,39.0,98.4,0.0,66,,N ,0.0,0.0,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,08:00,40.1,39.4,97.5,0.0,35,,N ,0.0,0.0,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,08:15,40.4,39.4,96.3,0.0,36,,N ,0.0,0.0,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,08:30,40.5,38.9,94.0,0.0,56,,N ,0.0,0.0,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,08:45,40.8,38.9,92.7,0.0,93,,N ,0.0,0.0,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,09:00,41.4,39.3,92.1,0.0,77,,N ,0.0,0.0,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,09:15,41.5,39.3,91.8,0.0,45,,N ,0.0,0.0,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,09:30,41.8,39.8,92.3,0.01,78,,N ,0.0,0.0,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,09:45,42.0,40.1,92.8,0.0,83,,N ,0.0,0.0,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,10:00,42.3,40.7,93.8,0.0,93,,N ,1.4,5.7,,40.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,10:15,42.9,41.2,93.4,0.0,137,,N ,5.4,10.3,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,10:30,43.5,41.3,91.9,0.0,88,,N,2.1,7.1,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,10:45,43.6,40.8,89.7,0.0,54,,N,4.8,6.7,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,11:00,43.9,41.0,89.6,0.01,53,,N ,3.6,6.7,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,11:15,43.8,41.2,90.7,0.0,49,,N ,2.6,5.7,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,11:30,43.3,41.2,92.0,0.01,52,,N,0.6,4.2,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,11:45,43.3,41.6,93.4,0.0,111,,N,2.3,5.3,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,12:00,44.0,42.2,93.0,0.01,132,,N ,1.7,5.3,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,12:15,44.1,41.9,91.9,0.0,93,,N ,3.2,6.4,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,12:30,44.0,42.0,92.5,0.0,113,,N,2.8,5.3,,40.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,12:45,44.1,42.2,92.8,0.0,96,,N,3.1,4.9,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,13:00,44.4,42.6,93.3,0.01,84,,NW,0.0,2.4,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,13:15,44.4,42.8,93.9,0.01,91,,NW,0.7,4.2,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,13:30,44.3,42.8,94.5,0.01,65,,N ,0.0,0.0,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,13:45,44.7,43.2,94.4,0.01,45,,S,0.7,4.2,,40.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,14:00,46.3,43.0,87.9,0.01,38,,SE,9.5,17.1,,40.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,14:15,46.6,42.0,83.7,0.0,56,,SE,12.3,18.9,,40.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,14:30,46.4,42.8,87.0,0.01,107,,SE,10.4,18.2,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,14:45,46.5,42.5,85.9,0.0,112,,SE,11.9,17.8,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,15:00,46.6,42.3,84.8,0.0,156,,SE,11.5,16.7,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,15:15,46.6,42.0,83.9,0.0,142,,SE,10.5,18.5,,40.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,15:30,46.5,41.1,81.5,0.0,56,,SE,10.5,18.9,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,15:45,46.6,40.9,80.4,0.0,91,,SE,10.8,18.5,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,16:00,46.7,40.6,79.2,0.0,57,,SE,11.6,20.0,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,16:15,46.2,40.6,80.7,0.0,28,,SE,11.1,23.2,,40.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,16:30,45.9,40.9,82.6,0.02,41,,SE,10.3,18.2,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,16:45,46.4,40.8,80.5,0.0,31,,SE,10.8,17.1,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,17:00,46.6,40.8,80.1,0.0,21,,SE,11.0,19.6,,40.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,17:15,46.3,41.5,83.1,0.0,8,,SE,11.3,18.2,,40.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,17:30,46.7,42.0,83.6,0.02,8,,SE,8.8,15.3,,40.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,17:45,46.6,42.0,83.9,0.01,3,,SE,8.5,13.9,,40.7,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,18:00,46.6,42.5,85.4,0.0,1,,SE,6.6,11.4,,40.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,18:15,47.0,42.8,85.2,0.0,0,,SE,7.1,11.4,,40.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,18:30,47.2,43.1,85.6,0.0,0,,SE,3.9,9.9,,40.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,18:45,48.0,43.4,84.1,0.0,0,,SE,6.5,13.9,,40.8,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,19:00,47.2,43.9,88.2,0.0,0,,S,6.5,13.2,,40.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,19:15,47.1,44.0,88.9,0.0,0,,S,6.1,11.0,,40.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,19:30,47.2,44.1,88.9,0.01,0,,S,6.3,10.3,,40.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,19:45,47.1,44.4,90.3,0.01,0,,S,6.5,10.3,,40.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,20:00,47.0,44.3,90.2,0.0,0,,S,7.1,13.2,,40.9,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,20:15,48.5,44.4,85.7,0.0,0,,S,10.8,20.3,,41.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,20:30,48.3,44.4,86.4,0.03,0,,S,11.0,20.7,,41.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,20:45,47.7,44.6,88.7,0.03,0,,S,12.7,21.8,,41.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,21:00,47.6,44.4,88.6,0.02,0,,S,12.1,20.3,,41.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,21:15,47.4,44.4,89.3,0.02,0,,S,11.6,18.9,,41.0,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,21:30,47.3,44.2,88.8,0.01,0,,S,11.4,22.5,,41.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,21:45,47.3,44.1,88.6,0.0,0,,S,10.9,17.5,,41.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,22:00,47.2,44.2,89.2,0.0,0,,S,8.5,13.9,,41.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,22:15,47.2,43.8,87.8,0.0,0,,S,8.2,14.6,,41.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,22:30,46.9,43.6,88.1,0.01,0,,S,6.9,10.7,,41.1,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,22:45,46.5,43.3,88.4,0.0,0,,S,7.8,12.1,,41.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,23:00,46.2,43.1,88.7,0.0,0,,S,8.3,13.2,,41.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,23:15,45.8,43.0,89.6,0.01,0,,S,8.0,11.7,,41.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,23:30,45.8,42.3,87.3,0.0,0,,S,9.2,15.3,,41.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,23:45,45.9,41.3,83.7,0.0,0,,S,8.4,16.0,,41.2,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-08,24:00,45.7,40.5,82.1,0.01,0,,S,8.2,15.0,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,00:15,45.2,40.2,82.5,0.0,0,,S,7.7,12.4,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,00:30,45.0,39.9,82.2,0.0,0,,S,8.6,16.0,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,00:45,44.8,38.2,77.6,0.0,0,,SW,9.0,17.5,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,01:00,44.2,36.4,73.7,0.0,0,,S,8.5,14.2,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,01:15,43.7,34.5,69.7,0.0,0,,S,8.2,14.6,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,01:30,43.4,33.0,66.4,0.0,0,,S,7.9,15.7,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,01:45,43.2,32.0,64.5,0.0,0,,S,8.3,16.0,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,02:00,43.0,31.4,63.2,0.0,0,,S,7.9,14.2,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,02:15,42.8,31.7,64.6,0.0,0,,SW,7.1,12.4,,41.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,02:30,42.5,32.1,66.5,0.0,0,,SW,6.1,12.1,,41.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,02:45,42.2,32.2,67.4,0.0,0,,S,3.7,8.2,,41.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,03:00,41.9,32.5,69.2,0.0,0,,S,1.9,8.2,,41.4,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
2018-03-09,03:15,41.1,33.7,74.8,0.0,0,,SW,2.1,8.2,,41.3,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-28 23:41:19.454850
