Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2015-10-29,00:15,51.6,49.8,93.7,0.0,0,,SE,3.9,8.9,,53.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,00:30,52.8,49.9,89.7,0.0,0,,S,4.4,7.8,,53.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,00:45,50.4,48.7,94.0,0.0,0,,E,1.7,4.9,,53.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,01:00,50.9,49.3,94.1,0.0,0,,S,3.7,7.4,,53.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,01:15,53.4,50.2,89.0,0.0,0,,S,6.4,10.7,,53.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,01:30,53.5,50.6,89.7,0.0,0,,S,6.4,9.6,,53.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,01:45,53.6,50.8,90.1,0.0,0,,S,6.4,9.6,,53.6,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,02:00,53.8,50.9,89.9,0.0,0,,S,6.0,9.6,,53.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,02:15,54.2,51.0,88.8,0.0,0,,S,6.9,12.1,,53.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
2015-10-29,02:30,54.4,51.0,88.1,0.0,0,,S,7.4,11.4,,53.5,,,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-21 00:21:21.745004
