Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-25,23:15,26.0,NW@5.0,7.2,0.0,0,26.0,100.0,30.12,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-25,23:30,25.9,NW@5.9,7.8,0.0,0,25.9,100.0,30.13,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-25,23:45,26.0,NW@4.1,6.2,0.0,0,26.0,100.0,30.12,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-25,24:00,26.0,N @4.7,5.9,0.0,0,26.0,100.0,30.12,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,00:15,26.1,N@4.5,6.4,0.0,0,26.1,100.0,30.13,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,00:30,26.2,N@4.7,6.6,0.0,0,25.2,99.9,30.12,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,00:45,26.4,N @4.3,7.0,0.0,0,26.4,100.0,30.12,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,01:00,26.3,NE@4.1,7.4,0.0,0,26.3,100.0,30.12,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,01:15,26.4,N @4.5,8.2,0.0,0,26.4,100.0,30.12,-15.4,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,01:30,26.4,N @5.3,7.1,0.0,0,26.4,100.0,30.13,-15.5,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,01:45,26.4,N @6.0,8.3,0.0,0,26.4,100.0,30.13,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,02:00,26.6,N @7.5,9.3,0.0,0,26.6,100.0,30.13,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,02:15,26.7,N @5.5,8.9,0.0,0,25.7,99.9,30.13,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,02:30,26.7,NE@4.8,7.7,0.0,0,25.8,99.7,30.13,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,02:45,26.6,NE@4.0,5.0,0.0,0,26.6,100.0,30.13,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,03:00,26.5,NE@4.1,6.0,0.0,0,26.5,100.0,30.14,-15.6,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,03:15,26.6,NE@2.8,4.5,0.0,0,26.6,100.0,30.14,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,03:30,26.6,E@2.2,4.5,0.0,0,26.6,100.0,30.14,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,03:45,26.6,SE@3.2,4.5,0.0,0,26.6,100.0,30.14,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,04:00,26.6,E@3.0,4.8,0.0,0,26.6,100.0,30.14,-15.6,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,04:15,26.7,SE@4.0,6.5,0.0,0,25.8,99.7,30.14,-15.5,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,04:30,26.8,SE@4.5,6.3,0.0,0,25.8,99.5,30.13,-15.6,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,04:45,26.9,SE@3.8,5.9,0.0,0,26.9,100.0,30.13,-15.6,34.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,05:00,26.9,SE@3.5,6.0,0.0,0,26.9,100.0,30.13,-15.6,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,05:15,26.8,SE@5.5,8.4,0.0,0,26.8,100.0,30.13,-15.6,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,05:30,26.5,SE@5.4,10.0,0.0,0,26.5,100.0,30.13,-15.6,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,05:45,26.7,E@5.3,9.0,0.0,0,25.9,99.9,30.13,-15.6,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,06:00,26.7,SE@4.9,8.0,0.0,0,26.7,100.0,30.13,-15.6,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,06:15,26.9,SE@5.0,10.2,0.0,0,26.0,99.7,30.14,-15.7,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,06:30,27.0,SE@4.1,9.3,0.0,0,27.0,100.0,30.14,-15.6,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,06:45,27.3,E@3.6,6.7,0.0,0,26.3,99.4,30.14,-15.7,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,07:00,27.3,E@4.7,8.2,0.0,0,26.4,99.6,30.15,-15.7,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,07:15,27.2,E@5.4,10.7,0.0,0,26.3,99.8,30.15,-15.7,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,07:30,27.1,E@5.5,9.8,0.0,0,27.1,100.0,30.14,-15.7,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,07:45,27.1,E@5.0,8.7,0.0,1,26.2,100.0,30.14,-15.8,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,08:00,27.0,E@6.7,12.0,0.0,3,26.1,99.9,30.15,-15.7,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,08:15,27.2,E@6.1,9.5,0.0,6,26.3,99.8,30.15,-15.8,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,08:30,27.1,E@5.5,9.0,0.0,10,26.2,99.8,30.15,-15.8,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,08:45,27.0,E@6.1,11.4,0.0,18,27.0,100.0,30.15,-15.8,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,09:00,27.0,E@5.3,9.1,0.0,24,26.2,99.9,30.16,-15.8,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,09:15,27.2,E@5.4,8.5,0.0,30,26.3,99.8,30.16,-15.8,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,09:30,27.3,E@5.8,8.2,0.0,40,25.8,97.1,30.17,-15.9,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,09:45,27.5,E@7.3,11.2,0.0,47,25.9,96.3,30.17,-15.9,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
2019-12-26,10:00,27.7,E@6.4,9.9,0.0,59,25.7,94.9,30.17,-15.9,,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:33:19.597105
