Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-09,00:15,39.9,27.1,59.8,0.0,0,30.01,S,9.9,13.0,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,00:30,39.9,27.1,59.8,0.0,0,30.0,S,10.6,15.3,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,00:45,40.4,26.8,58.1,0.0,0,30.0,SE,9.9,13.5,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,01:00,41.6,26.2,54.2,0.0,0,30.0,SE,10.3,13.7,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,01:15,41.3,25.9,54.0,0.0,0,30.0,S,7.3,11.6,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,01:30,41.6,25.3,52.2,0.0,0,30.01,SE,7.9,10.5,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,01:45,40.7,25.2,53.6,0.0,0,30.02,S,4.2,7.8,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,02:00,36.3,26.6,67.5,0.0,0,30.02,SW,3.1,6.3,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,02:15,36.8,26.5,66.2,0.0,0,30.02,S,5.7,9.4,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,02:30,37.4,26.1,63.4,0.0,0,30.02,S,7.2,11.7,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,02:45,37.6,26.0,62.5,0.0,0,30.03,S,7.2,12.7,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,03:00,37.5,25.6,61.9,0.0,0,30.04,SW,2.9,6.1,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,03:15,33.9,26.7,74.6,0.0,0,30.05,NW,6.4,12.5,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,03:30,31.6,27.6,85.3,0.0,0,30.06,W,6.2,13.4,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,03:45,29.7,26.8,90.4,0.0,0,30.06,W,3.2,8.5,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,04:00,30.8,27.1,87.2,0.0,0,30.06,W,2.9,7.2,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,04:15,33.1,28.4,82.8,0.0,0,30.06,NW,7.0,16.9,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,04:30,34.2,29.0,80.9,0.0,0,30.08,NW,13.2,20.6,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,04:45,33.8,29.0,82.1,0.0,0,30.08,NW,9.2,12.6,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,05:00,34.5,29.0,80.1,0.0,0,30.08,W,9.4,13.0,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,05:15,35.0,29.7,80.6,0.0,0,30.08,W,9.1,15.4,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,05:30,35.6,30.7,81.9,0.0,0,30.09,W,8.4,15.0,33.4,-22.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,05:45,35.4,31.1,84.2,0.0,0,30.1,W,10.5,15.8,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,06:00,35.2,31.8,87.2,0.01,0,30.1,W,11.6,17.2,33.4,-22.3,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,06:15,35.7,32.6,88.2,0.0,0,30.11,W,11.4,17.4,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,06:30,38.7,34.8,85.8,0.0,0,30.11,W,18.4,30.5,33.4,-22.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,06:45,40.4,37.5,89.5,0.0,0,30.11,SW,21.1,27.0,33.4,-22.6,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,07:00,40.9,38.5,91.1,0.0,0,30.12,SW,21.5,28.3,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,07:15,41.1,38.8,91.5,0.0,0,30.12,W,19.1,26.2,33.4,-22.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,07:30,40.8,38.7,92.3,0.0,2,30.13,W,18.1,26.7,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,07:45,40.1,38.4,93.9,0.0,11,30.13,W,15.7,24.7,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,08:00,39.0,37.9,96.0,0.0,25,30.14,W,12.0,17.8,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,08:15,38.3,37.4,96.6,0.0,34,30.14,W,11.0,15.5,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,08:30,37.6,37.2,98.3,0.0,48,30.15,W,11.5,17.7,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,08:45,37.0,36.9,99.3,0.0,72,30.16,W,12.2,16.3,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,09:00,37.5,36.9,97.8,0.0,77,30.17,W,11.1,16.9,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,09:15,38.6,37.4,95.7,0.0,75,30.18,W,12.6,17.5,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,09:30,38.1,37.9,99.2,0.0,81,30.18,W,12.4,17.1,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,09:45,39.4,39.1,99.0,0.0,174,30.18,W,17.6,25.4,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,10:00,40.0,40.0,100.0,0.0,245,30.18,W,18.5,23.5,33.4,-22.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,10:15,40.1,40.1,100.0,0.0,142,30.18,W,19.8,28.3,33.4,-22.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,10:30,39.6,39.5,99.6,0.0,184,30.18,W,21.2,27.3,33.4,-22.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,10:45,39.8,39.8,100.0,0.0,302,30.17,W,22.8,30.2,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,11:00,42.1,40.0,92.4,0.0,288,30.17,W,22.3,32.6,33.4,-22.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,11:15,42.7,39.8,89.5,0.0,276,30.17,W,24.7,33.6,33.4,-22.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,11:30,43.0,39.1,86.0,0.0,300,30.17,W,25.3,35.4,33.4,-22.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,11:45,43.7,38.8,82.8,0.0,324,30.17,W,22.9,30.9,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,12:00,44.2,38.4,79.9,0.0,331,30.17,W,21.8,30.6,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,12:15,44.3,38.0,78.3,0.0,327,30.17,W,21.9,31.2,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,12:30,44.2,37.2,76.5,0.0,319,30.17,W,22.4,33.5,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,12:45,44.3,36.9,75.1,0.0,303,30.17,W,21.0,27.5,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,13:00,44.6,36.5,73.1,0.0,283,30.17,W,19.7,29.0,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,13:15,44.3,36.2,73.1,0.0,262,30.17,W,22.1,30.2,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,13:30,44.2,36.0,72.6,0.0,237,30.17,W,20.2,28.0,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
2020-12-09,13:45,44.2,36.1,72.9,0.0,213,30.17,W,18.8,31.2,33.4,-23.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-12-14 03:05:08.512022
