Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-03-25,00:15,36.6,W@7.6,10.2,0.0,0.0,27.6,69.6,29.84,-23.6,42.1,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,00:30,36.6,W@7.8,12.6,0.0,0.0,27.7,69.8,29.84,-23.7,42.1,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,00:45,36.5,W@10.0,15.5,0.0,0.0,27.6,69.8,29.84,-23.7,42.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,01:00,35.7,W@10.4,15.2,0.0,0.0,27.2,71.0,29.84,-23.7,41.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,01:15,35.5,W@11.9,18.0,0.0,0.0,27.5,72.4,29.85,-23.6,41.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,01:30,35.2,W@10.6,18.4,0.0,0.0,27.9,74.4,29.85,-23.6,41.8,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,01:45,34.7,W@9.6,14.7,0.0,0.0,28.1,76.4,29.85,-23.7,41.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,02:00,35.3,W@12.8,18.2,0.0,0.0,28.5,76.1,29.86,-23.7,41.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,02:15,35.3,W@12.4,18.7,0.0,0.0,28.9,77.2,29.86,-23.7,41.6,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,02:30,35.5,SW@14.9,21.0,0.0,0.0,29.3,77.7,29.85,-23.8,41.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,02:45,35.4,W@14.2,20.3,0.0,0.0,29.6,79.3,29.86,-23.9,41.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,03:00,34.9,W@11.9,19.0,0.0,0.0,30.1,82.4,29.86,-23.9,41.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,03:15,34.4,W@10.4,13.7,0.0,0.0,30.3,84.8,29.86,-23.9,41.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,03:30,33.3,W@8.8,13.6,0.0,0.0,30.3,88.4,29.86,-23.9,41.4,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,03:45,33.7,W@11.7,19.2,0.0,0.0,30.3,87.2,29.86,-23.9,41.3,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,04:00,34.3,W@12.4,18.9,0.0,0.0,29.9,83.7,29.86,-23.9,41.2,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,04:15,34.2,W@12.8,17.3,0.0,0.0,30.0,84.3,29.86,-24.0,41.2,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
2020-03-25,04:30,32.9,W@13.4,20.9,0.0,0.0,30.6,91.0,29.86,-24.0,41.2,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:51.007334
