Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-02-17,23:15,30.6,S@10.5,13.6,0.0,0,22.0,71.0,30.3,-9.8,35.1,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-17,23:30,30.9,S@8.9,13.4,0.0,0,22.0,69.9,30.3,-9.9,35.1,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-17,23:45,30.7,S@8.5,12.1,0.0,0,21.5,69.2,30.3,-9.8,35.0,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-17,24:00,30.6,S@8.4,11.1,0.0,0,21.4,69.4,30.3,-9.8,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,00:15,30.4,S@8.5,10.3,0.0,0,21.4,69.7,30.3,-9.8,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,00:30,29.9,S@8.9,10.5,0.0,0,20.8,69.6,30.3,-9.8,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,00:45,29.9,S@9.1,10.5,0.0,0,20.7,69.7,30.31,-9.8,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,01:00,29.9,S@8.7,10.0,0.0,0,21.1,70.7,30.31,-9.8,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,01:15,29.5,S@9.2,10.5,0.0,0,21.3,72.6,30.3,-9.9,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,01:30,29.1,S@9.2,10.5,0.0,0,21.1,73.2,30.3,-9.8,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,01:45,29.2,S@8.9,10.0,0.0,0,21.1,72.9,30.3,-9.9,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,02:00,28.8,S@9.1,10.7,0.0,0,21.2,74.7,30.3,-9.9,34.9,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,02:15,28.6,S@9.4,11.5,0.0,0,21.2,75.1,30.3,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,02:30,28.2,S@9.2,11.5,0.0,0,21.6,78.0,30.3,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,02:45,27.1,SE@8.5,10.5,0.0,0,21.6,81.9,30.29,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,03:00,26.5,SE@7.3,8.5,0.0,0,21.5,84.2,30.3,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,03:15,26.5,SE@7.9,9.9,0.0,0,21.5,84.1,30.29,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,03:30,26.7,SE@9.3,13.6,0.0,0,21.5,83.8,30.29,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,03:45,26.2,SE@9.1,12.1,0.0,0,22.0,87.3,30.29,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,04:00,25.7,S@8.8,10.8,0.0,0,22.2,90.0,30.29,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,04:15,25.9,S@8.7,11.5,0.0,0,22.5,90.4,30.29,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,04:30,25.7,S@8.5,10.7,0.0,0,22.9,92.8,30.3,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,04:45,25.8,S@8.2,12.9,0.0,0,23.0,93.1,30.3,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,05:00,25.8,E@6.7,9.9,0.0,0,23.4,94.3,30.3,-9.9,34.7,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,05:15,25.8,E@6.1,9.0,0.0,0,23.1,92.9,30.3,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,05:30,26.0,SE@8.0,10.8,0.0,0,23.6,94.1,30.29,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,05:45,25.8,SE@7.9,11.1,0.0,0,23.4,94.1,30.29,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,06:00,24.8,SE@7.7,9.6,0.0,0,22.7,95.8,30.29,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,06:15,23.9,SE@8.2,10.5,0.0,0,21.8,96.2,30.3,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,06:30,24.1,SE@7.6,9.9,0.0,0,21.9,96.0,30.3,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,06:45,24.0,SE@8.0,10.2,0.0,1,22.3,97.8,30.3,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,07:00,24.4,SE@7.4,9.7,0.0,6,22.6,97.3,30.3,-10.0,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,07:15,25.0,SE@9.7,13.6,0.0,11,23.3,97.6,30.3,-9.9,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
2020-02-18,07:30,24.5,S@9.1,11.8,0.0,17,23.3,99.5,30.29,-10.0,34.5,"Pomeroy.E, Pomeroy, Garfield County",100022,Pomeroy.E,2020-06-01 20:34:14.710883
