Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-01-21,23:15,40.9,31.4,68.6,0.0,0,NW,2.9,4.6,0.0,43.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-21,23:30,41.0,31.0,67.2,0.0,0,N,4.0,6.0,0.0,43.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-21,23:45,40.6,32.4,72.1,0.0,0,NW,2.5,3.9,0.0,43.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-21,24:00,39.9,32.6,74.9,0.0,0,W,1.8,2.8,0.0,43.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-22,00:15,39.8,32.4,74.4,0.0,0,SW,3.1,3.9,0.0,43.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-22,00:30,39.0,32.9,78.4,0.0,0,W,2.2,3.1,0.01,43.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-22,00:45,39.4,31.9,74.2,0.0,0,N,2.4,4.2,0.0,43.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-22,01:00,39.5,31.9,73.9,0.0,0,N,0.9,2.8,0.0,43.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-22,01:15,39.0,31.8,75.1,0.0,0,S,1.8,3.9,0.0,43.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
2021-01-22,01:30,39.7,30.7,70.1,0.0,0,NE,0.1,1.7,0.0,43.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:49.540152
