Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-12-22,23:15,29.0,27.8,97.1,0.0,0,NE,3.2,3.9,0.07,41.8,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-22,23:30,29.8,28.6,97.3,0.0,0,E,1.7,3.9,0.07,41.7,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-22,23:45,29.2,27.9,97.1,0.0,0,E,2.1,2.8,0.07,41.6,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-22,24:00,29.1,27.9,97.3,0.0,0,E,2.6,3.5,0.07,41.6,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,00:15,31.3,30.6,98.0,0.0,0,E,2.6,3.9,0.09,41.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,00:30,30.0,28.9,97.1,0.0,0,N ,2.2,2.8,0.08,41.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,00:45,30.4,29.5,97.8,0.0,0,NE,1.3,2.8,0.09,41.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,01:00,30.6,29.7,97.6,0.0,0,NE,2.3,3.1,0.1,41.3,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,01:15,30.4,29.4,97.5,0.0,0,E,2.7,3.1,0.1,41.3,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,01:30,33.0,32.5,98.2,0.0,0,E,2.1,3.5,0.12,41.2,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,01:45,31.8,31.0,97.3,0.0,0,NW,0.9,2.4,0.14,41.1,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,02:00,31.9,31.2,97.6,0.0,0,N ,2.2,3.1,0.13,41.1,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,02:15,30.8,29.9,97.4,0.0,0,N ,1.1,2.8,0.12,41.0,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,02:30,31.3,30.5,97.6,0.0,0,E,2.1,3.1,0.13,41.0,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,02:45,31.0,30.1,97.5,0.0,0,E,2.9,3.9,0.13,40.9,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,03:00,30.6,29.6,97.5,0.0,0,NE,2.8,3.9,0.13,40.9,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,03:15,30.3,29.3,97.5,0.0,0,N ,2.2,3.1,0.12,40.8,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,03:30,30.6,29.7,97.4,0.0,0,NE,2.3,3.9,0.13,40.8,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
2020-12-23,03:45,31.7,31.0,97.6,0.0,0,E,1.8,3.1,0.14,40.7,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:49:10.956839
