Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-03-29,00:30,42.9,33.5,69.2,0.0,0,NW,16.9,25.0,0.01,46.8,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,00:45,42.8,32.8,67.4,0.0,0,NW,17.7,28.2,0.01,46.8,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,01:00,42.4,34.0,71.7,0.0,0,W,16.3,23.9,0.01,46.7,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,01:15,42.3,33.6,71.0,0.0,0,W,16.7,23.9,0.01,46.7,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,01:30,42.2,32.9,69.2,0.0,0,W,15.6,22.8,0.01,46.6,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,01:45,42.4,33.0,69.2,0.0,0,W,16.9,25.3,0.01,46.6,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,02:00,42.4,33.1,69.5,0.0,0,W,16.6,28.6,0.01,46.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,02:15,42.2,33.6,71.2,0.0,0,W,15.0,25.0,0.01,46.5,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,02:30,42.2,33.7,71.6,0.0,0,W,13.8,24.6,0.01,46.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
2021-03-29,02:45,42.3,33.4,70.5,0.0,0,NW,12.8,21.8,0.01,46.4,"Coupeville, Coupeville, Island County",330164,Coupeville,2021-04-15 13:51:13.549936
