Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-03-20,00:15,45.0,37.7,75.4,0.0,0,30.01,S,3.3,6.4,0.84,46.7,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,00:30,45.2,37.2,73.3,0.0,0,30.01,SE,4.0,8.9,0.74,46.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,00:45,45.2,37.0,72.8,0.0,0,30.01,S,3.6,10.3,0.26,46.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,01:00,45.4,36.9,71.8,0.0,0,30.01,S,3.6,7.4,0.0,46.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,01:15,45.0,36.6,72.1,0.0,0,30.02,S,3.2,8.5,0.0,46.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,01:30,44.6,36.5,73.0,0.0,0,30.02,S,2.4,4.9,0.0,46.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,01:45,44.2,36.4,73.7,0.0,0,30.02,SE,2.3,4.2,0.0,46.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,02:00,44.2,36.3,73.6,0.0,0,30.02,SE,1.9,3.9,0.0,46.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,02:15,44.1,36.1,73.5,0.0,0,30.03,SE,2.7,7.8,0.0,46.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,02:30,44.7,36.2,71.9,0.0,0,30.03,SE,3.4,8.2,0.0,46.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,02:45,44.4,36.2,72.7,0.0,0,30.03,SE,2.3,4.9,0.0,46.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,03:00,44.3,36.1,72.6,0.0,0,30.03,SE,2.3,4.9,0.0,46.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,03:15,43.8,36.0,73.5,0.0,0,30.04,SE,1.8,5.3,0.0,46.4,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,03:30,43.6,35.9,74.2,0.0,0,30.04,SE,2.3,6.4,0.0,46.4,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,03:45,43.7,35.8,73.5,0.0,0,30.03,SE,2.8,5.7,0.0,46.4,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,04:00,44.1,35.7,71.9,0.0,0,30.03,SE,2.9,5.3,0.0,46.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,04:15,44.3,35.8,72.0,0.0,0,30.04,SE,2.5,4.2,0.0,46.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,04:30,44.6,35.9,71.3,0.0,0,30.03,SE,3.3,6.4,0.01,46.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
2021-03-20,04:45,44.6,36.0,71.5,0.0,0,30.03,S,2.2,6.4,0.0,46.2,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:20.877101
