Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-26,23:15,44.9,42.9,92.5,0.0,SE@1.4,3.9,0.63,0,46.8,30.12,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-26,23:30,44.7,42.7,92.5,0.0,SE@1.4,3.1,0.63,0,46.8,30.12,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-26,23:45,44.3,42.2,92.1,0.0,SE@1.0,3.1,0.63,0,46.7,30.13,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-26,24:00,43.5,41.5,92.6,0.0,SE@0.4,3.9,0.64,0,46.7,30.13,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,00:15,44.1,42.1,92.9,0.0,SE@1.7,3.9,0.68,0,46.7,30.13,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,00:30,44.4,42.4,92.4,0.0,E@0.5,3.1,0.76,0,46.7,30.13,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,00:45,44.0,42.0,92.7,0.0,NE@0.6,2.8,0.74,0,46.7,30.13,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,01:00,43.3,41.3,92.7,0.0,SE@1.4,5.7,0.73,0,46.7,30.13,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,01:15,43.1,40.9,91.9,0.0,SE@2.6,5.3,0.72,0,46.7,30.14,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,01:30,43.1,40.5,90.4,0.0,E@2.4,5.3,0.72,0,46.6,30.14,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,01:45,42.7,40.2,90.6,0.01,E@2.2,4.9,0.72,0,46.6,30.14,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,02:00,42.5,39.7,89.7,0.0,E@1.0,3.1,0.71,0,46.6,30.15,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,02:15,42.1,39.6,90.9,0.0,E@1.6,4.6,0.72,0,46.6,30.15,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,02:30,41.3,38.9,91.0,0.0,N @0.0,0.0,0.71,0,46.6,30.16,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,02:45,40.5,38.5,92.7,0.0,S@0.4,2.8,0.71,0,46.5,30.17,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,03:00,40.8,39.0,93.4,0.0,W@0.5,2.4,0.71,0,46.5,30.18,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,03:15,41.1,39.3,93.4,0.0,W@1.3,3.9,0.72,0,46.5,30.18,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,03:30,41.5,40.0,94.3,0.04,W@1.7,3.9,0.77,0,46.4,30.19,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,03:45,42.5,40.9,94.0,0.01,SE@0.1,1.7,0.73,0,46.4,30.19,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,04:00,41.9,40.5,94.7,0.0,SE@0.3,2.4,0.71,0,46.4,30.19,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
2020-01-27,04:15,40.9,39.7,95.4,0.0,SE@0.3,2.8,0.71,0,46.3,30.19,"Puyallup (WSU Puyallup), Puyallup, Pierce County",310102,Puyallup,2020-05-03 15:14:12.376395
