Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-04-01,00:30,38.4,36.6,93.2,0.0,0,30.01,SE,0.6,2.1,0.8,50.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,00:45,38.7,36.6,92.1,0.0,0,30.0,SE,1.1,2.4,0.83,50.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,01:00,37.9,36.1,93.0,0.0,0,30.0,SE,0.0,1.4,0.86,50.2,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,01:15,37.8,36.4,94.6,0.0,0,30.0,SE,1.5,2.4,0.88,50.2,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,01:30,38.1,36.3,93.3,0.0,0,29.99,SE,1.3,2.8,0.9,50.2,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,01:45,37.4,35.9,94.5,0.0,0,29.99,S,1.8,2.8,0.91,50.1,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,02:00,37.0,35.5,94.3,0.0,0,29.99,S,0.6,2.1,0.91,50.1,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,02:15,36.9,35.7,95.3,0.0,0,29.98,SE,1.4,2.8,0.92,50.1,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,02:30,36.9,35.6,95.2,0.0,0,29.98,E,1.5,2.8,0.93,50.0,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,02:45,36.7,35.2,94.4,0.0,0,29.97,SE,1.8,2.4,0.93,50.0,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,03:00,36.3,34.6,93.7,0.0,0,29.97,S,1.4,1.7,0.93,49.9,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,03:15,35.4,34.3,95.7,0.0,0,29.96,SE,1.0,2.1,0.93,49.8,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,03:30,35.5,34.6,96.5,0.0,0,29.96,S,0.6,2.8,0.93,49.8,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,03:45,35.0,34.1,96.3,0.0,0,29.95,W,0.9,2.4,0.94,49.7,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,04:00,34.7,33.9,96.6,0.0,0,29.94,N ,0.0,0.0,0.94,49.7,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,04:15,34.4,33.6,97.2,0.0,0,29.94,W,0.4,2.4,0.94,49.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,04:30,33.9,33.1,97.0,0.0,0,29.94,W,0.8,2.1,0.95,49.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,04:45,33.8,33.2,97.7,0.0,0,29.94,W,0.7,3.1,0.95,49.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,05:00,33.5,32.9,97.7,0.0,0,29.94,S,0.7,2.8,0.95,49.4,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,05:15,34.3,33.8,98.2,0.0,0,29.94,SE,2.0,2.8,0.99,49.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,05:30,34.7,34.1,97.7,0.0,0,29.94,SE,2.2,3.5,0.99,49.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,05:45,34.0,33.3,97.1,0.0,0,29.94,S,1.5,2.4,0.99,49.2,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,06:00,34.4,33.8,97.7,0.0,0,29.93,SE,1.4,2.8,1.0,49.1,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,06:15,33.8,33.1,97.2,0.0,0,29.94,W,1.5,3.5,1.0,49.0,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,06:30,33.6,33.0,97.6,0.0,0,29.94,S,0.4,2.4,1.0,48.9,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,06:45,34.6,34.1,98.1,0.0,1,29.93,E,1.9,3.5,1.0,48.9,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,07:00,34.8,34.2,97.6,0.0,4,29.94,SE,1.0,2.4,1.0,48.8,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,07:15,35.0,34.4,97.5,0.0,15,29.94,S,1.4,2.4,1.0,48.7,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,07:30,34.8,34.1,97.4,0.0,34,29.95,W,1.2,3.1,1.0,48.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,07:45,35.5,34.9,97.3,0.0,38,29.95,SE,1.2,2.8,1.0,48.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,08:00,35.8,35.0,96.7,0.0,52,29.96,W,0.8,2.8,1.0,48.4,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,08:15,36.5,35.6,96.5,0.0,94,29.97,SE,1.3,2.8,1.0,48.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,08:30,38.9,36.9,92.6,0.0,190,29.97,SE,1.1,3.1,1.0,48.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,08:45,40.5,36.9,86.6,0.0,148,29.97,SE,2.4,4.6,1.0,48.2,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,09:00,42.8,37.3,80.6,0.0,286,29.98,SE,2.6,5.7,0.96,48.0,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,09:15,45.9,37.9,73.2,0.0,361,29.98,E,2.8,5.3,0.9,48.0,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,09:30,48.5,38.6,68.5,0.0,367,29.98,E,2.5,4.2,0.32,47.9,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,09:45,50.2,38.8,64.8,0.0,394,29.98,N ,2.6,4.6,0.0,47.8,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,10:00,50.9,38.6,62.7,0.0,407,29.98,NW,3.4,7.1,0.0,47.7,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
2021-04-01,10:15,51.9,39.0,61.3,0.0,499,29.98,N,3.7,6.4,0.0,47.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 13:30:37.745744
