Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2015-03-04,23:15,39.9,32.2,35.0,82.5,0.0,E@1.5,3.1,0.15,0,44.3,47.7,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-04,23:30,38.7,32.4,35.2,86.9,0.0,SE@2.1,3.9,0.27,0,44.1,47.6,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-04,23:45,38.0,31.4,34.7,87.8,0.0,S@2.1,2.8,0.36,0,43.9,47.5,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-04,24:00,37.3,31.0,34.1,88.3,0.0,S@1.2,2.4,0.41,0,43.6,47.4,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,00:15,36.0,31.6,33.1,89.0,0.0,NE@0.6,2.1,0.45,0,43.4,47.3,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,00:30,36.6,31.9,34.0,90.3,0.0,W@0.5,2.4,0.5,0,43.1,47.2,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,00:45,36.0,32.0,33.5,90.7,0.0,S@1.2,2.1,0.53,0,42.9,47.0,16.6,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,01:00,35.8,31.9,33.4,91.0,0.0,SW@1.4,2.8,0.56,0,42.7,46.9,16.6,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,01:15,35.1,31.9,32.9,91.4,0.0,W@0.5,2.4,0.59,0,42.4,46.8,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,01:30,34.6,31.9,32.4,91.7,0.0,SE@0.3,1.4,0.61,0,42.2,46.7,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,01:45,34.6,31.7,32.5,92.0,0.0,SW@1.2,2.8,0.64,0,42.0,46.5,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,02:00,34.5,32.0,32.5,92.3,0.0,S@1.5,2.4,0.66,0,41.8,46.4,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,02:15,34.7,32.0,32.8,92.6,0.0,S@1.9,2.8,0.68,0,41.6,46.3,16.6,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,02:30,34.5,32.0,32.6,92.8,0.0,SW@1.0,2.8,0.69,0,41.4,46.2,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,02:45,34.1,32.0,32.3,92.8,0.0,SW@0.9,2.4,0.7,0,41.2,46.0,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,03:00,34.0,31.8,32.1,92.9,0.0,NW@1.2,2.4,0.71,0,41.1,45.9,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,03:15,33.8,32.0,32.0,93.1,0.0,S@0.6,2.8,0.72,0,40.9,45.8,16.5,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,03:30,34.1,31.9,32.4,93.4,0.0,SE@1.8,2.8,0.73,0,40.8,45.7,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,03:45,34.3,32.1,32.6,93.5,0.0,S@2.0,3.1,0.74,0,40.7,45.5,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,04:00,34.2,32.1,32.6,93.6,0.0,S@1.9,2.8,0.75,0,40.6,45.4,16.5,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,04:15,34.4,32.0,32.7,93.7,0.0,SW@1.0,2.4,0.76,0,40.5,45.3,16.5,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,04:30,33.8,31.9,32.2,93.6,0.0,S@0.5,1.7,0.76,0,40.4,45.2,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,04:45,33.5,31.7,31.8,93.6,0.0,SW@0.6,1.7,0.76,0,40.3,45.1,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,05:00,33.4,31.5,31.7,93.5,0.0,SW@0.2,1.4,0.77,0,40.1,45.0,16.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,05:15,33.3,32.0,31.6,93.6,0.0,SW@0.2,1.7,0.78,0,40.0,44.9,16.5,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,05:30,33.2,31.6,31.6,93.6,0.0,S@0.3,1.7,0.78,0,39.8,44.7,16.5,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,05:45,33.2,32.0,31.6,93.7,0.0,S@0.2,1.7,0.79,0,39.7,44.6,16.5,30.34,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,06:00,33.2,32.0,31.6,93.7,0.0,S@1.2,2.4,0.79,0,39.6,44.5,16.5,30.34,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,06:15,33.3,32.0,31.7,93.8,0.0,W@0.6,2.1,0.8,0,39.5,44.4,16.5,30.34,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,06:30,33.2,32.1,31.6,93.8,0.0,W@0.6,1.7,0.8,0,39.5,44.3,16.5,30.35,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,06:45,33.5,32.1,31.9,93.9,0.0,NE@0.7,2.1,0.8,0,39.4,44.2,16.5,30.35,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,07:00,33.5,32.0,32.0,94.0,0.0,SW@0.6,2.1,0.81,4,39.4,44.1,16.5,30.36,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,07:15,33.7,32.1,32.2,94.0,0.0,SE@0.4,1.7,0.81,12,39.4,44.0,16.5,30.36,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,07:30,33.9,32.1,32.4,94.1,0.0,S@1.4,2.4,0.81,24,39.4,43.9,16.5,30.36,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,07:45,34.2,32.1,32.6,94.1,0.0,SW@0.4,1.7,0.82,56,39.4,43.9,16.5,30.36,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,08:00,35.3,32.1,33.8,94.0,0.0,SE@0.4,2.4,0.83,125,39.4,43.8,16.5,30.37,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,08:15,36.4,32.1,34.8,94.0,0.0,SE@1.7,2.1,0.83,128,39.5,43.7,16.5,30.38,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,08:30,38.4,34.2,36.8,94.1,0.0,SE@1.1,2.8,0.84,171,39.7,43.6,16.5,30.38,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,08:45,39.2,42.3,37.5,93.5,0.0,E@1.2,2.8,0.84,226,40.0,43.5,16.5,30.39,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,09:00,40.9,48.1,39.1,93.1,0.0,NE@1.0,2.4,0.85,256,40.5,43.5,16.5,30.39,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,09:15,44.4,53.7,41.9,90.6,0.0,E@1.2,2.4,0.86,319,41.0,43.5,16.5,30.39,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,09:30,47.2,56.3,41.7,81.3,0.0,N@1.8,3.1,0.86,342,41.6,43.4,16.5,30.39,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,09:45,49.3,58.8,40.7,72.1,0.0,NE@1.5,2.4,0.87,371,42.3,43.5,16.5,30.39,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
2015-03-05,10:00,50.5,59.0,38.6,63.5,0.0,SE@2.2,4.6,0.85,373,43.2,43.5,16.5,30.39,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-06-01 13:52:19.355596
