Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2016-03-10,00:15,54.0,49.4,84.4,0.0,0,29.34,SE,9.2,18.2,0.19,50.9,49.7,29.5,51.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,00:30,54.0,49.4,84.2,0.0,0,29.35,SE,9.8,24.6,0.13,50.8,49.7,29.2,51.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,00:45,53.9,48.6,82.2,0.0,0,29.36,SE,9.7,21.4,0.08,50.7,49.7,28.9,51.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,01:00,53.7,47.4,79.1,0.0,0,29.37,SE,10.9,30.3,0.04,50.6,49.7,28.6,51.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,01:15,53.4,46.1,75.9,0.0,0,29.38,SE,12.1,22.5,0.0,50.4,49.7,28.3,51.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,01:30,52.9,45.4,75.5,0.0,0,29.39,SE,11.7,23.2,0.0,50.3,49.7,28.0,50.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,01:45,53.0,43.9,71.1,0.0,0,29.39,SE,13.6,30.7,0.0,50.1,49.7,27.8,50.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,02:00,52.3,44.8,75.6,0.0,0,29.41,SE,12.8,25.0,0.0,50.0,49.7,27.6,50.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,02:15,52.6,44.7,74.2,0.0,0,29.42,SE,12.0,26.0,0.0,49.8,49.7,27.3,50.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
2016-03-10,02:30,52.9,44.2,72.3,0.0,0,29.43,SE,12.1,23.9,0.0,49.7,49.7,27.1,50.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-16 04:34:06.101922
