Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2015-10-29,00:15,45.2,45.2,100.0,0.0,0,N ,0.0,0.0,0.99,54.0,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,00:30,45.2,45.2,100.0,0.0,0,N ,0.0,0.0,0.95,53.9,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,00:45,44.9,44.9,100.0,0.0,0,N ,0.0,0.0,0.95,53.9,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,01:00,44.4,44.4,100.0,0.0,0,NE,0.0,1.4,0.95,53.8,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,01:15,44.3,44.3,100.0,0.0,0,N ,0.0,0.0,0.95,53.8,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,01:30,44.8,44.8,100.0,0.0,0,SW,0.0,1.7,0.96,53.8,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,01:45,45.2,45.2,100.0,0.0,0,NW,0.0,1.4,0.95,53.7,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,02:00,44.9,44.9,100.0,0.0,0,NW,0.0,1.4,0.95,53.7,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,02:15,45.6,45.6,100.0,0.0,0,W,1.1,3.5,1.0,53.7,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,02:30,45.8,45.8,100.0,0.0,0,W,0.7,3.9,0.96,53.6,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,02:45,45.7,45.7,100.0,0.0,0,N ,0.0,0.0,0.95,53.6,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,03:00,45.8,45.8,100.0,0.0,0,NW,1.3,3.9,0.95,53.6,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,03:15,46.3,46.3,99.9,0.0,0,NW,1.9,4.2,0.95,53.5,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,03:30,46.4,46.2,98.9,0.0,0,NW,1.3,3.1,0.97,53.5,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,03:45,46.3,46.0,99.0,0.0,0,NW,0.0,1.4,1.0,53.5,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,04:00,45.7,45.6,99.4,0.0,0,N ,0.0,0.0,1.0,53.4,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,04:15,45.3,45.3,100.0,0.0,0,S,0.2,2.4,1.0,53.4,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,04:30,44.4,44.4,100.0,0.0,0,S,0.8,2.8,1.0,53.4,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,04:45,44.1,44.1,100.0,0.0,0,S,0.1,1.7,1.0,53.4,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,05:00,43.7,43.7,100.0,0.0,0,NE,0.3,3.9,1.0,53.4,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,05:15,43.1,43.1,100.0,0.0,0,N ,0.0,0.0,1.0,53.3,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,05:30,42.7,42.7,100.0,0.0,0,N,0.2,1.7,1.0,53.3,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,05:45,41.9,41.9,100.0,0.0,0,N ,0.2,2.8,1.0,53.3,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,06:00,41.9,41.9,100.0,0.0,0,N ,0.3,2.4,1.0,53.3,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,06:15,41.1,41.1,100.0,0.0,0,N ,0.0,0.0,0.95,53.2,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
2015-10-29,06:30,40.9,40.9,100.0,0.0,1,NW,0.4,2.1,0.96,53.2,"RoyalCty.E, Grant County",330041,RoyalCty.E,2020-12-15 21:12:47.117008
