Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-12-26,00:15,17.6,17.3,13.2,89.7,0.0,SW@1.8,3.9,33.2,34.4,35.3,0.0,0,30.12,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,00:30,14.6,14.3,9.7,88.6,0.0,SE@1.9,3.1,33.2,34.4,35.3,0.0,0,30.12,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,00:45,10.7,10.5,6.6,92.9,0.0,NW@1.2,2.8,33.3,34.4,35.3,0.0,0,30.13,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,01:00,9.5,9.3,5.4,93.4,0.0,NE@1.0,2.4,33.3,34.4,35.3,0.0,0,30.14,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,01:15,7.6,7.3,3.1,92.3,0.0,SW@2.4,5.7,33.3,34.4,35.3,0.0,0,30.15,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,01:30,9.4,9.1,5.3,93.6,0.0,SE@2.1,3.9,33.3,34.4,35.3,0.0,0,30.15,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,01:45,7.5,7.3,2.5,90.1,0.0,SW@0.3,1.7,33.3,34.4,35.3,0.0,0,30.15,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,02:00,5.6,5.5,0.6,90.3,0.0,NE@0.5,1.7,33.3,34.4,35.3,0.0,0,30.16,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,02:15,6.4,6.3,1.8,91.7,0.0,E@2.2,4.2,33.3,34.4,35.3,0.0,0,30.16,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
2016-12-26,02:30,8.5,8.4,3.9,91.3,0.0,SW@2.0,3.9,33.3,34.4,35.3,0.0,0,30.16,"Craigmont SE, Craigmont, Lewis County",300401,Craigmont SE,2017-11-21 01:01:53.611307
