Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-09,00:15,35.6,34.8,96.9,0.0,S@0.3,2.8,0.27,0,40.0,43.8,6.6,30.23,35.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,00:30,36.0,35.3,97.6,0.0,E@1.1,4.2,0.27,0,39.9,43.8,6.6,30.23,35.9,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,00:45,35.1,34.4,97.2,0.0,N @0.0,0.0,0.28,0,39.7,43.8,6.6,30.22,35.1,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,01:00,34.7,34.1,97.6,0.0,N @1.3,3.9,0.28,0,39.6,43.8,6.6,30.21,34.8,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,01:15,34.6,34.0,98.0,0.0,NW@1.7,3.5,0.29,0,39.5,43.7,6.6,30.21,34.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,01:30,34.4,33.8,97.9,0.0,NW@2.0,3.5,0.29,0,39.4,43.7,6.6,30.21,34.5,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,01:45,34.8,34.3,98.0,0.0,NW@2.2,3.1,0.3,0,39.3,43.7,6.6,30.22,34.9,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,02:00,34.6,34.1,98.0,0.0,NW@1.6,3.1,0.31,0,39.2,43.6,6.6,30.22,34.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,02:15,34.4,33.9,97.8,0.0,NE@2.6,5.7,0.31,0,39.1,43.6,6.6,30.23,34.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,02:30,33.9,33.4,98.0,0.0,W@2.5,6.4,0.32,0,39.0,43.6,6.6,30.24,34.0,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,02:45,33.3,32.7,97.8,0.0,N@2.5,5.3,0.33,0,38.9,43.6,6.6,30.25,33.4,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,03:00,32.4,31.8,97.6,0.0,N@2.1,4.9,0.33,0,38.8,43.5,6.6,30.25,32.5,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,03:15,32.2,31.7,98.0,0.0,N @1.6,4.6,0.33,0,38.8,43.5,6.6,30.25,32.3,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,03:30,31.4,30.8,98.1,0.0,N @2.5,5.7,0.33,0,38.7,43.5,6.6,30.26,31.5,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,03:45,30.4,29.7,98.8,0.0,NW@1.5,4.2,0.3,0,38.7,43.4,6.6,30.26,30.5,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,04:00,30.5,30.0,99.2,0.0,NE@1.5,3.1,0.19,0,38.7,43.4,6.6,30.27,30.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,04:15,30.3,29.7,99.2,0.0,N @2.6,4.9,0.18,0,38.7,43.4,6.6,30.27,30.4,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,04:30,30.2,29.7,99.2,0.0,NW@1.8,4.6,0.2,0,38.6,43.3,6.6,30.27,30.4,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,04:45,30.9,30.5,99.2,0.0,W@0.4,2.1,0.27,0,38.6,43.3,6.6,30.27,31.1,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,05:00,31.5,31.1,99.2,0.0,NW@0.4,2.1,0.33,0,38.6,43.3,6.6,30.27,31.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
2019-12-09,05:15,31.8,31.5,99.2,0.0,N @0.0,0.0,0.4,0,38.5,43.2,6.6,30.27,31.9,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-01-21 14:45:19.270567
