Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2015-11-10,00:15,38.7,38.6,38.7,100.0,0.28,NW@2.2,3.5,42.0,52.6,5.6,0.0,0,30.08,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,00:30,38.3,38.3,38.3,100.0,0.31,NW@2.6,4.2,41.7,52.5,5.6,0.0,0,30.09,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,00:45,38.5,38.5,38.5,100.0,0.33,NW@2.3,4.2,41.4,52.4,5.6,0.0,0,30.09,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,01:00,37.4,37.2,37.4,100.0,0.34,W@1.2,3.1,41.1,52.3,5.6,0.0,0,30.09,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,01:15,37.3,37.2,37.3,100.0,0.35,W@1.6,3.1,40.9,52.2,5.6,0.0,0,30.1,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,01:30,37.9,37.9,37.9,100.0,0.38,W@2.3,3.5,40.6,52.1,5.6,0.0,0,30.1,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,01:45,37.0,36.8,37.0,100.0,0.38,NW@0.7,2.4,40.4,52.0,5.6,0.0,0,30.1,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,02:00,36.2,36.1,36.2,100.0,0.4,NW@2.2,3.1,40.1,52.0,5.6,0.0,0,30.11,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,02:15,36.7,36.7,36.7,100.0,0.42,NW@3.2,4.2,39.9,51.9,5.6,0.0,0,30.11,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,02:30,36.5,36.5,36.5,100.0,0.44,NW@2.4,3.1,39.7,51.8,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,02:45,36.3,36.3,36.3,100.0,0.45,NW@2.1,2.8,39.5,51.7,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,03:00,35.3,35.2,35.3,100.0,0.46,W@0.9,2.4,39.3,51.6,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,03:15,35.7,35.6,35.7,100.0,0.48,W@1.6,2.8,39.1,51.5,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,03:30,34.7,34.5,34.7,100.0,0.49,N@0.5,2.1,38.9,51.4,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,03:45,35.9,35.7,35.9,100.0,0.52,NW@0.4,2.4,38.7,51.3,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,04:00,35.6,35.4,35.6,100.0,0.54,NW@1.1,3.1,38.5,51.2,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,04:15,34.4,34.3,34.4,100.0,0.55,W@1.3,2.4,38.3,51.1,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,04:30,35.0,34.9,35.0,100.0,0.57,N@0.7,2.1,38.1,51.0,5.6,0.0,0,30.12,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,04:45,35.0,35.0,35.0,100.0,0.58,N@0.0,0.0,37.9,50.9,5.6,0.0,0,30.13,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,05:00,34.7,34.6,34.7,100.0,0.59,N@1.6,2.8,37.7,50.8,5.6,0.0,0,30.13,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,05:15,33.9,33.8,33.9,100.0,0.6,NW@1.2,2.8,37.6,50.7,5.6,0.0,0,30.14,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,05:30,34.1,34.0,34.1,100.0,0.61,N@1.5,2.8,37.4,50.6,5.6,0.0,0,30.14,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,05:45,34.2,34.2,34.2,100.0,0.62,E@0.7,2.4,37.3,50.5,5.6,0.0,0,30.15,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,06:00,34.7,34.6,34.7,100.0,0.64,W@0.7,2.1,37.1,50.4,5.6,0.0,0,30.15,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,06:15,34.5,34.5,34.5,100.0,0.65,NW@0.8,2.4,37.0,50.3,5.6,0.0,0,30.16,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,06:30,32.5,32.4,32.5,100.0,0.64,S@0.1,1.4,36.9,50.3,5.6,0.0,0,30.16,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,06:45,33.5,33.4,33.5,100.0,0.65,N@0.0,0.0,36.7,50.2,5.6,0.0,2,30.16,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,07:00,32.9,32.8,32.9,100.0,0.65,NW@0.5,2.4,36.6,50.1,5.6,0.0,4,30.16,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,07:15,33.0,32.9,33.0,100.0,0.66,W@0.4,2.4,36.5,50.0,5.6,0.0,10,30.16,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,07:30,33.1,33.0,33.1,100.0,0.67,SW@0.2,2.8,36.4,49.9,5.6,0.0,16,30.17,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,07:45,33.6,33.4,33.6,100.0,0.67,W@0.2,2.8,36.3,49.8,5.6,0.0,24,30.17,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,08:00,34.4,34.2,34.4,100.0,0.68,S@0.6,2.8,36.2,49.7,5.6,0.0,102,30.18,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,08:15,36.3,36.2,36.3,100.0,0.69,N@0.0,0.0,36.2,49.6,5.6,0.0,168,30.18,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,08:30,38.0,38.7,38.0,100.0,0.71,N@0.0,0.0,36.4,49.5,5.6,0.0,199,30.18,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
2015-11-10,08:45,40.6,41.0,40.6,100.0,0.72,NE@0.7,3.1,37.0,49.4,5.6,0.0,228,30.18,"Vantage, Vantage, Kittitas County",300212,Vantage,2017-12-04 02:23:40.860319
