Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-06-20,00:15,65.4,65.4,55.4,70.0,0.0,W@0.2,2.1,82.1,81.6,9.2,0.0,0,30.0,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,00:30,64.8,64.7,55.4,71.3,0.0,SW@0.3,2.4,81.7,81.6,9.2,0.0,0,30.0,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,00:45,62.9,62.7,55.7,77.2,0.0,E@0.1,2.4,81.4,81.6,9.2,0.0,0,30.0,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,01:00,62.5,62.5,56.0,79.1,0.0,SW@0.0,1.4,81.1,81.6,9.2,0.0,0,30.0,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,01:15,63.0,62.9,56.0,78.0,0.0,W@0.2,2.4,80.8,81.5,9.2,0.0,0,30.0,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,01:30,62.8,62.8,55.9,77.9,0.0,N@0.0,0.0,80.5,81.5,9.2,0.0,0,30.0,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,01:45,61.7,61.7,55.3,79.2,0.0,W@0.0,1.4,80.2,81.4,9.2,0.0,0,29.99,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,02:00,62.2,62.3,55.0,77.1,0.0,W@0.4,3.1,79.9,81.4,9.2,0.0,0,29.99,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,02:15,63.4,63.6,54.1,71.6,0.0,SW@0.8,2.8,79.6,81.3,9.2,0.0,0,29.99,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
2018-06-20,02:30,63.9,63.8,53.6,69.1,0.0,NW@0.4,2.8,79.3,81.3,9.2,0.0,0,29.99,"Vantage, Vantage, Kittitas County",300212,Vantage,2018-09-11 16:12:49.661860
