Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2009-10-29,00:15,42.1,33.4,71.2,0.0,W@3.7,5.7,0.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,00:30,41.6,34.5,75.8,0.0,NW@4.3,6.0,0.02,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,00:45,41.3,35.0,78.0,0.0,W@3.4,5.3,0.01,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,01:00,40.9,35.2,79.9,0.0,W@3.2,4.6,0.01,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,01:15,40.6,35.4,81.6,0.0,W@2.5,3.5,0.03,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,01:30,40.3,36.2,85.1,0.0,W@3.7,5.7,0.49,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,01:45,39.8,37.0,89.8,0.0,W@3.9,4.9,0.92,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,02:00,39.6,37.4,91.9,0.0,W@3.5,4.6,0.96,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,02:15,39.2,37.5,93.3,0.0,W@2.0,3.9,1.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,02:30,38.9,37.3,93.8,0.0,S@1.4,2.8,0.96,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,02:45,38.6,37.3,94.8,0.0,S@1.2,2.4,0.95,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,03:00,38.6,37.3,95.0,0.0,E@1.0,2.4,0.99,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,03:15,38.6,37.5,95.8,0.0,E@0.5,2.4,1.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,03:30,38.6,37.7,96.4,0.0,E@1.7,2.8,1.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,03:45,38.3,37.5,96.8,0.01,E@2.5,3.5,1.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,04:00,38.2,37.5,97.1,0.0,E@3.2,4.6,1.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,04:15,38.2,37.4,96.8,0.0,E@2.9,4.9,1.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,04:30,38.2,37.2,96.0,0.0,E@3.6,5.3,1.0,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,04:45,38.2,37.0,95.6,0.01,E@5.2,8.5,0.98,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,05:00,38.2,37.0,95.5,0.0,E@4.4,6.7,0.95,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,05:15,38.2,37.2,96.1,0.0,E@3.5,5.3,0.95,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,05:30,38.2,37.3,96.6,0.0,E@3.2,4.9,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,05:45,38.2,37.4,97.1,0.01,E@2.6,4.9,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,06:00,38.2,37.4,97.0,0.0,E@0.4,3.1,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,06:15,38.1,37.3,96.7,0.0,E@1.7,3.9,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,06:30,37.8,36.9,96.8,0.01,E@2.7,6.0,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,06:45,37.8,36.9,96.8,0.0,E@3.4,6.0,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,07:00,37.8,36.9,96.6,0.0,E@3.2,4.9,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,07:15,37.7,36.9,96.8,0.01,E@4.2,7.4,0.94,0,44.5,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,07:30,37.8,36.8,96.4,0.0,E@6.0,10.3,0.94,0,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,07:45,37.8,36.7,95.9,0.0,E@4.9,7.8,0.94,1,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,08:00,37.8,36.9,96.7,0.0,E@5.2,7.4,0.94,5,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,08:15,37.9,37.3,97.5,0.0,E@6.0,8.9,0.94,11,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,08:30,38.2,37.5,97.5,0.0,E@6.2,8.9,0.94,10,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,08:45,38.2,37.5,97.3,0.0,E@4.7,7.4,0.94,11,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,09:00,38.5,37.9,97.3,0.0,E@5.0,7.8,0.95,17,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,09:15,38.6,37.9,97.3,0.0,E@4.6,7.4,0.95,24,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,09:30,39.1,38.3,96.9,0.0,NE@3.7,6.4,0.97,24,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,09:45,39.4,38.5,96.4,0.01,E@4.0,8.2,0.99,39,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,10:00,39.6,38.4,95.6,0.0,E@4.0,6.7,0.95,46,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,10:15,39.7,38.8,96.3,0.0,E@3.4,6.0,0.95,50,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,10:30,40.2,39.1,96.0,0.01,E@3.0,5.3,0.95,60,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,10:45,40.8,39.6,95.2,0.0,E@3.2,5.3,0.95,91,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,11:00,41.4,39.6,93.5,0.0,E@4.0,6.4,0.94,99,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,11:15,41.4,39.6,93.2,0.0,E@5.6,8.9,0.94,99,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
2009-10-29,11:30,41.6,39.8,93.2,0.0,E@5.4,8.2,0.94,106,44.4,,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-06-01 06:14:13.001691
