Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-15,00:15,24.7,23.4,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.7,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,00:30,24.8,23.5,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.7,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,00:45,24.7,23.4,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.7,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,01:00,24.9,23.6,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.9,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,01:15,25.1,23.8,99.2,0.0,N @0.0,0.0,0.12,0,33.7,25.1,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,01:30,25.1,23.9,99.2,0.0,N @0.0,0.0,0.12,0,33.7,25.1,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,01:45,24.9,23.6,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.9,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,02:00,24.8,23.5,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.8,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,02:15,24.9,23.7,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.9,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,02:30,24.8,23.6,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.9,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,02:45,24.6,23.3,99.2,0.0,N @0.0,0.0,0.11,0,33.7,24.6,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,03:00,24.4,23.1,99.2,0.0,N @0.0,0.0,0.1,0,33.7,24.4,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,03:15,24.2,22.9,99.2,0.0,N @0.0,0.0,0.1,0,33.7,24.2,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,03:30,24.1,22.7,99.2,0.0,N @0.0,0.0,0.1,0,33.7,24.1,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,03:45,23.9,22.5,99.2,0.0,N @0.0,0.0,0.09,0,33.7,23.9,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,04:00,23.7,22.3,99.2,0.0,N @0.0,0.0,0.09,0,33.7,23.8,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,04:15,23.7,22.2,99.2,0.0,N @0.0,0.0,0.09,0,33.7,23.7,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,04:30,23.4,21.9,99.2,0.0,N @0.0,0.0,0.08,0,33.7,23.4,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,04:45,23.1,21.6,99.2,0.0,N @0.0,0.0,0.08,0,33.7,23.1,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,05:00,23.0,21.4,99.2,0.0,N @0.0,0.0,0.08,0,33.7,23.0,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,05:15,22.6,21.0,99.1,0.0,N @0.0,0.0,0.07,0,33.7,22.6,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,05:30,22.3,20.7,98.9,0.0,N @0.0,0.0,0.07,0,33.7,22.3,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,05:45,22.3,20.7,98.9,0.0,N @0.0,0.0,0.07,0,33.7,22.3,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
2019-12-15,06:00,22.3,20.7,99.0,0.0,N @0.0,0.0,0.07,0,33.7,22.3,"St.Andrews (St. Andrews), Douglas County",131034,St.Andrews,2020-01-21 15:08:36.122239
