Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2016-03-09,23:15,36.6,36.5,99.3,0.0,W@3.6,6.0,0.75,0,43.1,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-09,23:30,36.9,36.8,99.3,0.0,W@2.6,5.7,0.75,0,43.0,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-09,23:45,36.6,36.4,99.3,0.0,W@3.4,5.7,0.75,0,43.0,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-09,24:00,37.5,37.4,99.3,0.0,W@2.9,4.6,0.71,0,43.0,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,00:15,37.9,37.8,99.3,0.0,W@3.6,4.9,0.74,0,43.0,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,00:30,37.6,37.5,99.3,0.0,W@3.5,4.9,0.76,0,42.9,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,00:45,37.3,37.1,99.3,0.0,W@3.7,4.9,0.75,0,42.9,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,01:00,37.4,37.3,99.3,0.01,W@3.5,4.9,0.73,0,42.9,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,01:15,37.2,37.0,99.3,0.0,W@3.5,4.6,0.73,0,42.9,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,01:30,37.6,37.5,99.3,0.0,W@3.0,3.9,0.72,0,42.8,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,01:45,38.3,38.1,99.3,0.0,W@3.1,4.9,0.73,0,42.8,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,02:00,38.5,38.3,99.3,0.0,NW@2.3,3.5,0.76,0,42.8,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,02:15,39.1,38.9,99.3,0.0,NW@1.5,2.4,0.76,0,42.8,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,02:30,39.5,39.3,99.3,0.0,NW@1.3,2.4,0.76,0,42.8,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,02:45,38.6,38.4,99.3,0.0,NW@3.0,6.4,0.75,0,42.7,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,03:00,38.1,38.0,99.3,0.0,NW@1.8,3.1,0.74,0,42.7,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,03:15,39.2,39.0,99.3,0.0,NW@0.5,1.7,0.74,0,42.7,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,03:30,40.5,40.3,99.3,0.0,NW@1.4,2.8,0.75,0,42.7,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,03:45,40.5,40.4,99.3,0.0,N@2.3,3.9,0.79,0,42.7,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,04:00,40.9,40.8,99.3,0.0,SE@2.0,3.9,0.76,0,42.7,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,04:15,41.6,41.4,99.3,0.0,SE@2.6,4.6,0.74,0,42.7,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,04:30,41.7,41.5,99.3,0.0,S@2.6,5.3,0.74,0,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,04:45,39.5,39.3,99.3,0.0,NW@1.5,3.9,0.74,0,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,05:00,38.4,38.2,99.3,0.0,SW@1.7,3.5,0.74,0,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,05:15,39.3,39.1,99.3,0.0,NW@0.6,2.4,0.74,0,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,05:30,39.2,39.0,99.3,0.0,SE@3.0,5.3,0.75,0,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,05:45,39.0,38.9,99.3,0.0,S@4.5,7.1,0.75,0,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,06:00,39.8,39.7,99.3,0.0,S@5.4,8.9,0.75,0,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,06:15,42.1,41.3,96.8,0.0,S@7.2,11.4,0.74,1,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,06:30,42.0,39.7,91.4,0.0,S@5.0,8.9,0.7,5,42.6,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,06:45,41.6,39.4,91.6,0.0,S@6.4,10.3,0.69,15,42.5,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,07:00,42.2,38.5,86.6,0.0,S@7.9,12.1,0.66,25,42.5,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
2016-03-10,07:15,43.5,38.3,81.5,0.0,S@8.1,11.7,0.55,94,42.5,"Quincy, Grant County",330073,Quincy,2020-06-01 04:12:38.961499
