Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2016-03-10,00:15,41.5,41.5,100.0,0.0,0,29.59,NW,5.5,8.2,0.53,43.0,44.8,30.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,00:30,41.5,41.5,100.0,0.0,0,29.57,NW,6.9,9.6,0.54,42.9,44.8,30.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,00:45,41.2,41.2,100.0,0.0,0,29.57,NW,6.8,8.9,0.5,42.8,44.8,30.6,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,01:00,41.3,41.3,100.0,0.0,0,29.56,N,5.8,8.2,0.37,42.8,44.8,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,01:15,41.3,41.3,100.0,0.0,0,29.56,N,6.3,8.5,0.27,42.7,44.8,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,01:30,40.9,40.9,100.0,0.0,0,29.56,NW,5.5,8.2,0.23,42.7,44.8,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,01:45,41.0,41.0,100.0,0.0,0,29.56,NW,5.3,7.4,0.24,42.6,44.8,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,02:00,41.0,41.0,100.0,0.0,0,29.56,NW,4.9,7.8,0.23,42.5,44.7,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,02:15,41.2,41.2,100.0,0.0,0,29.56,NW,5.4,8.2,0.2,42.5,44.7,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,02:30,41.1,41.1,100.0,0.0,0,29.55,NW,4.4,7.4,0.16,42.4,44.7,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,02:45,41.0,41.0,100.0,0.0,0,29.55,NW,4.6,8.2,0.14,42.4,44.7,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,03:00,40.4,40.4,100.0,0.0,0,29.55,NW,3.7,6.4,0.15,42.3,44.7,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
2016-03-10,03:15,40.6,40.6,100.0,0.0,0,29.56,NW,5.2,8.5,0.15,42.2,44.7,30.7,"Vantage, Vantage, Kittitas County",300212,Vantage,2020-12-15 19:18:55.806095
