Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2017-06-29,00:15,61.1,61.1,52.1,72.2,0.0,SE@3.8,6.0,71.9,0.0,0,29.99,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,00:30,61.0,61.0,51.8,71.7,0.0,N@1.2,3.5,71.8,0.0,0,30.0,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,00:45,60.0,60.0,51.6,73.6,0.0,NE@1.5,3.5,71.8,0.0,0,30.0,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,01:00,59.9,59.8,51.4,73.6,0.0,N@0.6,2.8,71.8,0.0,0,30.0,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,01:15,59.1,59.0,51.1,74.7,0.0,E@3.3,6.0,71.8,0.0,0,30.01,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,01:30,56.4,56.2,51.0,82.2,0.02,NE@3.7,4.9,71.8,0.0,0,30.01,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,01:45,55.8,55.7,51.2,84.4,0.01,NE@4.0,6.4,71.8,0.0,0,30.02,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,02:00,54.3,54.2,50.5,87.1,0.12,NE@3.4,5.3,71.8,0.0,0,30.02,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,02:15,51.1,50.8,48.5,90.8,0.39,N@3.0,4.6,71.7,0.0,0,30.02,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,02:30,51.6,51.5,49.6,92.5,0.77,SW@2.1,4.2,71.7,0.0,0,30.03,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,02:45,51.7,51.7,49.5,91.9,0.87,N@2.1,3.9,71.7,0.0,0,30.03,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,03:00,51.0,50.8,48.7,91.9,0.9,NW@1.7,3.9,71.7,0.0,0,30.03,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,03:15,50.7,50.7,48.5,92.1,0.92,NW@1.8,4.2,71.6,0.0,0,30.04,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,03:30,50.4,50.3,48.2,92.4,0.93,N@2.1,3.5,71.6,0.0,0,30.05,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,03:45,50.6,50.6,48.0,90.6,0.93,NW@0.2,1.7,71.6,0.0,1,30.06,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,04:00,49.6,49.6,47.0,90.4,0.93,N@1.6,3.1,71.5,0.0,2,30.06,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,04:15,49.9,49.9,47.4,91.0,0.93,N@2.4,3.9,71.5,0.0,7,30.06,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,04:30,49.6,49.5,46.9,90.4,0.93,NE@0.8,3.5,71.4,0.0,32,30.07,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,04:45,52.3,52.1,48.6,87.2,0.89,NE@2.8,4.2,71.4,0.0,61,30.07,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,05:00,52.7,52.5,48.4,85.2,0.49,SW@0.9,3.5,71.4,0.0,83,30.08,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,05:15,53.7,53.5,49.0,84.1,0.01,NE@3.2,4.9,71.3,0.0,112,30.08,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,05:30,55.4,55.2,49.4,80.0,0.0,E@1.0,4.9,71.2,0.0,146,30.08,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,05:45,57.1,56.8,50.4,78.4,0.0,NE@2.6,3.9,71.2,0.0,183,30.09,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,06:00,56.9,56.8,50.1,77.9,0.0,E@3.1,5.7,71.1,0.0,221,30.09,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
2017-06-29,06:15,58.3,58.8,50.5,75.2,0.0,S@0.3,3.5,71.1,0.0,261,30.1,"Lind, Lind, Adams County",300028,Lind,2017-12-12 00:06:52.434374
