Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
1994-10-27,00:15,48.2,45.3,89.5,0.01,0,,N ,1.0,,,50.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,00:30,47.5,45.3,92.0,0.01,0,,NW,0.9,,,50.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,00:45,47.1,45.3,93.6,0.02,0,,S,0.9,,,50.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,01:00,46.9,45.3,94.4,0.02,0,,W,1.0,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,01:15,47.2,45.9,95.2,0.03,0,,S,1.0,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,01:30,47.4,46.1,95.3,0.01,0,,SE,0.9,,,50.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,01:45,47.2,45.9,95.4,0.03,0,,SW,0.9,,,50.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,02:00,46.9,45.7,95.5,0.01,0,,SW,0.9,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,02:15,46.7,45.6,95.6,0.01,0,,S,0.9,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,02:30,46.7,45.5,95.7,0.01,0,,NE,0.9,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,02:45,46.7,45.6,95.9,0.0,0,,NE,0.9,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,03:00,46.8,45.7,96.0,0.01,0,,SE,0.9,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,03:15,46.8,45.7,96.1,0.0,0,,S,0.9,,,50.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,03:30,46.6,45.6,96.1,0.01,0,,S,0.9,,,50.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,03:45,46.4,45.3,96.0,0.0,0,,S,0.9,,,50.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,04:00,46.0,44.9,96.0,0.0,0,,S,0.9,,,50.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,04:15,45.7,44.7,96.0,0.01,0,,W,0.9,,,50.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,04:30,45.5,44.5,96.1,0.0,0,,W,0.9,,,50.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,04:45,45.5,44.4,96.1,0.01,0,,W,0.9,,,50.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,05:00,45.5,44.4,96.1,0.0,0,,W,0.9,,,50.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,05:15,45.2,43.9,95.0,0.0,0,,NW,1.4,,,50.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,05:30,45.1,42.3,89.8,0.01,0,,NW,2.7,,,50.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,05:45,45.0,41.7,88.2,0.0,0,,N,3.5,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,06:00,44.8,41.8,89.1,0.01,0,,NW,4.1,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,06:15,45.0,41.1,86.2,0.0,0,,NW,3.3,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,06:30,44.6,40.6,86.0,0.01,0,,NW,3.4,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,06:45,44.4,41.5,89.2,0.0,1,,NW,2.6,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,07:00,44.4,41.9,90.9,0.0,3,,SW,1.6,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,07:15,44.2,42.2,92.8,0.0,7,,W,1.2,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,07:30,44.1,42.3,93.3,0.0,10,,W,1.1,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
1994-10-27,07:45,44.1,42.2,92.9,0.0,13,,W,1.7,,,50.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:38:23.602317
