Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2009-03-05,00:15,46.3,29.8,52.4,0.0,0,,SW,7.1,15.3,0.0,43.7,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,00:30,46.3,29.7,52.1,0.0,0,,SW,5.7,13.5,0.0,43.6,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,00:45,46.6,29.7,51.4,0.0,0,,SW,4.3,10.3,0.0,43.6,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,01:00,46.4,30.1,52.8,0.0,0,,S,4.4,11.4,0.0,43.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,01:15,46.1,30.6,54.5,0.0,0,,S,3.5,9.6,0.0,43.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,01:30,46.3,30.7,54.3,0.0,0,,S,3.6,8.2,0.0,43.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,01:45,46.0,30.7,55.0,0.0,0,,SE,1.4,6.7,0.0,43.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,02:00,45.9,30.5,54.7,0.0,0,,S,3.0,7.1,0.0,43.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,02:15,44.9,31.6,59.4,0.0,0,,SE,3.8,9.9,0.0,43.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,02:30,43.9,32.1,63.0,0.0,0,,S,1.8,5.3,0.0,43.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,02:45,43.7,32.4,64.1,0.0,0,,E,3.1,6.7,0.01,43.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,03:00,42.9,33.0,67.7,0.0,0,,SE,2.6,6.0,0.0,43.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,03:15,42.6,33.5,70.0,0.0,0,,W,3.5,6.4,0.01,43.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,03:30,42.0,33.8,72.5,0.0,0,,W,4.1,7.1,0.01,43.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,03:45,41.8,34.0,73.5,0.0,0,,SW,2.8,6.0,0.0,43.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,04:00,41.8,34.0,73.7,0.0,0,,SW,2.9,8.5,0.0,43.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,04:15,41.6,34.3,74.9,0.0,0,,W,4.5,7.4,0.01,42.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,04:30,41.1,34.3,76.4,0.0,0,,NW,6.6,11.0,0.0,42.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,04:45,40.9,34.2,77.1,0.0,0,,NW,7.7,11.7,0.0,42.8,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,05:00,40.9,34.4,77.7,0.0,0,,NW,8.0,12.8,0.0,42.8,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,05:15,40.9,34.8,78.7,0.0,0,,NW,8.6,15.3,0.05,42.7,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,05:30,40.9,34.8,78.7,0.0,0,,NW,6.5,10.3,0.26,42.7,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,05:45,40.3,34.8,80.7,0.0,0,,NW,5.4,8.9,0.78,42.6,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,06:00,39.9,34.4,80.5,0.0,0,,NW,5.2,8.5,0.84,42.6,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,06:15,40.4,34.5,79.3,0.0,0,,NW,5.3,8.2,0.86,42.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,06:30,39.8,35.0,82.9,0.01,0,,NW,4.5,8.5,0.97,42.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,06:45,39.3,35.0,84.2,0.0,3,,W,3.0,5.3,0.95,42.5,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,07:00,39.5,34.7,82.9,0.0,8,,SW,3.7,6.7,0.98,42.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,07:15,39.5,34.6,82.2,0.0,13,,NW,4.2,7.4,0.95,42.4,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,07:30,39.6,34.5,81.9,0.0,27,,W,4.6,8.5,0.94,42.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,07:45,39.1,34.8,84.5,0.0,58,,NW,5.0,7.4,0.93,42.3,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,08:00,39.8,35.0,82.8,0.0,80,,W,2.8,5.7,0.9,42.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,08:15,41.1,35.9,81.6,0.01,107,,SW,2.9,6.0,0.88,42.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,08:30,41.2,35.8,81.0,0.0,87,,S,1.7,4.2,1.0,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,08:45,40.8,35.9,82.6,0.0,91,,SE,3.0,5.3,1.0,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,09:00,40.7,35.9,82.8,0.0,88,,SW,1.7,4.2,1.0,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,09:15,40.9,36.1,82.9,0.0,95,,S,2.3,3.9,0.99,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,09:30,40.9,35.8,82.2,0.0,91,,S,2.2,3.9,0.92,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,09:45,41.0,36.0,82.3,0.0,86,,S,2.4,4.2,0.77,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,10:00,41.3,35.7,80.4,0.0,112,,SE,3.0,5.3,0.42,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,10:15,41.5,35.4,78.6,0.0,131,,SE,2.0,4.9,0.05,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,10:30,41.8,35.4,78.0,0.0,148,,SE,2.7,4.6,0.02,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,10:45,41.9,35.5,78.0,0.0,160,,SE,3.1,4.9,0.02,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,11:00,42.2,35.4,76.6,0.0,156,,SE,4.0,5.7,0.15,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,11:15,41.9,34.0,73.4,0.0,123,,E,4.5,8.5,0.2,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,11:30,41.6,33.2,71.7,0.0,134,,NE,2.9,5.3,0.1,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,11:45,41.1,33.5,74.1,0.0,133,,E,3.5,6.0,0.62,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,12:00,40.8,33.4,74.9,0.0,168,,E,4.6,10.3,0.3,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,12:15,40.1,32.9,75.2,0.0,108,,NE,5.4,8.9,0.31,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,12:30,40.1,32.7,74.6,0.0,126,,NE,5.6,10.3,0.93,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,12:45,40.0,32.6,74.5,0.0,183,,NE,6.4,11.7,0.95,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,13:00,40.3,31.7,71.0,0.0,190,,NE,5.8,11.0,0.59,41.9,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,13:15,40.2,31.3,70.3,0.0,146,,NE,5.0,9.9,0.08,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,13:30,39.8,33.8,78.9,0.0,101,,SE,3.2,7.1,0.16,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,13:45,38.9,34.5,84.0,0.0,80,,S,4.1,6.7,0.3,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,14:00,38.9,34.6,84.6,0.0,69,,S,2.9,6.7,0.58,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,14:15,37.9,31.1,76.2,0.0,73,,NE,7.0,12.4,0.51,42.0,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,14:30,36.8,30.7,78.3,0.0,113,,NE,7.4,12.4,0.39,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,14:45,37.0,31.1,78.8,0.0,110,,E,6.1,11.4,0.52,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,15:00,37.4,31.6,79.4,0.0,246,,E,5.4,9.6,0.16,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,15:15,37.3,32.0,81.0,0.0,216,,NE,7.2,12.4,0.02,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,15:30,36.4,31.4,82.1,0.0,82,,E,6.9,14.6,0.04,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,15:45,36.1,30.8,80.9,0.0,78,,NE,7.9,16.7,0.04,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,16:00,36.0,30.8,81.2,0.0,78,,NE,7.8,16.0,0.04,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,16:15,36.2,31.5,83.0,0.0,89,,NE,6.6,15.3,0.06,42.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,16:30,35.3,32.0,87.5,0.0,59,,SE,3.8,8.2,0.51,42.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,16:45,34.6,31.6,88.5,0.0,25,,SW,4.3,9.2,0.68,42.2,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
2009-03-05,17:00,34.2,31.0,87.9,0.0,32,,SE,5.6,12.1,0.46,42.1,"Wenatch.W, Wenatchee, Chelan County",330141,Wenatch.W,2020-12-15 18:42:01.615465
