Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2008-01-01,00:15,27.4,23.3,86.4,0.0,NE@3.4,6.0,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,00:30,27.4,23.9,88.5,0.0,N @3.2,4.9,0.03,0,34.0,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,00:45,26.7,23.0,88.2,0.0,NE@4.0,5.7,0.03,0,34.0,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,01:00,26.0,22.8,90.7,0.0,NE@3.3,4.2,0.04,0,34.0,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,01:15,26.7,23.0,87.9,0.0,NE@1.3,3.1,0.04,0,34.0,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,01:30,26.4,22.5,87.7,0.0,SE@0.1,2.1,0.05,0,34.0,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,01:45,26.1,22.1,87.4,0.0,NE@2.4,4.2,0.05,0,34.0,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,02:00,25.3,22.0,90.3,0.0,NE@3.6,5.3,0.04,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,02:15,24.8,21.4,90.2,0.0,NE@4.0,5.7,0.03,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,02:30,24.9,21.6,90.8,0.0,NE@4.3,6.0,0.03,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,02:45,25.0,21.9,91.1,0.0,NE@4.6,6.0,0.03,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,03:00,25.0,22.0,91.4,0.0,NE@4.5,6.4,0.03,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,03:15,24.8,21.8,91.6,0.0,NE@4.1,5.3,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,03:30,25.0,22.0,91.4,0.0,NE@4.0,6.0,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,03:45,25.4,22.1,90.4,0.0,NE@4.9,6.4,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,04:00,25.0,21.7,90.5,0.0,NE@3.9,5.3,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,04:15,24.4,21.5,92.2,0.0,NE@3.8,5.3,0.03,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,04:30,24.2,21.3,92.7,0.0,NE@3.8,4.9,0.03,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,04:45,23.8,21.0,93.0,0.0,NE@3.8,5.3,0.03,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,05:00,24.0,21.2,92.7,0.0,SW@6.1,8.2,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,05:15,23.8,20.6,91.6,0.0,E@4.1,7.4,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,05:30,23.7,20.7,92.3,0.0,SW@5.4,8.5,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,05:45,23.3,20.1,91.4,0.0,N@8.0,11.7,0.02,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,06:00,22.8,19.6,91.9,0.0,NW@8.2,11.4,0.01,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,06:15,23.2,19.9,91.3,0.0,S@6.6,10.3,0.01,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,06:30,23.4,20.0,90.8,0.0,W@7.5,9.9,0.01,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,06:45,23.7,20.3,90.5,0.0,W@6.8,10.3,0.01,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,07:00,23.9,20.5,90.5,0.0,W@6.7,9.6,0.01,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,07:15,24.0,20.5,90.2,0.0,SW@7.0,9.2,0.01,0,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,07:30,24.1,20.6,89.8,0.0,SW@6.1,8.2,0.01,2,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,07:45,24.4,20.9,90.0,0.0,W@4.1,6.7,0.01,11,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,08:00,25.3,21.7,88.9,0.0,W@3.1,4.6,0.01,39,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,08:15,25.3,21.6,88.8,0.0,NW@5.9,9.2,0.01,42,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,08:30,25.1,21.7,89.9,0.0,NW@6.7,10.3,0.01,61,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,08:45,25.4,21.9,89.5,0.0,NW@5.4,7.1,0.01,65,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,09:00,25.8,22.2,88.8,0.0,W@5.1,7.1,0.01,94,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,09:15,26.1,22.2,87.8,0.0,SW@5.8,7.1,0.01,115,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,09:30,26.8,22.7,86.9,0.0,W@4.2,6.0,0.01,149,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,09:45,27.5,23.4,86.3,0.0,NW@4.0,5.7,0.01,148,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
2008-01-01,10:00,28.2,23.9,85.4,0.0,SW@3.4,6.4,0.01,254,33.9,"Big.Flat (PK_McClenny), Franklin County",100172,Big.Flat,2020-06-01 15:41:11.040589
