Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
1998-05-28,00:15,44.7,,40.4,84.7,,S@2.3,99999.0,55.8,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,00:30,43.9,,40.4,87.3,,SW@2.1,99999.0,55.7,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,00:45,43.2,,40.0,88.4,,W@2.2,99999.0,55.5,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,01:00,43.8,,40.1,86.7,,SW@1.8,99999.0,55.5,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,01:15,42.6,,39.5,88.8,,SW@0.9,99999.0,55.3,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,01:30,42.3,,39.5,90.0,,SW@1.4,99999.0,55.2,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,01:45,41.6,,39.0,90.2,,SW@1.1,99999.0,55.1,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,02:00,40.5,,38.6,93.0,,W@1.1,99999.0,55.0,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,02:15,41.2,,39.2,92.5,,SW@0.9,99999.0,54.9,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
1998-05-28,02:30,41.5,,39.3,91.8,,SW@0.9,99999.0,54.8,0.0,0,,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2017-11-21 23:56:01.661681
