Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-04-19,00:15,39.4,39.2,31.9,74.2,0.0,S@0.3,2.4,51.7,0.0,0,30.15,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,00:30,39.8,39.7,31.7,72.4,0.0,SW@1.7,3.1,51.7,0.0,0,30.15,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,00:45,39.3,39.1,31.5,73.4,0.0,SW@1.1,3.9,51.7,0.0,0,30.15,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,01:00,39.4,39.3,31.1,72.0,0.0,SW@1.4,3.1,51.6,0.0,0,30.15,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,01:15,38.7,38.5,31.1,73.8,0.0,SW@2.0,4.6,51.6,0.0,0,30.15,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,01:30,37.6,37.4,30.8,76.3,0.0,SW@0.8,2.1,51.6,0.0,0,30.15,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,01:45,36.9,36.7,30.7,78.1,0.04,SW@0.8,3.1,51.5,0.0,0,30.15,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,02:00,36.9,36.7,31.1,79.1,0.04,SW@1.1,3.5,51.5,0.0,0,30.16,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,02:15,36.6,36.4,30.9,79.6,0.1,SW@1.0,4.2,51.4,0.0,0,30.16,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,02:30,36.5,36.4,30.8,79.6,0.04,SW@1.5,3.1,51.4,0.0,0,30.16,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,02:45,36.4,36.1,30.9,80.4,0.11,SW@0.3,2.4,51.3,0.0,0,30.16,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,03:00,35.1,34.9,30.5,83.1,0.18,SW@0.8,2.4,51.3,0.0,0,30.16,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
2018-04-19,03:15,35.4,35.3,30.8,83.0,0.18,SW@1.3,2.8,51.2,0.0,0,30.17,"WSU TFREC, Wenatchee, Chelan County",330141,WSU TFREC,2018-09-11 15:53:24.094193
