Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-04-26,00:15,46.8,46.7,33.4,59.4,0.0,W@0.3,2.1,59.6,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,00:30,47.7,47.5,33.6,57.9,0.0,N@0.0,0.0,59.5,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,00:45,47.7,47.6,33.9,58.6,0.0,N@0.0,0.0,59.5,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,01:00,47.8,47.6,34.1,58.8,0.0,SE@0.0,1.4,59.4,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,01:15,48.2,48.0,34.1,58.0,0.0,N@0.1,1.7,59.4,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,01:30,48.4,48.3,34.2,57.7,0.0,W@0.2,2.4,59.3,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,01:45,49.2,49.0,33.8,55.2,0.0,SW@0.7,3.9,59.3,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,02:00,50.1,50.0,33.6,52.9,0.0,SW@0.8,3.5,59.2,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,02:15,49.9,49.8,33.7,53.5,0.0,N@0.0,0.0,59.1,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,02:30,49.1,49.0,34.5,56.9,0.0,N@0.0,0.0,59.1,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,02:45,49.2,49.2,34.4,56.5,0.0,S@0.9,3.9,59.0,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,03:00,49.1,48.9,34.7,57.4,0.0,S@0.3,2.8,59.0,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,03:15,49.2,49.1,34.4,56.5,0.0,SW@1.0,4.9,58.9,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,03:30,50.9,50.8,33.8,51.8,0.0,SE@2.1,6.4,58.9,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,03:45,51.2,51.2,34.0,51.5,0.0,S@3.5,5.7,58.8,0.0,0,29.96,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,04:00,56.7,56.7,31.3,37.8,0.0,W@4.8,9.2,58.7,0.0,0,29.97,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,04:15,58.5,58.6,30.4,34.3,0.0,W@5.3,14.2,58.7,0.0,0,29.97,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,04:30,58.3,58.3,30.4,34.5,0.0,NW@4.2,10.3,58.6,0.0,0,29.97,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
2019-04-26,04:45,58.1,58.1,30.5,34.9,0.0,NW@4.9,11.0,58.6,0.0,0,29.97,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2019-06-25 01:57:00.423847
