Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-01-02,00:15,47.1,28.7,48.6,0.0,NW@6.4,12.1,0.0,0,38.7,29.81,47.1,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,00:30,46.6,28.0,48.0,0.0,NW@5.2,9.2,0.0,0,38.7,29.82,46.6,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,00:45,46.7,27.0,46.0,0.0,NW@5.9,10.3,0.0,0,38.6,29.82,46.7,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,01:00,46.3,26.5,45.6,0.0,NW@4.9,9.9,0.0,0,38.6,29.83,46.3,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,01:15,46.4,25.9,44.4,0.0,NW@5.5,9.9,0.0,0,38.5,29.82,46.4,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,01:30,46.5,25.7,43.9,0.0,NW@7.4,15.7,0.0,0,38.5,29.83,46.5,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,01:45,46.0,26.1,45.5,0.0,NW@7.2,15.3,0.0,0,38.5,29.85,46.0,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,02:00,45.6,26.2,46.3,0.0,NW@7.5,14.2,0.0,0,38.4,29.86,45.6,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,02:15,45.4,26.0,46.2,0.0,NW@6.2,13.9,0.0,0,38.4,29.86,45.4,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,02:30,45.2,25.9,46.5,0.0,NW@5.7,12.1,0.0,0,38.4,29.87,45.2,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,02:45,45.1,25.3,45.6,0.0,NW@5.1,9.6,0.0,0,38.4,29.87,45.1,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,03:00,45.0,25.0,45.2,0.0,NW@5.2,10.7,0.0,0,38.3,29.88,45.0,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,03:15,44.8,24.5,44.4,0.0,NW@4.6,9.2,0.0,0,38.3,29.88,44.8,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,03:30,44.4,24.3,44.7,0.0,NW@3.9,8.5,0.0,0,38.3,29.89,44.3,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,03:45,44.3,24.0,44.5,0.0,W@4.1,8.2,0.0,0,38.2,29.89,44.2,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,04:00,43.8,24.1,45.5,0.0,NW@2.8,7.4,0.0,0,38.2,29.9,43.7,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,04:15,43.5,23.9,45.7,0.0,W@3.5,8.5,0.0,0,38.2,29.9,43.4,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,04:30,43.4,23.5,45.0,0.0,NW@3.8,7.1,0.0,0,38.2,29.91,43.4,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,04:45,43.3,23.1,44.6,0.0,NW@3.6,8.2,0.0,0,38.2,29.9,43.2,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
2020-01-02,05:00,43.4,22.8,43.7,0.0,NW@4.2,8.5,0.0,0,38.1,29.91,43.3,"Wenatch.W (WSU TFREC), Wenatchee, Chelan County",330141,Wenatch.W,2020-01-21 14:26:00.529156
