Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2019-11-23,23:15,,S@NA,,,,,93.0,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-23,23:30,,S@NA,,,,,99.5,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-23,23:45,,S@NA,,,,,99.8,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-23,24:00,,S@NA,,,,,99.4,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,00:15,,S@NA,,,,,99.0,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,00:30,,S@NA,,,,,99.4,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,00:45,,S@NA,,,,,99.9,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,01:00,,S@NA,,,,,97.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,01:15,,SW@NA,,,,,93.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,01:30,,W@NA,,,,,90.8,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,01:45,,W@NA,,,,,89.1,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,02:00,,W@NA,,,,,85.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,02:15,,W@NA,,,,,83.1,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,02:30,,W@NA,,,,,81.7,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,02:45,,W@NA,,,,,80.1,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,03:00,,W@NA,,,,,79.5,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,03:15,,W@NA,,,,,80.0,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,03:30,,W@NA,,,,,79.4,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,03:45,,W@NA,,,,,77.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,04:00,,W@NA,,,,,77.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,04:15,,W@NA,,,,,77.4,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,04:30,,W@NA,,,,,80.1,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,04:45,,W@NA,,,,,79.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,05:00,,W@NA,,,,,79.4,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,05:15,,W@NA,,,,,77.6,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,05:30,,W@NA,,,,,77.4,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,05:45,,W@NA,,,,,77.5,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,06:00,,W@NA,,,,,79.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,06:15,,W@NA,,,,,80.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,06:30,,W@NA,,,,,79.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,06:45,,W@NA,,,,,80.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,07:00,,SW@NA,,,,,79.5,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,07:15,,SW@NA,,,,,81.2,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,07:30,,S@NA,,,,,83.7,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,07:45,,SW@NA,,,,,86.0,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,08:00,,SW@NA,,,,,87.8,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,08:15,,SW@NA,,,,,86.5,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,08:30,,SW@NA,,,,,85.6,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,08:45,,SW@NA,,,,,82.9,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,09:00,,SW@NA,,,,,78.0,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,09:15,,S@NA,,,,,81.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,09:30,,S@NA,,,,,82.8,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,09:45,,S@NA,,,,,82.6,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,10:00,,SW@NA,,,,,81.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,10:15,,S@NA,,,,,80.1,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,10:30,,S@NA,,,,,85.6,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,10:45,,S@NA,,,,,87.6,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,11:00,,S@NA,,,,,88.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,11:15,,S@NA,,,,,87.1,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,11:30,,S@NA,,,,,84.6,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,11:45,,S@NA,,,,,83.9,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,12:00,,S@NA,,,,,83.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,12:15,,S@NA,,,,,82.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,12:30,,S@NA,,,,,79.6,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,12:45,,S@NA,,,,,77.9,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
2019-11-24,13:00,,S@NA,,,,,78.3,,,,,,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-06-03 12:14:31.133723
