Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-02-15,00:15,41.3,41.2,99.4,0.0,0,30.17,S,5.5,12.0,42.3,43.5,-10.0,-8.8,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,00:30,41.7,40.9,97.2,0.0,0,30.17,S,7.8,14.1,42.3,43.5,-10.0,-8.8,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,00:45,41.5,40.7,96.9,0.0,0,30.17,S,7.1,13.2,42.3,43.5,-10.0,-8.8,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,01:00,41.4,40.8,97.7,0.0,0,30.16,S,5.6,9.5,42.3,43.5,-10.0,-8.8,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,01:15,41.2,40.9,98.7,0.01,0,30.16,S,5.7,9.9,42.1,43.5,-10.0,-8.8,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,01:30,41.0,40.9,99.9,0.0,0,30.16,SE,4.7,9.0,42.1,43.5,-10.0,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,01:45,41.0,41.0,99.9,0.01,0,30.16,S,6.6,13.5,42.1,43.5,-10.0,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,02:00,41.8,41.4,98.5,0.01,0,30.15,S,9.7,18.5,42.1,43.5,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,02:15,42.0,41.3,97.1,0.0,0,30.14,S,13.2,19.1,42.1,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,02:30,42.1,41.3,96.9,0.0,0,30.14,S,11.4,19.3,42.1,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,02:45,41.9,41.2,97.2,0.0,0,30.13,S,11.6,18.3,42.1,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,03:00,42.2,41.2,96.1,0.0,0,30.12,S,12.1,20.6,42.1,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,03:15,42.3,41.0,95.0,0.0,0,30.11,S,12.2,19.5,42.1,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,03:30,42.3,40.9,94.8,0.0,0,30.11,S,12.7,19.4,42.1,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,03:45,42.3,40.6,93.7,0.0,0,30.11,S,12.5,20.7,42.0,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,04:00,42.5,40.6,93.0,0.0,0,30.1,S,14.0,20.9,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,04:15,42.5,40.7,93.3,0.0,0,30.1,S,13.7,21.8,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,04:30,42.6,40.7,93.0,0.0,0,30.1,S,13.8,22.2,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,04:45,42.5,41.0,94.6,0.0,0,30.1,S,14.8,23.8,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,05:00,42.4,41.4,96.2,0.0,0,30.09,S,14.4,24.4,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,05:15,42.7,41.3,94.8,0.0,0,30.08,S,14.1,22.7,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,05:30,42.8,41.2,94.2,0.0,0,30.08,S,13.9,24.3,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,05:45,42.7,41.4,95.1,0.0,0,30.08,S,13.4,22.0,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,06:00,42.8,41.5,95.0,0.0,0,30.08,S,12.9,23.8,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,06:15,42.7,41.6,95.6,0.0,0,30.07,S,13.1,23.0,41.9,43.3,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,06:30,42.7,41.6,95.7,0.0,0,30.07,S,10.6,18.0,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,06:45,42.8,41.6,95.2,0.0,0,30.07,S,11.6,23.2,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,07:00,42.7,41.8,96.5,0.01,0,30.07,S,11.5,18.6,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,07:15,42.9,41.8,95.7,0.0,0,30.06,S,13.0,20.1,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,07:30,43.0,41.8,95.5,0.0,1,30.05,S,14.7,23.4,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,07:45,43.2,41.8,95.0,0.0,7,30.06,S,13.1,21.0,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,08:00,42.5,41.7,97.1,0.0,10,30.06,S,15.3,23.7,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,08:15,41.5,41.5,99.9,0.0,16,30.06,S,15.8,23.9,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,08:30,41.8,41.7,99.8,0.0,24,30.06,S,15.0,22.3,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,08:45,42.8,42.2,97.7,0.0,36,30.05,S,15.6,24.4,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,09:00,43.2,42.6,97.5,0.0,39,30.04,S,14.6,21.3,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,09:15,43.1,42.5,97.8,0.0,48,30.03,S,15.3,26.2,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,09:30,44.0,42.5,94.2,0.0,65,30.03,S,16.2,26.0,41.9,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,09:45,44.3,42.6,93.6,0.0,75,30.03,S,15.9,27.7,42.0,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
2020-02-15,10:00,44.4,42.8,94.1,0.0,64,30.03,S,15.4,22.5,42.1,43.2,-9.9,-8.9,"Ferndale, Ferndale, Whatcom County",100023,Ferndale,2020-12-17 08:44:07.209501
