Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-05-16,00:15,52.2,51.6,97.7,NW@1.0,2.9,0.0,0,29.66,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,00:30,52.2,51.2,96.4,NW@1.1,3.3,0.0,0,29.65,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,00:45,52.2,51.8,98.5,NW@1.0,2.8,0.0,0,29.65,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,01:00,52.2,51.8,98.5,NW@0.9,2.6,0.0,0,29.65,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,01:15,52.2,51.8,98.5,NW@0.9,2.3,0.0,0,29.64,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,01:30,52.1,51.8,98.8,NW@1.1,3.1,0.0,0,29.64,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,01:45,52.0,51.8,99.1,NW@1.3,3.7,0.0,0,29.63,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,02:00,52.0,51.8,99.1,NW@1.5,3.6,0.0,0,29.63,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,02:15,52.0,51.8,99.1,W@0.9,2.9,0.0,0,29.63,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,02:30,52.0,52.0,99.8,SW@0.7,2.4,0.0,0,29.62,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
2019-05-16,02:45,52.0,52.0,99.9,NW@0.9,2.1,0.0,0,29.63,"Wamic.S, WAMIC, Wasco County",100003,"Wamic.S, OR",2019-06-24 21:03:17.994907
