Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2020-02-08,00:15,40.8,36.6,84.9,0.01,0,29.91,SW,7.5,16.0,0.23,42.9,42.5,33.8,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,00:30,40.3,36.9,87.5,0.02,0,29.92,SW,6.8,13.5,0.22,42.8,42.5,33.9,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,00:45,39.6,37.7,92.9,0.01,0,29.92,S,3.9,6.0,0.19,42.7,42.5,33.9,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,01:00,39.6,37.7,92.8,0.0,0,29.91,S,5.1,9.2,0.2,42.7,42.5,33.9,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,01:15,40.4,36.6,86.1,0.01,0,29.91,SW,8.4,20.3,0.14,42.6,42.5,34.0,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,01:30,39.5,37.5,92.4,0.0,0,29.91,S,5.8,10.3,0.15,42.5,42.4,34.0,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,01:45,39.5,37.0,90.8,0.01,0,29.92,S,6.2,11.0,0.17,42.5,42.4,34.1,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,02:00,39.5,36.8,89.8,0.0,0,29.92,S,6.2,11.4,0.15,42.4,42.4,34.1,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,02:15,39.4,36.8,90.4,0.01,0,29.92,S,6.3,11.0,0.15,42.3,42.4,34.2,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,02:30,39.3,36.6,90.1,0.01,0,29.93,S,6.3,12.8,0.17,42.3,42.4,34.2,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,02:45,39.1,36.6,90.7,0.0,0,29.92,S,5.9,11.4,0.13,42.2,42.4,34.3,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,03:00,39.4,36.6,89.4,0.01,0,29.93,SW,6.8,13.2,0.16,42.2,42.4,34.3,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,03:15,39.0,36.8,91.5,0.01,0,29.93,S,6.4,12.8,0.13,42.1,42.4,34.4,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,03:30,39.4,36.4,88.9,0.0,0,29.93,S,6.2,12.1,0.14,42.0,42.4,34.4,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,03:45,39.5,36.3,88.2,0.01,0,29.94,SW,5.9,11.0,0.12,42.0,42.4,34.5,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,04:00,39.8,36.2,86.6,0.0,0,29.94,SW,7.0,17.1,0.1,41.9,42.4,34.5,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,04:15,39.6,36.3,87.9,0.0,0,29.94,SW,7.4,13.5,0.09,41.9,42.3,34.5,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,04:30,39.5,36.3,88.0,0.01,0,29.94,SW,8.6,15.0,0.11,41.8,42.3,34.6,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,04:45,39.4,36.0,87.5,0.0,0,29.93,SW,9.4,18.5,0.11,41.8,42.3,34.6,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,05:00,39.8,35.4,84.2,0.0,0,29.92,SW,9.9,18.9,0.03,41.7,42.3,34.6,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,05:15,40.4,34.5,79.0,0.0,0,29.92,W,12.2,25.3,0.01,41.7,42.3,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,05:30,40.5,34.4,78.7,0.0,0,29.93,W,9.9,19.2,0.0,41.6,42.3,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,05:45,39.9,34.9,82.2,0.0,0,29.93,SW,7.9,16.0,0.1,41.6,42.3,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,06:00,39.8,34.9,82.5,0.0,0,29.95,SW,7.3,18.9,0.09,41.5,42.3,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,06:15,39.6,35.2,84.1,0.01,0,29.95,SW,6.5,15.0,0.1,41.5,42.2,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,06:30,39.4,35.5,85.9,0.0,0,29.96,SW,6.0,15.0,0.09,41.4,42.2,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,06:45,38.9,35.6,87.7,0.01,0,29.96,SW,5.3,10.7,0.1,41.3,42.2,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,07:00,39.4,35.0,84.1,0.0,0,29.97,SW,5.8,11.4,0.08,41.3,42.2,34.7,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,07:15,39.6,34.6,81.9,0.0,0,29.97,SW,6.3,13.2,0.0,41.3,42.2,34.8,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,07:30,39.6,34.6,82.3,0.0,3,29.98,SW,6.1,12.4,0.05,41.2,42.2,34.8,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,07:45,39.4,34.7,83.1,0.0,8,29.99,SW,6.5,12.1,0.08,41.2,42.2,34.8,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,08:00,39.1,35.2,85.7,0.0,29,30.01,SW,6.6,13.2,0.14,41.1,42.1,34.8,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
2020-02-08,08:15,39.0,35.4,86.9,0.0,52,30.01,SW,6.4,10.7,0.06,41.1,42.1,34.8,"Husum, White Salmon, Klickitat County",310029,Husum,2020-12-14 07:36:28.298477
