Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-01-25,23:15,29.0,28.7,28.4,99.6,0.28,N@0.0,0.0,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-25,23:30,30.3,30.0,29.8,99.7,0.31,E@1.7,3.9,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-25,23:45,30.6,30.5,30.2,99.7,0.31,E@1.2,4.6,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-25,24:00,30.8,30.6,30.5,99.7,0.32,E@4.5,6.7,38.6,0.0,0,30.46,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,00:15,30.8,30.6,30.4,99.6,0.29,SW@1.3,4.9,38.6,0.0,0,30.46,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,00:30,29.6,29.3,29.1,99.6,0.25,W@0.8,3.5,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,00:45,28.9,28.6,28.3,99.6,0.24,SW@2.3,3.9,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,01:00,29.0,28.5,28.3,99.6,0.23,S@0.9,2.8,38.6,0.0,0,30.46,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,01:15,28.0,27.6,27.2,99.6,0.21,N@0.0,0.0,38.6,0.0,0,30.46,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,01:30,27.8,27.5,27.0,99.6,0.2,NE@0.8,3.1,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,01:45,27.4,27.1,26.5,99.7,0.2,E@2.4,3.1,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,02:00,27.1,26.9,26.2,99.7,0.2,E@2.9,3.5,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,02:15,27.9,27.6,27.1,99.7,0.21,E@3.1,4.2,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,02:30,27.6,27.4,26.8,99.7,0.19,E@1.2,3.1,38.6,0.0,0,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,02:45,27.7,27.4,26.9,99.7,0.19,N@0.0,0.0,38.6,0.0,0,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,03:00,27.2,26.9,26.3,99.7,0.18,N@0.0,0.0,38.6,0.0,0,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,03:15,26.6,26.3,25.7,99.7,0.17,N@0.0,0.0,38.6,0.0,0,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,03:30,27.0,26.6,26.0,99.7,0.16,N@0.0,0.0,38.6,0.0,0,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,03:45,26.7,26.3,25.7,99.7,0.16,N@0.0,0.0,38.6,0.0,0,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,04:00,26.5,26.2,25.6,99.7,0.16,N@0.0,0.0,38.6,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,04:15,25.4,25.1,24.3,99.7,0.14,N@0.0,0.0,38.6,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,04:30,26.4,26.1,25.4,99.7,0.15,N@0.0,0.0,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,04:45,25.5,25.2,24.4,99.7,0.14,SE@0.3,2.8,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,05:00,26.4,26.1,25.4,99.7,0.15,E@1.3,2.4,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,05:15,26.4,26.1,25.4,99.7,0.15,E@1.3,2.8,38.5,0.0,0,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,05:30,25.8,25.5,24.8,99.7,0.14,N@0.8,2.4,38.5,0.0,0,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,05:45,26.1,25.8,25.1,99.7,0.15,SW@0.5,2.4,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,06:00,26.5,26.2,25.5,99.7,0.16,SE@0.1,3.1,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,06:15,27.3,27.0,26.4,99.7,0.18,SE@0.4,2.8,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,06:30,27.9,27.6,27.1,99.7,0.18,N@0.0,0.0,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,06:45,28.4,28.0,27.6,99.7,0.19,NE@0.2,2.8,38.5,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,07:00,27.8,27.6,27.0,99.7,0.18,NE@1.7,3.9,38.4,0.0,0,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,07:15,28.1,27.8,27.3,99.7,0.19,SE@1.0,3.1,38.4,0.0,0,30.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,07:30,28.6,28.3,27.9,99.7,0.22,SE@3.2,4.2,38.4,0.0,3,30.51,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,07:45,29.3,29.0,28.8,99.7,0.24,E@3.4,4.9,38.4,0.0,7,30.51,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,08:00,29.6,29.3,29.0,99.7,0.24,E@4.4,6.0,38.4,0.0,20,30.51,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,08:15,29.3,29.0,28.7,99.7,0.23,N@2.3,4.6,38.4,0.0,31,30.51,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,08:30,29.0,28.7,28.4,99.7,0.23,W@3.2,4.6,38.4,0.0,35,30.52,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,08:45,29.3,29.1,28.7,99.7,0.26,W@3.3,4.6,38.4,0.0,50,30.53,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,09:00,29.8,29.5,29.3,99.7,0.29,W@5.3,7.8,38.4,0.0,77,30.53,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,09:15,29.9,29.7,29.4,99.7,0.3,NW@4.4,6.7,38.3,0.0,63,30.53,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,09:30,30.0,29.8,29.6,99.8,0.33,W@2.8,4.2,38.3,0.0,75,30.54,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,09:45,30.2,30.0,29.8,99.8,0.35,W@3.1,4.2,38.3,0.0,85,30.54,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,10:00,30.9,30.7,30.6,99.8,0.43,NW@2.9,4.6,38.3,0.0,84,30.54,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,10:15,31.5,31.2,31.2,99.8,0.58,E@2.9,4.2,38.3,0.0,101,30.55,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,10:30,31.7,31.5,31.5,99.8,0.58,SE@2.6,4.2,38.3,0.0,124,30.55,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,10:45,32.3,32.0,32.3,99.8,0.61,E@1.7,3.9,38.3,0.0,141,30.56,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,11:00,32.8,32.6,32.7,99.8,0.63,NW@1.9,3.9,38.2,0.0,131,30.56,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,11:15,32.9,32.6,32.8,99.8,0.59,NW@0.5,3.1,38.2,0.0,119,30.56,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,11:30,33.0,32.7,32.9,99.8,0.43,SW@0.4,2.4,38.2,0.0,111,30.55,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,11:45,33.2,32.9,33.2,99.8,0.38,NE@0.5,3.5,38.2,0.0,136,30.55,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,12:00,33.7,33.3,33.7,99.8,0.36,NE@0.5,3.1,38.2,0.0,138,30.54,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,12:15,33.8,33.5,33.7,99.8,0.35,NW@2.3,3.5,38.2,0.0,131,30.54,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,12:30,34.0,33.7,33.9,99.8,0.35,SW@2.8,4.6,38.2,0.0,126,30.54,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,12:45,34.1,33.9,34.1,99.8,0.34,SW@3.5,5.3,38.2,0.0,110,30.54,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,13:00,34.2,34.0,34.2,99.8,0.33,SW@3.5,5.7,38.2,0.0,116,30.53,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,13:15,34.4,34.1,34.3,99.8,0.32,SW@3.1,4.9,38.1,0.0,87,30.53,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,13:30,34.5,34.3,34.4,99.8,0.32,SW@3.6,4.9,38.1,0.0,103,30.52,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,13:45,34.5,34.3,34.4,99.8,0.31,SW@4.2,5.7,38.1,0.0,116,30.51,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,14:00,34.7,34.5,34.6,99.8,0.3,SW@3.9,5.7,38.1,0.0,107,30.51,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,14:15,34.7,34.6,34.7,99.8,0.3,SW@4.2,5.7,38.1,0.0,83,30.51,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,14:30,34.6,34.5,34.6,99.8,0.29,SW@4.6,7.1,38.1,0.0,95,30.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,14:45,34.6,34.5,34.6,99.8,0.29,SW@4.4,6.7,38.1,0.0,80,30.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,15:00,34.3,34.2,34.3,99.8,0.3,SW@4.4,6.7,38.1,0.0,46,30.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,15:15,34.2,34.0,34.2,99.8,0.3,SW@3.5,6.0,38.1,0.0,40,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,15:30,34.2,34.1,34.2,99.8,0.31,SW@3.5,5.3,38.1,0.0,30,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,15:45,34.4,34.2,34.4,99.8,0.31,SW@2.2,4.6,38.1,0.0,27,30.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,16:00,34.4,34.2,34.4,99.8,0.31,N@0.0,0.0,38.1,0.0,20,30.49,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,16:15,34.4,34.2,34.4,99.8,0.32,N@0.0,0.0,38.1,0.0,15,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,16:30,34.3,34.1,34.2,99.8,0.32,N@0.0,0.0,38.1,0.0,8,30.48,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
2019-01-26,16:45,34.0,33.8,34.0,99.8,0.35,N@0.0,0.0,38.1,0.0,5,30.47,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:04:06.030510
