Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-03-21,00:15,35.7,35.4,35.5,99.3,0.14,N@0.0,0.0,39.6,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,00:30,34.1,33.8,34.0,99.4,0.3,N@0.0,0.0,39.7,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,00:45,34.8,34.6,34.6,99.4,0.17,N@0.0,0.0,39.7,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,01:00,35.3,35.1,35.2,99.4,0.15,N@0.0,0.0,39.7,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,01:15,34.6,34.3,34.4,99.4,0.2,N@0.0,0.0,39.7,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,01:30,33.5,33.2,33.3,99.4,0.22,N@0.0,0.0,39.7,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,01:45,33.8,33.6,33.7,99.5,0.24,N@0.0,0.0,39.7,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,02:00,33.2,32.9,33.0,99.4,0.24,N@0.0,0.0,39.8,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,02:15,33.1,32.8,33.0,99.5,0.5,N@0.0,0.0,39.8,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,02:30,33.7,33.5,33.6,99.4,0.25,N@0.0,0.0,39.8,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,02:45,32.5,32.2,32.3,99.4,0.3,N@0.0,0.0,39.8,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,03:00,32.3,32.0,32.1,99.5,0.32,N@0.0,0.0,39.8,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,03:15,31.8,31.5,31.5,99.5,0.44,E@0.2,3.1,39.8,0.0,0,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,03:30,31.7,31.5,31.5,99.5,0.5,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,03:45,32.1,31.9,32.0,99.5,0.33,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,04:00,32.3,32.0,32.1,99.5,0.32,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,04:15,32.2,31.9,32.0,99.5,0.35,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,04:30,31.2,30.8,30.8,99.5,0.5,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,04:45,31.5,31.2,31.2,99.5,0.61,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,05:00,31.2,31.0,30.9,99.5,0.59,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,05:15,31.0,30.7,30.6,99.5,0.62,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,05:30,30.9,30.7,30.5,99.5,0.57,N@0.0,0.0,39.8,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,05:45,30.9,30.6,30.5,99.5,0.59,N@0.0,0.0,39.7,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,06:00,31.3,31.0,30.9,99.5,0.62,N@0.0,0.0,39.7,0.0,0,30.05,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,06:15,31.1,30.8,30.7,99.5,0.58,N@0.0,0.0,39.7,0.0,0,30.05,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,06:30,30.9,30.7,30.5,99.5,0.49,N@0.0,0.0,39.7,0.0,0,30.05,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,06:45,30.5,30.2,30.0,99.5,0.55,N@0.0,0.0,39.7,0.0,0,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,07:00,30.4,30.2,30.0,99.5,0.61,N@0.0,0.0,39.7,0.0,1,30.05,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,07:15,31.0,30.8,30.6,99.5,0.5,N@0.0,0.0,39.7,0.0,9,30.05,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,07:30,31.8,31.6,31.5,99.5,0.36,N@0.0,0.0,39.7,0.0,35,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,07:45,33.0,32.8,32.9,99.5,0.25,N@0.0,0.0,39.6,0.0,46,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,08:00,34.4,34.1,34.3,99.5,0.23,N@0.0,0.0,39.6,0.0,84,30.06,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,08:15,36.9,36.6,36.8,99.4,0.19,N@0.0,0.0,39.6,0.0,129,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,08:30,40.6,40.3,40.4,99.2,0.13,N@0.0,0.0,39.6,0.0,180,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,08:45,43.0,42.6,40.3,90.1,0.08,N@0.0,0.0,39.6,0.0,210,30.07,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,09:00,43.8,43.3,38.2,80.6,0.03,N@0.0,0.0,39.5,0.0,246,30.08,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
2019-03-21,09:15,44.9,44.5,36.5,72.4,0.0,N@0.0,0.0,39.5,0.0,278,30.08,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2019-06-25 22:05:16.129778
