Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-08-12,00:15,53.9,53.9,99.6,0.0,N @0.0,0.0,0.75,0,71.2,30.14,53.6,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,00:30,53.7,53.6,99.6,0.0,N @0.0,0.0,0.76,0,71.2,30.14,53.4,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,00:45,53.1,53.0,99.6,0.0,N @0.0,0.0,0.76,0,71.2,30.14,52.7,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,01:00,52.9,52.8,99.7,0.0,N @0.0,0.0,0.78,0,71.2,30.14,52.6,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,01:15,52.4,52.3,99.7,0.0,N @0.0,0.0,0.78,0,71.1,30.14,52.1,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,01:30,52.3,52.2,99.7,0.0,N @0.0,0.0,0.79,0,71.1,30.14,52.0,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,01:45,52.3,52.2,99.7,0.0,N @0.0,0.0,0.79,0,71.1,30.14,52.0,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,02:00,52.1,52.0,99.7,0.0,N @0.0,0.0,0.8,0,71.0,30.14,51.9,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,02:15,52.2,52.1,99.7,0.0,N @0.0,0.0,0.8,0,71.0,30.14,51.9,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,02:30,51.8,51.7,99.7,0.0,N @0.0,0.0,0.8,0,71.0,30.14,51.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,02:45,52.1,52.0,99.7,0.0,N @0.0,0.0,0.8,0,70.9,30.14,51.8,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,03:00,51.7,51.7,99.7,0.0,N @0.0,0.0,0.8,0,70.9,30.14,51.4,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,03:15,51.2,51.2,99.7,0.0,N @0.0,0.0,0.8,0,70.9,30.14,51.0,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,03:30,50.8,50.7,99.7,0.0,N @0.0,0.0,0.8,0,70.8,30.15,50.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,03:45,50.4,50.4,99.7,0.0,N @0.0,0.0,0.8,0,70.8,30.15,50.2,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,04:00,50.5,50.5,99.7,0.0,N @0.0,0.0,0.8,0,70.7,30.15,50.2,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,04:15,50.5,50.4,99.7,0.0,N @0.0,0.0,0.8,0,70.7,30.16,50.2,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,04:30,50.5,50.5,99.7,0.0,N @0.0,0.0,0.8,0,70.6,30.16,50.2,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,04:45,49.9,49.9,99.7,0.0,N @0.0,0.0,0.8,0,70.6,30.16,49.7,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,05:00,50.4,50.3,99.7,0.0,N @0.0,0.0,0.8,4,70.6,30.16,50.1,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,05:15,50.3,50.3,99.7,0.0,N @0.0,0.0,0.8,13,70.5,30.16,50.0,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,05:30,51.1,51.0,99.8,0.0,N @0.0,0.0,0.8,47,70.5,30.16,50.7,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,05:45,52.3,52.2,99.7,0.0,N @0.0,0.0,0.81,79,70.4,30.16,52.1,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,06:00,54.6,54.6,99.7,0.0,N @0.0,0.0,0.83,109,70.4,30.17,54.6,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,06:15,57.0,56.9,99.5,0.0,N @0.0,0.0,0.84,143,70.3,30.17,57.3,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,06:30,58.7,58.5,99.2,0.0,N @0.0,0.0,0.81,179,70.3,30.18,59.5,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,06:45,60.7,59.1,94.3,0.0,N @0.0,0.0,0.78,213,70.2,30.18,61.3,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,07:00,62.4,59.0,88.7,0.0,N @0.0,0.0,0.71,250,70.2,30.17,62.3,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,07:15,63.3,57.8,82.1,0.0,N @0.0,0.0,0.55,291,70.2,30.17,63.0,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,07:30,64.4,56.3,74.7,0.0,N @0.0,0.0,0.45,332,70.1,30.17,64.1,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,07:45,64.6,56.1,73.8,0.0,N @0.0,0.0,0.36,373,70.1,30.17,64.2,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,08:00,65.8,57.0,73.3,0.0,N @0.0,0.0,0.28,414,70.0,30.16,65.3,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
2019-08-12,08:15,66.8,57.0,70.8,0.0,N @0.0,0.0,0.21,453,70.0,30.16,66.3,"Moxee.SE (Moxee), Yakima County",310143,Moxee.SE,2020-01-21 16:44:48.084998
