Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2000-01-12,00:15,30.6,,27.8,89.6,0.0,W@0.4,99999.0,,39.2,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,00:30,32.1,,28.4,86.3,0.0,W@0.4,99999.0,,39.2,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,00:45,31.6,,28.3,87.4,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,01:00,30.7,,27.9,89.6,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,01:15,30.1,,27.6,91.4,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,01:30,29.0,,27.0,93.6,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,01:45,28.2,,26.3,94.3,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,02:00,26.9,,24.9,94.9,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,02:15,26.8,,24.9,94.8,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,02:30,25.7,,23.6,94.8,0.0,W@0.4,99999.0,,39.1,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,02:45,25.0,,23.0,95.4,0.0,W@0.4,99999.0,,39.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,03:00,25.3,,23.2,94.8,0.0,W@0.4,99999.0,,39.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,03:15,24.9,,22.6,94.6,0.0,W@0.4,99999.0,,39.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
2000-01-12,03:30,24.6,,22.3,94.4,0.0,W@0.4,99999.0,,39.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 01:28:31.091954
