Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
1995-02-04,00:15,39.9,,37.7,91.9,0.33,NE@0.9,99999.0,,42.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,00:30,39.8,,37.9,92.8,,NE@0.9,99999.0,,42.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,00:45,39.6,,37.9,93.9,,N@0.9,99999.0,,41.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,01:00,39.1,,37.7,94.6,,N@0.9,99999.0,,41.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,01:15,39.0,,37.6,94.9,,N@1.7,99999.0,,41.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,01:30,39.4,,37.7,93.8,,N@1.1,99999.0,,41.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,01:45,39.2,,37.8,94.8,,W@0.9,99999.0,,41.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,02:00,39.5,,38.4,95.9,,NW@1.1,99999.0,,41.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,02:15,39.9,,38.6,95.3,,NW@1.0,99999.0,,41.7,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,02:30,39.8,,38.5,95.0,,NW@0.9,99999.0,,41.7,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,02:45,39.4,,38.0,94.9,,NW@0.9,99999.0,,41.7,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,03:00,39.3,,38.1,95.5,,NW@0.9,99999.0,,41.7,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,03:15,39.5,,38.2,95.1,,N@0.9,99999.0,,41.6,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,03:30,39.5,,38.2,94.9,,N@0.9,99999.0,,41.6,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,03:45,39.5,,38.3,95.4,,N@1.0,99999.0,,41.5,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,04:00,39.0,,38.2,96.7,,N@1.7,99999.0,,41.5,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,04:15,39.2,,38.5,97.2,,N@1.2,99999.0,,41.5,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,04:30,38.7,,38.0,97.3,,N@0.9,99999.0,,41.5,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,04:45,38.1,,37.7,98.3,,N@0.9,99999.0,,41.5,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,05:00,37.8,,37.6,99.0,,N@0.9,99999.0,,41.5,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,05:15,37.5,,37.4,99.5,,N@0.9,99999.0,,41.4,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,05:30,36.9,,36.8,99.6,,N@0.9,99999.0,,41.4,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,05:45,36.6,,36.6,100.0,,NE@0.9,99999.0,,41.4,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,06:00,36.9,,36.9,100.0,,N@1.6,99999.0,,41.4,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,06:15,37.0,,37.0,100.0,,N@2.6,99999.0,,41.4,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,06:30,37.5,,37.4,99.4,,N@3.4,99999.0,,41.4,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,06:45,37.7,,37.1,97.9,,N@3.1,99999.0,,41.3,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,07:00,37.7,,36.9,96.9,,N@2.2,99999.0,,41.3,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,07:15,37.3,,36.7,97.5,,SW@1.0,99999.0,,41.3,0.0,1,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,07:30,36.7,,36.3,98.7,,W@1.1,99999.0,,41.3,0.0,5,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,07:45,36.1,,35.9,99.4,,NW@0.9,99999.0,,41.2,0.0,13,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,08:00,35.6,,35.5,99.7,,NW@0.9,99999.0,,41.2,0.0,31,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,08:15,35.7,,35.7,100.0,,N@1.2,99999.0,,41.1,0.0,56,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,08:30,36.7,,36.7,100.0,,N@1.8,99999.0,,41.1,0.0,73,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,08:45,38.3,,38.3,100.0,,N@0.9,99999.0,,41.1,0.0,115,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,09:00,40.2,,39.7,98.0,,N@0.9,99999.0,,41.1,0.0,117,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,09:15,40.9,,39.3,94.1,,S@0.9,99999.0,,41.0,0.0,101,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,09:30,41.2,,39.5,93.7,,SW@0.9,99999.0,,41.0,0.0,126,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,09:45,42.3,,39.7,90.7,,S@0.9,99999.0,,41.0,0.0,198,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,10:00,43.6,,40.5,88.6,,SW@0.9,99999.0,,41.0,0.0,304,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,10:15,45.8,,41.6,85.1,,S@1.2,99999.0,,41.0,0.0,346,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,10:30,45.5,,41.1,84.6,,S@1.4,99999.0,,41.1,0.0,278,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,10:45,45.2,,41.3,86.0,,S@1.4,99999.0,,41.2,0.0,285,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,11:00,46.2,,41.6,83.8,,SW@1.5,99999.0,,41.2,0.0,360,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,11:15,46.8,,42.0,83.2,0.0,SW@1.9,99999.0,,41.2,0.0,441,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,11:30,48.5,,42.5,79.7,0.0,SE@1.3,99999.0,,41.2,0.0,423,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,11:45,47.6,,42.3,81.6,0.0,SE@1.5,99999.0,,41.2,0.0,265,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,12:00,47.1,,42.0,82.4,0.0,S@1.4,99999.0,,41.3,0.0,219,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,12:15,47.1,,42.3,83.3,0.0,S@1.5,99999.0,,41.4,0.0,248,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,12:30,47.5,,42.6,83.0,0.0,S@1.8,99999.0,,41.4,0.0,280,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,12:45,48.8,,42.8,79.6,0.0,SW@3.0,99999.0,,41.5,0.0,416,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,13:00,49.5,,42.9,77.9,0.0,SW@2.5,99999.0,,41.5,0.0,365,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,13:15,50.6,,43.3,76.1,0.0,S@2.2,99999.0,,41.6,0.0,430,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,13:30,50.6,,43.1,75.4,0.0,SE@2.1,99999.0,,41.6,0.0,365,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,13:45,51.7,,43.6,73.7,0.0,SE@2.0,99999.0,,41.8,0.0,379,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,14:00,51.5,,43.3,73.4,0.0,S@2.1,99999.0,,41.8,0.0,257,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,14:15,51.6,,43.1,72.6,0.0,SE@1.6,99999.0,,41.9,0.0,308,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,14:30,52.9,,43.5,70.2,0.0,SE@1.5,99999.0,,42.0,0.0,263,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,14:45,52.0,,42.6,70.2,0.0,N@2.1,99999.0,,42.1,0.0,194,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,15:00,51.2,,42.4,71.8,0.0,NE@3.8,99999.0,,42.2,0.0,110,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,15:15,50.6,,40.5,68.4,0.0,N@5.4,99999.0,,42.3,0.0,112,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,15:30,50.3,,42.1,73.2,0.0,E@1.7,99999.0,,42.3,0.0,99,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,15:45,49.8,,41.8,73.8,0.0,NE@2.5,99999.0,,42.4,0.0,78,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,16:00,49.2,,40.2,71.0,0.0,NE@3.8,99999.0,,42.5,0.0,55,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,16:15,48.8,,41.1,74.4,0.0,NE@1.4,99999.0,,42.6,0.0,44,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,16:30,48.5,,42.2,78.5,0.0,NE@1.6,99999.0,,42.6,0.0,32,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,16:45,48.0,,41.5,78.1,0.0,N@1.5,99999.0,,42.7,0.0,17,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,17:00,47.3,,42.1,81.8,0.0,N@0.9,99999.0,,42.7,0.0,7,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,17:15,46.7,,41.9,83.3,0.0,N@2.6,99999.0,,42.8,0.0,2,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,17:30,46.0,,41.0,82.8,0.0,N@3.6,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,17:45,45.8,,39.6,78.7,0.0,N@2.6,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,18:00,46.0,,39.3,77.3,0.0,N@4.2,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,18:15,46.0,,39.3,77.2,0.0,N@4.3,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,18:30,46.1,,39.1,76.4,0.0,N@3.4,99999.0,,43.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,18:45,46.1,,39.2,76.8,0.0,NW@2.9,99999.0,,43.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,19:00,44.3,,40.0,84.6,0.0,N@2.0,99999.0,,43.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,19:15,44.2,,40.4,86.4,0.0,N@4.7,99999.0,,43.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,19:30,44.5,,40.4,85.2,0.0,N@2.8,99999.0,,43.0,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,19:45,44.1,,39.9,85.1,0.0,N@2.7,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,20:00,43.6,,40.0,86.7,0.0,N@2.4,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,20:15,43.2,,39.7,87.2,0.0,N@3.7,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,20:30,43.0,,39.4,87.0,0.0,N@4.1,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,20:45,43.5,,39.1,84.3,0.0,N@4.3,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,21:00,43.7,,38.5,81.8,0.0,N@3.6,99999.0,,42.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,21:15,43.8,,38.2,80.4,0.0,N@3.8,99999.0,,42.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,21:30,44.9,,37.8,75.9,0.0,N@3.1,99999.0,,42.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,21:45,44.6,,37.6,76.3,0.0,N@4.4,99999.0,,42.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
1995-02-04,22:00,45.9,,37.5,72.4,0.0,NW@5.7,99999.0,,42.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 00:42:35.648838
