Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-02-17,00:15,30.7,25.6,82.3,0.0,0,NW,2.4,3.5,0.07,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,00:30,31.7,25.8,79.0,0.0,0,NW,3.1,3.9,0.04,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,00:45,30.7,24.1,77.1,0.0,0,NW,2.3,4.2,0.04,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,01:00,29.2,23.1,79.3,0.0,0,N,2.5,6.0,0.07,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,01:15,30.5,24.0,77.5,0.0,0,N ,4.0,5.7,0.03,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,01:30,30.7,23.3,74.9,0.0,0,N,4.3,7.4,0.03,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,01:45,29.0,22.2,77.0,0.0,0,NW,3.8,6.0,0.03,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,02:00,28.6,22.8,80.4,0.0,0,N,3.2,4.2,0.05,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,02:15,29.6,24.2,81.5,0.0,0,NW,2.1,4.6,0.06,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,02:30,27.9,22.4,81.8,0.0,0,NE,1.2,2.4,0.09,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,02:45,27.7,23.1,85.2,0.0,0,N ,1.8,3.5,0.09,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,03:00,28.5,24.2,85.7,0.0,0,E,1.9,3.1,0.1,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,03:15,29.1,24.4,84.1,0.0,0,NE,1.8,3.1,0.11,31.7,33.3,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,03:30,29.6,25.1,84.9,0.0,0,NW,1.5,3.9,0.12,31.7,33.4,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,03:45,29.2,24.5,84.1,0.0,0,NW,1.3,3.1,0.12,31.7,33.4,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,04:00,29.2,25.0,85.6,0.0,0,NW,2.0,3.1,0.12,31.7,33.4,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,04:15,28.1,23.9,86.4,0.0,0,NW,2.0,3.5,0.11,31.7,33.4,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
2021-02-17,04:30,28.8,25.3,88.8,0.0,0,NW,3.0,5.3,0.13,31.7,33.4,"Sunside.N, Yakima County",310136,Sunside.N,2021-11-11 15:03:01.214789
