Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-03-14,00:15,31.5,29.1,91.3,0.0,N @11.8,21.0,0.05,0,41.0,44.0,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,00:30,31.6,29.2,91.3,0.0,NE@11.9,19.2,0.04,0,40.8,44.0,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,00:45,31.5,28.6,89.8,0.0,NE@12.4,19.6,0.04,0,40.7,43.9,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,01:00,31.0,27.7,88.5,0.0,N @14.3,26.4,0.04,0,40.6,43.8,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,01:15,30.4,26.6,86.7,0.0,N @15.1,24.6,0.03,0,40.5,43.8,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,01:30,30.2,26.1,85.8,0.0,NE@14.2,23.2,0.03,0,40.4,43.7,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,01:45,30.2,26.1,85.8,0.0,N @14.3,23.2,0.03,0,40.2,43.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,02:00,30.0,25.8,85.2,0.0,NE@15.2,25.3,0.02,0,40.1,43.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,02:15,29.9,25.1,83.6,0.0,NE@14.6,23.5,0.02,0,40.0,43.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,02:30,29.6,25.0,84.5,0.0,NE@14.7,24.3,0.02,0,39.9,43.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,02:45,29.4,24.3,82.9,0.0,NE@15.0,25.3,0.02,0,39.8,43.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,03:00,29.2,23.5,80.9,0.0,NE@15.5,24.6,0.02,0,39.6,43.3,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,03:15,29.0,22.6,78.7,0.0,NE@16.5,25.3,0.02,0,39.5,43.3,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,03:30,28.6,22.1,78.2,0.0,NE@15.1,25.7,0.01,0,39.4,43.2,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,03:45,28.1,22.1,80.1,0.0,NE@15.1,25.3,0.01,0,39.2,43.1,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,04:00,27.5,22.2,82.8,0.0,NE@15.2,23.9,0.01,0,39.1,43.0,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,04:15,27.0,22.8,86.5,0.0,NE@13.9,23.9,0.02,0,38.9,43.0,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,04:30,26.9,22.6,86.7,0.0,NE@13.7,23.2,0.01,0,38.8,42.9,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,04:45,26.9,22.4,85.7,0.0,NE@14.6,23.5,0.01,0,38.6,42.8,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,05:00,26.7,22.2,85.7,0.0,NE@14.4,23.5,0.01,0,38.5,42.8,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,05:15,26.4,22.4,87.6,0.0,NE@13.6,23.2,0.02,0,38.3,42.7,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,05:30,26.2,22.9,90.5,0.0,NE@13.8,27.1,0.02,0,38.2,42.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,05:45,26.0,22.8,91.0,0.0,NE@13.9,26.4,0.02,0,38.1,42.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,06:00,26.0,23.0,91.6,0.0,NE@13.2,21.0,0.02,0,38.0,42.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,06:15,26.1,22.8,90.5,0.0,NE@12.7,19.6,0.01,0,37.9,42.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,06:30,25.8,21.9,88.7,0.0,NE@15.3,22.8,0.01,0,37.8,42.3,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,06:45,25.8,21.1,85.8,0.0,NE@14.2,25.0,0.01,0,37.7,42.3,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,07:00,25.6,21.0,86.0,0.0,NE@14.4,26.0,0.01,0,37.6,42.2,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,07:15,25.6,20.9,85.7,0.0,NE@14.7,22.5,0.01,1,37.5,42.1,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,07:30,25.5,20.8,85.5,0.0,NE@14.2,20.7,0.01,5,37.4,42.1,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,07:45,25.5,20.4,84.2,0.0,NE@13.3,25.3,0.0,7,37.3,42.0,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,08:00,25.6,20.1,82.9,0.0,NE@13.6,26.8,0.0,13,37.1,41.9,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,08:15,25.8,19.8,81.2,0.0,NE@14.4,25.3,0.0,29,37.0,41.9,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,08:30,26.0,19.7,79.9,0.0,NE@14.4,25.7,0.0,55,37.0,41.8,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,08:45,26.5,19.1,76.2,0.0,NE@11.8,27.5,0.0,98,36.9,41.7,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,09:00,26.6,19.3,76.3,0.0,NE@12.1,21.8,0.0,121,36.9,41.7,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,09:15,26.5,19.3,76.5,0.0,NE@12.2,20.7,0.0,98,36.9,41.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,09:30,26.4,19.9,79.2,0.0,NE@12.3,21.4,0.0,153,36.9,41.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,09:45,26.6,20.5,80.5,0.0,NE@11.6,21.4,0.0,202,36.9,41.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,10:00,27.0,20.9,80.1,0.0,NE@10.5,17.5,0.0,292,37.0,41.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,10:15,27.2,20.9,79.5,0.0,N @11.1,20.7,0.0,303,37.0,41.3,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,10:30,27.3,20.6,78.1,0.0,NE@11.4,22.1,0.0,282,37.1,41.3,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
2020-03-14,10:45,27.6,20.4,76.6,0.0,NE@10.4,18.2,0.0,276,37.1,41.2,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-05-03 14:16:16.536144
