Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-06-28,00:15,54.1,39.1,56.7,0.0,0,S,3.7,7.8,0.0,74.0,78.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,00:30,54.2,39.1,56.5,0.0,0,SW,3.7,8.2,0.0,73.7,78.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,00:45,52.7,39.8,61.4,0.0,0,S,3.8,6.4,0.0,73.3,77.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,01:00,52.1,39.7,62.5,0.0,0,NW,1.3,3.9,0.0,72.9,77.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,01:15,51.0,40.4,66.8,0.0,0,N,0.8,2.4,0.0,72.6,77.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,01:30,50.4,41.3,70.8,0.0,0,NW,2.5,3.5,0.0,72.2,77.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,01:45,51.3,40.3,65.7,0.0,0,NW,2.8,4.2,0.0,71.8,77.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,02:00,50.6,40.8,68.9,0.0,0,SE,0.8,3.9,0.0,71.5,76.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,02:15,48.5,41.8,77.5,0.0,0,E,0.4,2.1,0.07,71.2,76.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,02:30,48.4,42.5,79.8,0.0,0,S,0.9,3.1,0.03,70.9,76.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,02:45,49.7,41.3,72.5,0.0,0,W,1.2,3.5,0.0,70.5,76.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,03:00,50.8,40.2,66.8,0.0,0,SW,1.2,3.1,0.0,70.3,76.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,03:15,49.4,41.8,74.9,0.0,0,SE,0.5,2.1,0.01,70.0,75.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,03:30,48.4,43.1,81.9,0.0,0,SE,0.5,2.4,0.07,69.8,75.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,03:45,47.5,44.2,88.2,0.0,0,E,0.5,2.1,0.22,69.6,75.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,04:00,48.0,44.3,86.7,0.0,0,W,1.4,3.1,0.05,69.4,75.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,04:15,49.5,43.1,78.4,0.0,2,N ,1.0,2.1,0.0,69.1,75.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,04:30,50.8,42.5,72.9,0.0,5,SW,1.1,2.8,0.0,69.0,74.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,04:45,51.8,41.9,68.8,0.0,11,S,2.1,4.6,0.0,68.9,74.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,05:00,51.3,42.7,72.2,0.0,17,E,0.7,3.9,0.0,68.9,74.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,05:15,51.1,43.8,76.2,0.0,27,E,1.2,3.9,0.0,68.9,74.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,05:30,52.6,42.9,69.4,0.0,43,S,2.4,6.0,0.0,68.8,74.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,05:45,55.6,39.2,53.8,0.0,58,W,2.9,5.3,0.0,68.8,74.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,06:00,56.2,39.5,53.5,0.0,95,W,2.8,7.4,0.0,68.9,73.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,06:15,56.6,39.1,51.9,0.0,90,NW,3.4,6.4,0.0,69.0,73.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,06:30,56.7,38.8,51.0,0.0,85,NW,4.7,8.2,0.0,69.2,73.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,06:45,56.6,39.3,52.3,0.0,107,NW,4.2,8.5,0.0,69.3,73.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,07:00,57.0,40.1,53.0,0.0,151,NW,3.7,6.4,0.0,69.4,73.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,07:15,58.0,40.2,51.4,0.0,163,NW,3.8,6.7,0.0,69.6,73.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
2020-06-28,07:30,58.3,39.2,48.9,0.0,90,NW,4.4,8.5,0.0,69.9,73.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-14 00:08:07.017952
