Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2014-02-12,00:15,40.6,40.4,39.2,94.5,0.88,SE@3.9,6.7,31.0,32.8,0.01,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,00:30,40.4,40.3,39.1,94.9,0.88,SE@4.7,8.5,31.0,32.8,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,00:45,40.3,40.1,38.9,94.6,0.87,SE@4.3,7.4,31.0,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,01:00,39.9,39.7,38.5,94.5,0.86,SE@4.2,6.7,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,01:15,39.5,39.3,38.2,94.7,0.85,S@3.5,6.0,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,01:30,39.3,39.0,38.0,95.2,0.85,S@2.7,5.3,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,01:45,39.7,39.5,38.4,95.3,0.84,SE@4.0,8.2,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,02:00,40.5,40.2,38.7,93.5,0.83,SE@5.1,8.5,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,02:15,40.6,40.5,38.6,92.5,0.81,SE@5.1,9.2,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,02:30,40.7,40.5,38.5,91.5,0.79,SE@5.2,9.6,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
2014-02-12,02:45,40.9,40.7,38.2,90.3,0.76,SE@5.0,8.5,31.1,32.9,0.0,0,"Sunnyside, Yakima County",310136,Sunnyside,2017-12-06 03:37:53.683408
