Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2014-10-30,00:15,54.8,50.9,86.7,0.0,SW@0.8,2.8,0.12,0,52.7,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,00:30,54.6,51.0,87.5,0.0,NE@1.5,2.8,0.08,0,52.7,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,00:45,54.7,51.0,87.1,0.0,SW@0.4,1.7,0.1,0,52.6,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,01:00,53.8,51.0,90.0,0.0,NW@0.6,3.1,0.06,0,52.6,57.2,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,01:15,53.4,51.3,92.5,0.0,W@3.1,4.2,0.03,0,52.6,57.2,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,01:30,52.6,51.3,95.4,0.0,NW@3.6,4.9,0.3,0,52.6,57.2,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,01:45,52.2,51.8,98.5,0.0,NW@4.1,5.3,0.55,0,52.6,57.2,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,02:00,52.7,52.1,97.6,0.0,N @2.4,3.9,0.58,0,52.6,57.2,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,02:15,53.1,51.9,95.5,0.0,N @2.7,3.5,0.59,0,52.5,57.2,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,02:30,53.2,51.7,94.5,0.0,N@3.1,3.9,0.59,0,52.5,57.2,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,02:45,52.4,51.8,97.9,0.0,N@4.3,5.3,0.6,0,52.5,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,03:00,53.2,51.9,95.0,0.0,N @3.7,5.3,0.51,0,52.5,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,03:15,53.5,51.4,92.2,0.0,N@2.3,3.9,0.26,0,52.4,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,03:30,54.2,50.9,88.5,0.0,N@2.1,3.5,0.16,0,52.4,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,03:45,53.2,51.1,92.5,0.0,NW@5.0,7.1,0.21,0,52.4,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,04:00,51.6,51.6,99.7,0.0,NW@5.2,7.1,0.51,0,52.4,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,04:15,51.5,51.5,100.0,0.01,NW@4.8,6.0,0.58,0,52.3,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,04:30,51.9,51.9,100.0,0.0,NW@3.7,5.3,0.58,0,52.3,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,04:45,51.7,51.7,100.0,0.0,N@0.0,1.7,0.58,0,52.3,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
2014-10-30,05:00,51.7,51.7,100.0,0.0,N @0.0,0.0,0.6,0,52.2,57.1,"Outlook, Yakima County",310135,Outlook,2020-06-01 05:29:13.305618
