Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-10-29,00:15,44.5,32.1,61.5,0.0,0,N ,5.3,6.4,0.0,49.6,55.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,00:30,46.2,32.6,58.7,0.0,0,N ,4.6,6.7,0.0,49.4,55.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,00:45,45.8,32.5,59.5,0.0,0,NE,2.6,3.9,0.0,49.3,55.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,01:00,46.3,32.4,58.2,0.0,0,NE,2.9,5.3,0.0,49.1,55.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,01:15,44.3,31.6,60.7,0.0,0,N ,5.1,6.4,0.0,48.9,55.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,01:30,44.2,32.0,62.1,0.0,0,N ,5.3,7.8,0.0,48.7,55.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,01:45,45.2,32.4,60.6,0.0,0,N ,4.3,6.0,0.0,48.5,55.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,02:00,44.6,32.1,61.3,0.0,0,N ,5.9,7.8,0.0,48.4,55.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,02:15,44.5,32.4,62.2,0.0,0,N ,7.2,8.5,0.0,48.3,55.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,02:30,44.8,32.5,61.7,0.0,0,N ,5.9,8.2,0.0,48.2,55.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,02:45,45.5,32.7,60.8,0.0,0,N ,3.9,6.0,0.0,48.2,55.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,03:00,45.2,32.6,61.1,0.0,0,N ,3.4,5.7,0.0,48.1,55.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,03:15,43.7,32.3,63.9,0.0,0,SW,0.3,2.8,0.0,48.0,55.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,03:30,41.8,32.0,67.9,0.0,0,NE,0.9,3.1,0.0,47.8,55.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,03:45,42.7,32.0,65.6,0.0,0,N ,2.5,7.1,0.0,47.5,55.0,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,04:00,40.9,31.2,68.2,0.0,0,N ,6.7,8.5,0.0,47.3,55.0,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,04:15,42.5,32.0,66.0,0.0,0,N ,5.6,7.1,0.0,47.1,54.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,04:30,43.6,32.3,64.1,0.0,0,N ,3.9,6.0,0.0,47.0,54.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,04:45,43.6,32.1,63.7,0.0,0,N ,3.2,5.3,0.0,46.9,54.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,05:00,44.6,32.5,62.3,0.0,0,NE,2.4,3.5,0.0,46.8,54.8,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,05:15,44.0,32.3,63.3,0.0,0,NE,3.3,4.2,0.0,46.6,54.8,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,05:30,43.8,32.2,63.2,0.0,0,NE,2.7,4.2,0.0,46.4,54.7,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,05:45,41.7,31.3,66.3,0.0,0,N ,4.4,6.0,0.0,46.3,54.7,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,06:00,41.8,31.4,66.2,0.0,0,N ,5.3,8.5,0.0,46.1,54.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,06:15,40.9,31.0,67.5,0.0,0,N ,6.6,8.9,0.0,46.0,54.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,06:30,42.0,31.4,66.0,0.0,2,N ,6.4,8.9,0.0,46.0,54.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,06:45,41.8,31.5,66.8,0.0,7,N ,6.0,8.5,0.0,45.9,54.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,07:00,43.9,32.3,63.5,0.0,28,N ,2.0,4.9,0.0,45.9,54.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,07:15,42.8,31.7,64.6,0.0,49,NE,2.3,3.5,0.0,45.9,54.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,07:30,43.7,32.2,63.5,0.0,87,NE,2.4,3.5,0.0,45.8,54.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,07:45,46.0,32.7,59.5,0.0,120,E,2.4,3.5,0.0,45.8,54.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,08:00,47.4,32.7,56.4,0.0,151,SE,1.7,3.5,0.0,45.9,54.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,08:15,48.1,33.2,56.0,0.0,185,SE,2.8,4.2,0.0,46.2,54.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,08:30,47.6,34.1,59.3,0.0,218,S,0.9,2.8,0.0,46.7,54.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,08:45,48.8,34.3,57.1,0.0,251,S,1.0,3.1,0.0,47.3,54.0,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
2020-10-29,09:00,48.8,34.8,58.0,0.0,284,S,3.1,4.9,0.0,48.2,54.0,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:03:58.745207
