Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2011-11-03,00:15,42.9,25.0,48.8,0.0,0,N ,2.3,4.9,0.0,,51.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,00:30,44.0,25.3,47.4,0.0,0,NW,2.9,4.9,0.0,,51.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,00:45,44.8,26.6,48.6,0.0,0,NW,3.5,6.0,0.04,,51.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,01:00,43.1,27.0,52.5,0.0,0,S,2.0,3.9,0.0,,51.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,01:15,41.5,28.3,59.3,0.0,0,W,3.1,7.1,0.02,,51.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,01:30,39.3,29.1,66.6,0.0,0,NW,5.4,7.1,0.16,,51.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,01:45,39.9,31.0,70.0,0.0,0,NW,4.1,7.1,0.96,,51.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,02:00,40.5,33.5,76.1,0.0,0,NW,6.5,8.5,0.97,,51.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,02:15,41.6,34.2,74.6,0.0,0,NW,8.6,11.7,0.92,,51.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,02:30,42.0,34.9,75.6,0.0,0,NW,10.4,13.2,0.93,,51.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,02:45,42.0,36.1,79.4,0.0,0,NW,11.0,13.5,0.93,,51.0,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,03:00,42.3,37.0,81.4,0.0,0,NW,9.2,12.1,0.9,,51.0,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,03:15,42.3,37.2,82.0,0.0,0,NW,7.7,9.9,0.87,,50.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,03:30,41.8,36.5,81.5,0.0,0,NW,7.1,8.9,0.88,,50.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,03:45,41.7,36.4,81.2,0.0,0,N,5.2,7.8,0.85,,50.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,04:00,41.7,36.7,82.3,0.0,0,N ,4.3,6.0,0.76,,50.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,04:15,42.1,37.0,81.7,0.0,0,NW,5.2,7.4,0.55,,50.8,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,04:30,42.9,37.2,80.1,0.0,0,N,4.5,6.4,0.14,,50.8,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,04:45,43.0,37.3,80.1,0.0,0,NE,3.3,4.9,0.11,,50.8,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,05:00,41.2,36.4,83.0,0.0,0,SW,4.1,10.3,0.37,,50.7,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,05:15,38.0,34.9,88.6,0.0,0,SW,3.4,7.4,0.52,,50.7,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,05:30,37.4,35.0,91.0,0.0,0,N,3.2,4.6,0.91,,50.7,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,05:45,37.6,35.4,91.8,0.0,0,N,3.9,4.6,0.93,,50.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,06:00,38.0,35.6,90.9,0.0,0,N ,3.2,4.2,0.93,,50.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,06:15,38.6,35.4,88.3,0.0,0,N ,4.0,6.0,0.92,,50.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,06:30,38.7,35.5,88.1,0.0,0,N ,3.9,6.0,0.93,,50.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,06:45,39.0,35.9,88.7,0.0,1,N ,5.5,7.8,0.93,,50.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,07:00,39.2,36.3,89.2,0.0,3,N,3.8,5.3,0.92,,50.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,07:15,39.9,37.0,89.2,0.0,6,NW,4.3,5.7,0.9,,50.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,07:30,40.3,36.8,87.2,0.0,10,S,3.7,5.7,0.85,,50.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,07:45,38.6,36.2,91.1,0.0,19,SE,3.8,6.0,0.84,,50.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,08:00,37.6,35.8,93.3,0.0,24,E,2.9,4.2,0.93,,50.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,08:15,37.9,36.3,94.0,0.0,43,NE,3.5,5.3,0.95,,50.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,08:30,39.5,37.1,91.0,0.0,62,NE,2.9,4.2,0.95,,50.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,08:45,41.3,37.4,86.0,0.0,130,NE,2.7,4.2,0.93,,50.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,09:00,42.5,37.5,82.2,0.0,135,E,2.7,3.9,0.89,,50.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,09:15,42.9,37.7,81.8,0.0,136,E,3.1,4.6,0.44,,50.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,09:30,42.9,37.4,80.8,0.0,182,SE,2.8,4.2,0.02,,50.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,09:45,43.6,37.1,77.8,0.0,215,SE,3.1,4.9,0.0,,50.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,10:00,44.1,36.3,73.6,0.0,276,SE,3.3,4.9,0.0,,50.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,10:15,45.0,36.3,71.4,0.0,270,S,2.3,4.6,0.0,,50.1,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,10:30,45.9,35.7,67.2,0.0,304,S,1.8,3.5,0.0,,50.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,10:45,45.4,35.7,68.6,0.0,219,S,3.8,5.7,0.0,,50.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,11:00,44.8,35.6,70.0,0.0,185,S,3.8,6.0,0.0,,50.2,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,11:15,44.6,35.8,71.1,0.0,162,S,3.7,5.7,0.0,,50.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,11:30,44.3,36.2,73.1,0.0,177,W,2.8,4.9,0.0,,50.3,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,11:45,44.7,36.7,73.5,0.0,194,W,2.0,3.9,0.0,,50.4,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,12:00,45.1,36.8,72.4,0.0,243,NW,2.7,4.6,0.0,,50.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,12:15,46.4,37.0,69.5,0.0,333,E,2.2,4.2,0.0,,50.5,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,12:30,47.0,36.7,67.1,0.0,296,E,2.4,4.6,0.0,,50.6,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,12:45,47.3,36.5,65.9,0.0,336,SE,2.7,5.3,0.0,,50.7,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,13:00,47.7,36.9,66.0,0.0,286,S,3.7,6.4,0.0,,50.8,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
2011-11-03,13:15,47.5,36.8,66.2,0.0,273,S,3.7,6.0,0.0,,50.9,"Outlook, Yakima County",310135,Outlook,2020-12-15 23:01:33.896156
