Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-06-06,00:15,61.5,61.5,39.7,44.6,0.0,W@3.4,5.7,78.7,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,00:30,64.4,64.3,38.8,38.8,0.0,W@3.0,5.3,78.7,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,00:45,61.6,61.4,39.3,43.7,0.0,W@2.0,3.5,78.7,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,01:00,60.3,60.1,38.9,45.0,0.0,W@1.3,3.9,78.7,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,01:15,61.2,61.1,38.9,43.6,0.0,W@2.6,4.2,78.7,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,01:30,59.5,59.4,39.3,47.0,0.0,W@2.9,3.9,78.7,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,01:45,57.9,57.8,40.7,52.7,0.0,S@1.3,3.5,78.6,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,02:00,57.2,57.1,39.6,51.6,0.0,SW@0.6,3.5,78.6,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,02:15,54.8,54.7,40.2,57.9,0.0,SW@1.7,3.5,78.5,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
2018-06-06,02:30,54.8,54.6,41.0,59.7,0.0,SW@2.5,3.5,78.5,0.0,0,29.96,"WSU Tri-Cities (WSU TC), Richland, Benton County",100148,WSU Tri-Cities (WSU TC),2018-09-11 13:34:31.343227
