Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-11-11,00:15,42.3,42.4,40.6,93.6,0.01,0.0,0,2.3,3.4,SW,3.1,4.6,44.8,46.9,-39.6,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,00:30,42.1,42.2,40.4,93.7,0.01,0.01,0,2.2,3.4,W,2.7,4.5,44.8,46.9,-39.7,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,00:45,42.1,42.3,40.5,93.8,0.0,0.0,0,2.3,3.4,NW,2.2,3.4,44.8,46.9,-39.7,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,01:00,42.1,42.2,40.4,93.7,0.0,0.0,0,2.6,4.0,NW,2.4,3.4,44.8,46.9,-39.8,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,01:15,42.0,42.1,40.6,94.7,0.01,0.01,0,2.0,3.4,NW,2.3,3.4,44.8,46.9,-39.8,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,01:30,42.0,42.2,40.7,94.8,0.01,0.01,0,2.0,3.4,NW,2.1,3.6,44.8,46.9,-39.9,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,01:45,42.0,42.2,40.7,95.1,0.01,0.02,0,1.7,2.8,NW,1.8,2.8,44.7,46.9,-39.9,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,02:00,41.9,42.0,40.9,96.0,0.0,0.0,0,0.8,2.8,N,1.3,2.6,44.6,46.9,-39.9,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,02:15,42.0,42.1,41.0,96.3,0.01,0.0,0,0.8,2.2,N,1.3,2.0,44.6,46.9,-40.0,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,02:30,41.9,42.0,40.9,96.2,0.01,0.02,0,1.9,2.8,NE,2.0,2.8,44.6,46.9,-39.9,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,02:45,41.5,41.8,40.6,96.6,0.0,0.0,0,0.5,1.6,NE,1.6,2.7,44.6,46.9,-39.8,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,03:00,41.6,41.6,40.9,97.4,0.0,0.0,0,1.5,2.8,NE,0.4,1.9,44.6,46.9,-39.7,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
2021-11-11,03:15,41.7,41.6,41.0,97.6,0.0,0.0,0,1.5,2.8,NE,0.1,0.9,44.6,46.9,-39.5,Too Dry/NA,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:32:06.615917
